"ISP (CET/CEST)","Area","Reserve Type","Regulation Up - Accepted [17.1.D] (MW)","Regulation Up - Activated [17.1.E] (MWh)","Regulation Down - Accepted [17.1.D] (MW)","Regulation Down - Activated [17.1.E] (MWh)"
"18/07/2017 03:00 - 18/07/2017 04:00","MBA|NO1","FCR","29.10","0.00","29.10","2.84"
"18/07/2017 04:00 - 18/07/2017 05:00","MBA|NO1","FCR","28.90","4.26","28.90",""
"18/07/2017 05:00 - 18/07/2017 06:00","MBA|NO1","FCR","29.00","9.23","29.00",""
"18/07/2017 06:00 - 18/07/2017 07:00","MBA|NO1","FCR","32.10","13.06","32.10",""
"18/07/2017 07:00 - 18/07/2017 08:00","MBA|NO1","FCR","37.00","0.00","37.00","16.91"
"18/07/2017 08:00 - 18/07/2017 09:00","MBA|NO1","FCR","37.00","0.00","37.00","15.55"
"18/07/2017 09:00 - 18/07/2017 10:00","MBA|NO1","FCR","36.70","2.75","36.70",""
"18/07/2017 10:00 - 18/07/2017 11:00","MBA|NO1","FCR","37.10","10.06","37.10",""
"18/07/2017 11:00 - 18/07/2017 12:00","MBA|NO1","FCR","37.00","0.00","37.00","4.57"
"18/07/2017 12:00 - 18/07/2017 13:00","MBA|NO1","FCR","37.00","0.00","37.00","2.75"
"18/07/2017 13:00 - 18/07/2017 14:00","MBA|NO1","FCR","37.10","0.00","37.10","12.81"
"18/07/2017 14:00 - 18/07/2017 15:00","MBA|NO1","FCR","36.90","0.00","36.90",""
"18/07/2017 15:00 - 18/07/2017 16:00","MBA|NO1","FCR","37.10","0.92","37.10",""
"18/07/2017 16:00 - 18/07/2017 17:00","MBA|NO1","FCR","37.00","0.00","37.00","0.91"
"18/07/2017 17:00 - 18/07/2017 18:00","MBA|NO1","FCR","37.10","1.83","37.10",""
"18/07/2017 18:00 - 18/07/2017 19:00","MBA|NO1","FCR","37.00","7.33","37.00",""
"18/07/2017 19:00 - 18/07/2017 20:00","MBA|NO1","FCR","36.90","6.40","36.90",""
"18/07/2017 20:00 - 18/07/2017 21:00","MBA|NO1","FCR","37.00","0.00","37.00","7.32"
"18/07/2017 21:00 - 18/07/2017 22:00","MBA|NO1","FCR","30.10","9.83","30.10",""
"18/07/2017 22:00 - 18/07/2017 23:00","MBA|NO1","FCR","29.90","2.26","29.90",""
"18/07/2017 23:00 - 19/07/2017 00:00","MBA|NO1","FCR","30.00","0.00","30.00","13.59"
"19/07/2017 00:00 - 19/07/2017 01:00","MBA|NO1","FCR","32.30","0.00","32.30","15.30"
"19/07/2017 01:00 - 19/07/2017 02:00","MBA|NO1","FCR","31.30","0.00","31.30","0.80"
"19/07/2017 02:00 - 19/07/2017 03:00","MBA|NO1","FCR","31.30","1.60","31.30",""
"19/07/2017 03:00 - 19/07/2017 04:00","MBA|NO1","FCR","29.30","5.86","29.30",""
"19/07/2017 04:00 - 19/07/2017 05:00","MBA|NO1","FCR","29.30","5.85","29.30",""
"19/07/2017 05:00 - 19/07/2017 06:00","MBA|NO1","FCR","29.30","0.00","29.30",""
"19/07/2017 06:00 - 19/07/2017 07:00","MBA|NO1","FCR","38.30","0.00","38.30","16.83"
"19/07/2017 07:00 - 19/07/2017 08:00","MBA|NO1","FCR","36.30","0.00","36.30","17.57"
"19/07/2017 08:00 - 19/07/2017 09:00","MBA|NO1","FCR","36.30","0.00","36.30","1.87"
"19/07/2017 09:00 - 19/07/2017 10:00","MBA|NO1","FCR","36.00","1.85","36.00",""
"19/07/2017 10:00 - 19/07/2017 11:00","MBA|NO1","FCR","37.30","10.50","37.30",""
"19/07/2017 11:00 - 19/07/2017 12:00","MBA|NO1","FCR","37.30","22.91","37.30",""
"19/07/2017 12:00 - 19/07/2017 13:00","MBA|NO1","FCR","37.30","0.00","37.30","3.82"
"19/07/2017 13:00 - 19/07/2017 14:00","MBA|NO1","FCR","37.30","0.00","37.30","22.91"
"19/07/2017 14:00 - 19/07/2017 15:00","MBA|NO1","FCR","37.30","0.00","37.30","19.09"
"19/07/2017 15:00 - 19/07/2017 16:00","MBA|NO1","FCR","37.80","0.00","37.80","1.88"
"19/07/2017 16:00 - 19/07/2017 17:00","MBA|NO1","FCR","35.80","15.39","35.80",""
"19/07/2017 17:00 - 19/07/2017 18:00","MBA|NO1","FCR","37.80","8.48","37.80",""
"19/07/2017 18:00 - 19/07/2017 19:00","MBA|NO1","FCR","37.30","0.00","37.30","7.64"
"19/07/2017 19:00 - 19/07/2017 20:00","MBA|NO1","FCR","36.90","0.00","36.90","16.23"
"19/07/2017 20:00 - 19/07/2017 21:00","MBA|NO1","FCR","37.50","0.00","37.50","19.09"
"19/07/2017 21:00 - 19/07/2017 22:00","MBA|NO1","FCR","37.30","1.91","37.30",""
"19/07/2017 22:00 - 19/07/2017 23:00","MBA|NO1","FCR","37.20","11.46","37.20",""
"19/07/2017 23:00 - 20/07/2017 00:00","MBA|NO1","FCR","31.90","0.00","31.90","0.79"
"20/07/2017 00:00 - 20/07/2017 01:00","MBA|NO1","FCR","30.20","0.00","30.20","2.22"
"20/07/2017 01:00 - 20/07/2017 02:00","MBA|NO1","FCR","30.20","0.75","30.20",""
"20/07/2017 02:00 - 20/07/2017 03:00","MBA|NO1","FCR","30.10","9.80","30.10",""
"20/07/2017 03:00 - 20/07/2017 04:00","MBA|NO1","FCR","30.20","4.52","30.20",""
"20/07/2017 04:00 - 20/07/2017 05:00","MBA|NO1","FCR","29.20","0.00","29.20","0.71"
"20/07/2017 05:00 - 20/07/2017 06:00","MBA|NO1","FCR","29.20","0.00","29.20","12.14"
"20/07/2017 06:00 - 20/07/2017 07:00","MBA|NO1","FCR","30.10","0.00","30.10","5.91"
"20/07/2017 07:00 - 20/07/2017 08:00","MBA|NO1","FCR","37.80","3.77","37.80",""
"20/07/2017 08:00 - 20/07/2017 09:00","MBA|NO1","FCR","41.70","16.33","41.70",""
"20/07/2017 09:00 - 20/07/2017 10:00","MBA|NO1","FCR","41.40","0.00","41.40",""
"20/07/2017 10:00 - 20/07/2017 11:00","MBA|NO1","FCR","42.40","12.64","42.40",""
"20/07/2017 11:00 - 20/07/2017 12:00","MBA|NO1","FCR","42.60","1.05","42.60",""
"20/07/2017 12:00 - 20/07/2017 13:00","MBA|NO1","FCR","42.30","0.00","42.30","10.53"
"20/07/2017 13:00 - 20/07/2017 14:00","MBA|NO1","FCR","45.50","0.00","45.50","7.57"
"20/07/2017 14:00 - 20/07/2017 15:00","MBA|NO1","FCR","42.50","0.00","42.50","8.43"
"20/07/2017 15:00 - 20/07/2017 16:00","MBA|NO1","FCR","42.40","0.00","42.40","13.69"
"20/07/2017 16:00 - 20/07/2017 17:00","MBA|NO1","FCR","38.50","2.76","38.50",""
"20/07/2017 17:00 - 20/07/2017 18:00","MBA|NO1","FCR","32.00","13.94","32.00",""
"20/07/2017 18:00 - 20/07/2017 19:00","MBA|NO1","FCR","32.10","7.39","32.10",""
"20/07/2017 19:00 - 20/07/2017 20:00","MBA|NO1","FCR","34.90","1.69","34.90",""
"20/07/2017 20:00 - 20/07/2017 21:00","MBA|NO1","FCR","32.00","0.00","32.00","0.82"
"20/07/2017 21:00 - 20/07/2017 22:00","MBA|NO1","FCR","30.10","2.28","30.10",""
"20/07/2017 22:00 - 20/07/2017 23:00","MBA|NO1","FCR","30.00","0.00","30.00",""
"20/07/2017 23:00 - 21/07/2017 00:00","MBA|NO1","FCR","32.00","0.00","32.00","15.50"
"21/07/2017 00:00 - 21/07/2017 01:00","MBA|NO1","FCR","36.00","0.88","36.00",""
"21/07/2017 01:00 - 21/07/2017 02:00","MBA|NO1","FCR","36.10","0.00","36.10","5.26"
"21/07/2017 02:00 - 21/07/2017 03:00","MBA|NO1","FCR","35.90","0.00","35.90","5.25"
"21/07/2017 03:00 - 21/07/2017 04:00","MBA|NO1","FCR","31.00","0.00","31.00","15.30"
"21/07/2017 04:00 - 21/07/2017 05:00","MBA|NO1","FCR","31.10","0.00","31.10","14.55"
"21/07/2017 05:00 - 21/07/2017 06:00","MBA|NO1","FCR","35.00","4.32","35.00",""
"21/07/2017 06:00 - 21/07/2017 07:00","MBA|NO1","FCR","33.00","7.36","33.00",""
"21/07/2017 07:00 - 21/07/2017 08:00","MBA|NO1","FCR","39.70","0.00","39.70","1.96"
"21/07/2017 08:00 - 21/07/2017 09:00","MBA|NO1","FCR","40.50","12.00","40.50",""
"21/07/2017 09:00 - 21/07/2017 10:00","MBA|NO1","FCR","40.60","15.01","40.60",""
"21/07/2017 10:00 - 21/07/2017 11:00","MBA|NO1","FCR","40.40","1.00","40.40",""
"21/07/2017 11:00 - 21/07/2017 12:00","MBA|NO1","FCR","41.00","0.00","41.00","11.00"
"21/07/2017 12:00 - 21/07/2017 13:00","MBA|NO1","FCR","41.10","0.00","41.10","8.01"
"21/07/2017 13:00 - 21/07/2017 14:00","MBA|NO1","FCR","40.90","11.02","40.90",""
"21/07/2017 14:00 - 21/07/2017 15:00","MBA|NO1","FCR","41.00","0.00","41.00","3.01"
"21/07/2017 15:00 - 21/07/2017 16:00","MBA|NO1","FCR","41.10","0.00","41.10","15.05"
"21/07/2017 16:00 - 21/07/2017 17:00","MBA|NO1","FCR","34.00","0.00","34.00","2.53"
"21/07/2017 17:00 - 21/07/2017 18:00","MBA|NO1","FCR","34.00","2.53","34.00",""
"21/07/2017 18:00 - 21/07/2017 19:00","MBA|NO1","FCR","33.70","4.22","33.70",""
"21/07/2017 19:00 - 21/07/2017 20:00","MBA|NO1","FCR","34.10","1.68","34.10",""
"21/07/2017 20:00 - 21/07/2017 21:00","MBA|NO1","FCR","34.00","0.00","34.00","22.74"
"21/07/2017 21:00 - 21/07/2017 22:00","MBA|NO1","FCR","34.00","0.00","34.00","11.81"
"21/07/2017 22:00 - 21/07/2017 23:00","MBA|NO1","FCR","34.10","0.00","34.10","13.48"
"21/07/2017 23:00 - 22/07/2017 00:00","MBA|NO1","FCR","33.90","0.00","33.90","21.90"
"22/07/2017 00:00 - 22/07/2017 01:00","MBA|NO1","FCR","39.00","0.00","39.00","14.58"
"22/07/2017 01:00 - 22/07/2017 02:00","MBA|NO1","FCR","38.10","3.84","38.10",""
"22/07/2017 02:00 - 22/07/2017 03:00","MBA|NO1","FCR","37.90","14.39","37.90",""
"22/07/2017 03:00 - 22/07/2017 04:00","MBA|NO1","FCR","38.00","23.03","38.00",""
"22/07/2017 04:00 - 22/07/2017 05:00","MBA|NO1","FCR","39.10","17.52","39.10",""
"22/07/2017 05:00 - 22/07/2017 06:00","MBA|NO1","FCR","39.00","0.00","39.00","1.95"
"22/07/2017 06:00 - 22/07/2017 07:00","MBA|NO1","FCR","38.10","3.84","38.10",""
"22/07/2017 07:00 - 22/07/2017 08:00","MBA|NO1","FCR","37.90","11.51","37.90",""
"22/07/2017 08:00 - 22/07/2017 09:00","MBA|NO1","FCR","37.00","6.68","37.00",""
"22/07/2017 09:00 - 22/07/2017 10:00","MBA|NO1","FCR","40.10","7.08","40.10",""
"22/07/2017 10:00 - 22/07/2017 11:00","MBA|NO1","FCR","40.00","11.11","40.00",""
"22/07/2017 11:00 - 22/07/2017 12:00","MBA|NO1","FCR","40.00","0.00","40.00","13.13"
"22/07/2017 12:00 - 22/07/2017 13:00","MBA|NO1","FCR","38.70","0.00","38.70","18.92"
"22/07/2017 13:00 - 22/07/2017 14:00","MBA|NO1","FCR","39.40","0.00","39.40","6.04"
"22/07/2017 14:00 - 22/07/2017 15:00","MBA|NO1","FCR","40.60","7.15","40.60",""
"22/07/2017 15:00 - 22/07/2017 16:00","MBA|NO1","FCR","40.30","20.40","40.30",""
"22/07/2017 16:00 - 22/07/2017 17:00","MBA|NO1","FCR","40.50","19.39","40.50",""
"22/07/2017 17:00 - 22/07/2017 18:00","MBA|NO1","FCR","40.50","22.47","40.50",""
"22/07/2017 18:00 - 22/07/2017 19:00","MBA|NO1","FCR","38.40","0.00","38.40","0.98"
"22/07/2017 19:00 - 22/07/2017 20:00","MBA|NO1","FCR","38.50","0.00","38.50","25.50"
"22/07/2017 20:00 - 22/07/2017 21:00","MBA|NO1","FCR","38.10","0.00","38.10","6.87"
"22/07/2017 21:00 - 22/07/2017 22:00","MBA|NO1","FCR","38.50","3.92","38.50",""
"22/07/2017 22:00 - 22/07/2017 23:00","MBA|NO1","FCR","38.50","4.90","38.50",""
"22/07/2017 23:00 - 23/07/2017 00:00","MBA|NO1","FCR","38.40","0.00","38.40","16.69"
"23/07/2017 00:00 - 23/07/2017 01:00","MBA|NO1","FCR","32.40","0.00","32.40","13.13"
"23/07/2017 01:00 - 23/07/2017 02:00","MBA|NO1","FCR","32.60","0.00","32.60","12.32"
"23/07/2017 02:00 - 23/07/2017 03:00","MBA|NO1","FCR","32.30","0.00","32.30","2.46"
"23/07/2017 03:00 - 23/07/2017 04:00","MBA|NO1","FCR","31.50","0.00","31.50","7.16"
"23/07/2017 04:00 - 23/07/2017 05:00","MBA|NO1","FCR","34.50","0.00","34.50","3.46"
"23/07/2017 05:00 - 23/07/2017 06:00","MBA|NO1","FCR","32.40","0.00","32.40","1.64"
"23/07/2017 06:00 - 23/07/2017 07:00","MBA|NO1","FCR","32.50","0.00","32.50","2.46"
"23/07/2017 07:00 - 23/07/2017 08:00","MBA|NO1","FCR","32.10","0.82","32.10",""
"23/07/2017 08:00 - 23/07/2017 09:00","MBA|NO1","FCR","35.50","8.93","35.50",""
"23/07/2017 09:00 - 23/07/2017 10:00","MBA|NO1","FCR","35.50","0.00","35.50","15.19"
"23/07/2017 10:00 - 23/07/2017 11:00","MBA|NO1","FCR","34.40","2.61","34.40",""
"23/07/2017 11:00 - 23/07/2017 12:00","MBA|NO1","FCR","34.60","0.00","34.60","6.08"
"23/07/2017 12:00 - 23/07/2017 13:00","MBA|NO1","FCR","31.30","0.81","31.30",""
"23/07/2017 13:00 - 23/07/2017 14:00","MBA|NO1","FCR","31.10","8.75","31.10",""
"23/07/2017 14:00 - 23/07/2017 15:00","MBA|NO1","FCR","31.00","0.00","31.00","4.77"
"23/07/2017 15:00 - 23/07/2017 16:00","MBA|NO1","FCR","31.00","12.72","31.00",""
"23/07/2017 16:00 - 23/07/2017 17:00","MBA|NO1","FCR","31.00","4.77","31.00",""
"23/07/2017 17:00 - 23/07/2017 18:00","MBA|NO1","FCR","30.90","8.74","30.90",""
"23/07/2017 18:00 - 23/07/2017 19:00","MBA|NO1","FCR","31.10","3.18","31.10",""
"23/07/2017 19:00 - 23/07/2017 20:00","MBA|NO1","FCR","31.10","10.34","31.10",""
"23/07/2017 20:00 - 23/07/2017 21:00","MBA|NO1","FCR","30.90","0.00","30.90","9.53"
"23/07/2017 21:00 - 23/07/2017 22:00","MBA|NO1","FCR","32.10","0.00","32.10",""
"23/07/2017 22:00 - 23/07/2017 23:00","MBA|NO1","FCR","31.70","7.23","31.70",""
"23/07/2017 23:00 - 24/07/2017 00:00","MBA|NO1","FCR","32.00","0.00","32.00","5.62"
"24/07/2017 00:00 - 24/07/2017 01:00","MBA|NO1","FCR","37.00","1.78","37.00",""
"24/07/2017 01:00 - 24/07/2017 02:00","MBA|NO1","FCR","37.10","15.14","37.10",""
"24/07/2017 02:00 - 24/07/2017 03:00","MBA|NO1","FCR","34.90","8.52","34.90",""
"24/07/2017 03:00 - 24/07/2017 04:00","MBA|NO1","FCR","35.00","0.00","35.00","8.52"
"24/07/2017 04:00 - 24/07/2017 05:00","MBA|NO1","FCR","35.50","0.00","35.50","23.36"
"24/07/2017 05:00 - 24/07/2017 06:00","MBA|NO1","FCR","37.60","0.00","37.60","5.42"
"24/07/2017 06:00 - 24/07/2017 07:00","MBA|NO1","FCR","36.40","0.00","36.40","16.01"
"24/07/2017 07:00 - 24/07/2017 08:00","MBA|NO1","FCR","40.40","0.00","40.40","6.15"
"24/07/2017 08:00 - 24/07/2017 09:00","MBA|NO1","FCR","40.50","17.59","40.50",""
"24/07/2017 09:00 - 24/07/2017 10:00","MBA|NO1","FCR","40.40","3.12","40.40",""
"24/07/2017 10:00 - 24/07/2017 11:00","MBA|NO1","FCR","39.30","4.08","39.30",""
"24/07/2017 11:00 - 24/07/2017 12:00","MBA|NO1","FCR","40.10","0.00","40.10","2.05"
"24/07/2017 12:00 - 24/07/2017 13:00","MBA|NO1","FCR","40.50","0.00","40.50","22.52"
"24/07/2017 13:00 - 24/07/2017 14:00","MBA|NO1","FCR","40.40","0.00","40.40","7.17"
"24/07/2017 14:00 - 24/07/2017 15:00","MBA|NO1","FCR","40.50","0.00","40.50","6.15"
"24/07/2017 15:00 - 24/07/2017 16:00","MBA|NO1","FCR","40.20","0.00","40.20","6.14"
"24/07/2017 16:00 - 24/07/2017 17:00","MBA|NO1","FCR","39.40","0.00","39.40","10.19"
"24/07/2017 17:00 - 24/07/2017 18:00","MBA|NO1","FCR","38.50","0.00","38.50","10.00"
"24/07/2017 18:00 - 24/07/2017 19:00","MBA|NO1","FCR","37.40","5.77","37.40",""
"24/07/2017 19:00 - 24/07/2017 20:00","MBA|NO1","FCR","37.30","4.81","37.30",""
"24/07/2017 20:00 - 24/07/2017 21:00","MBA|NO1","FCR","37.10","0.00","37.10","17.32"
"24/07/2017 21:00 - 24/07/2017 22:00","MBA|NO1","FCR","37.50","0.00","37.50","11.54"
"24/07/2017 22:00 - 24/07/2017 23:00","MBA|NO1","FCR","38.40","0.00","38.40","9.87"
"24/07/2017 23:00 - 25/07/2017 00:00","MBA|NO1","FCR","37.30","0.00","37.30","28.87"
"25/07/2017 00:00 - 25/07/2017 01:00","MBA|NO1","FCR","43.40","6.67","43.40",""
"25/07/2017 01:00 - 25/07/2017 02:00","MBA|NO1","FCR","41.60","19.74","41.60",""
"25/07/2017 02:00 - 25/07/2017 03:00","MBA|NO1","FCR","40.10","10.05","40.10",""
"25/07/2017 03:00 - 25/07/2017 04:00","MBA|NO1","FCR","39.50","24.65","39.50",""
"25/07/2017 04:00 - 25/07/2017 05:00","MBA|NO1","FCR","44.20","0.00","44.20","18.85"
"25/07/2017 05:00 - 25/07/2017 06:00","MBA|NO1","FCR","48.20","0.00","48.20","5.95"
"25/07/2017 06:00 - 25/07/2017 07:00","MBA|NO1","FCR","45.10","0.00","45.10","4.46"
"25/07/2017 07:00 - 25/07/2017 08:00","MBA|NO1","FCR","44.50","0.00","44.50","15.10"
"25/07/2017 08:00 - 25/07/2017 09:00","MBA|NO1","FCR","44.50","2.18","44.50",""
"25/07/2017 09:00 - 25/07/2017 10:00","MBA|NO1","FCR","43.90","4.32","43.90",""
"25/07/2017 10:00 - 25/07/2017 11:00","MBA|NO1","FCR","44.10","0.00","44.10","4.33"
"25/07/2017 11:00 - 25/07/2017 12:00","MBA|NO1","FCR","39.80","0.00","39.80","1.98"
"25/07/2017 12:00 - 25/07/2017 13:00","MBA|NO1","FCR","40.50","10.01","40.50",""
"25/07/2017 13:00 - 25/07/2017 14:00","MBA|NO1","FCR","40.40","14.01","40.40",""
"25/07/2017 14:00 - 25/07/2017 15:00","MBA|NO1","FCR","40.60","17.03","40.60",""
"25/07/2017 15:00 - 25/07/2017 16:00","MBA|NO1","FCR","40.30","10.00","40.30",""
"25/07/2017 16:00 - 25/07/2017 17:00","MBA|NO1","FCR","40.50","16.01","40.50",""
"25/07/2017 17:00 - 25/07/2017 18:00","MBA|NO1","FCR","40.50","16.02","40.50",""
"25/07/2017 18:00 - 25/07/2017 19:00","MBA|NO1","FCR","40.40","0.00","40.40","3.00"
"25/07/2017 19:00 - 25/07/2017 20:00","MBA|NO1","FCR","40.50","0.00","40.50","13.01"
"25/07/2017 20:00 - 25/07/2017 21:00","MBA|NO1","FCR","40.10","0.00","40.10","16.02"
"25/07/2017 21:00 - 25/07/2017 22:00","MBA|NO1","FCR","40.50","1.00","40.50",""
"25/07/2017 22:00 - 25/07/2017 23:00","MBA|NO1","FCR","40.50","4.00","40.50",""
"25/07/2017 23:00 - 26/07/2017 00:00","MBA|NO1","FCR","40.40","0.00","40.40","7.01"
"26/07/2017 00:00 - 26/07/2017 01:00","MBA|NO1","FCR","48.20","11.82","48.20",""
"26/07/2017 01:00 - 26/07/2017 02:00","MBA|NO1","FCR","45.20","3.37","45.20",""
"26/07/2017 02:00 - 26/07/2017 03:00","MBA|NO1","FCR","38.20","0.00","38.20","9.38"
"26/07/2017 03:00 - 26/07/2017 04:00","MBA|NO1","FCR","38.20","0.00","38.20","6.57"
"26/07/2017 04:00 - 26/07/2017 05:00","MBA|NO1","FCR","38.20","4.69","38.20",""
"26/07/2017 05:00 - 26/07/2017 06:00","MBA|NO1","FCR","41.30","0.00","41.30","7.15"
"26/07/2017 06:00 - 26/07/2017 07:00","MBA|NO1","FCR","41.20","1.97","41.20",""
"26/07/2017 07:00 - 26/07/2017 08:00","MBA|NO1","FCR","42.10","0.00","42.10","3.10"
"26/07/2017 08:00 - 26/07/2017 09:00","MBA|NO1","FCR","42.20","6.19","42.20",""
"26/07/2017 09:00 - 26/07/2017 10:00","MBA|NO1","FCR","44.20","0.00","44.20","2.12"
"26/07/2017 10:00 - 26/07/2017 11:00","MBA|NO1","FCR","46.20","5.45","46.20",""
"26/07/2017 11:00 - 26/07/2017 12:00","MBA|NO1","FCR","46.70","0.00","46.70",""
"26/07/2017 12:00 - 26/07/2017 13:00","MBA|NO1","FCR","45.20","0.00","45.20","10.62"
"26/07/2017 13:00 - 26/07/2017 14:00","MBA|NO1","FCR","44.20","0.00","44.20","4.15"
"26/07/2017 14:00 - 26/07/2017 15:00","MBA|NO1","FCR","42.30","2.01","42.30",""
"26/07/2017 15:00 - 26/07/2017 16:00","MBA|NO1","FCR","42.20","0.00","42.20","8.02"
"26/07/2017 16:00 - 26/07/2017 17:00","MBA|NO1","FCR","43.20","0.00","43.20","12.32"
"26/07/2017 17:00 - 26/07/2017 18:00","MBA|NO1","FCR","43.20","17.46","43.20",""
"26/07/2017 18:00 - 26/07/2017 19:00","MBA|NO1","FCR","43.10","0.00","43.10","2.05"
"26/07/2017 19:00 - 26/07/2017 20:00","MBA|NO1","FCR","43.20","0.00","43.20","6.16"
"26/07/2017 20:00 - 26/07/2017 21:00","MBA|NO1","FCR","40.80","2.95","40.80",""
"26/07/2017 21:00 - 26/07/2017 22:00","MBA|NO1","FCR","43.00","16.48","43.00",""
"26/07/2017 22:00 - 26/07/2017 23:00","MBA|NO1","FCR","41.10","4.96","41.10",""
"26/07/2017 23:00 - 27/07/2017 00:00","MBA|NO1","FCR","41.10","0.00","41.10","14.88"
"27/07/2017 00:00 - 27/07/2017 01:00","MBA|NO1","FCR","34.20","0.00","34.20","12.40"
"27/07/2017 01:00 - 27/07/2017 02:00","MBA|NO1","FCR","37.30","0.00","37.30","17.20"
"27/07/2017 02:00 - 27/07/2017 03:00","MBA|NO1","FCR","33.20","0.00","33.20","0.86"
"27/07/2017 03:00 - 27/07/2017 04:00","MBA|NO1","FCR","33.30","5.13","33.30",""
"27/07/2017 04:00 - 27/07/2017 05:00","MBA|NO1","FCR","33.20","0.00","33.20","3.42"
"27/07/2017 05:00 - 27/07/2017 06:00","MBA|NO1","FCR","33.30","0.00","33.30","15.31"
"27/07/2017 06:00 - 27/07/2017 07:00","MBA|NO1","FCR","35.20","0.00","35.20","6.40"
"27/07/2017 07:00 - 27/07/2017 08:00","MBA|NO1","FCR","45.30","0.00","45.30","4.69"
"27/07/2017 08:00 - 27/07/2017 09:00","MBA|NO1","FCR","45.20","15.25","45.20",""
"27/07/2017 09:00 - 27/07/2017 10:00","MBA|NO1","FCR","45.30","25.81","45.30",""
"27/07/2017 10:00 - 27/07/2017 11:00","MBA|NO1","FCR","44.20","14.65","44.20",""
"27/07/2017 11:00 - 27/07/2017 12:00","MBA|NO1","FCR","43.30","9.75","43.30",""
"27/07/2017 12:00 - 27/07/2017 13:00","MBA|NO1","FCR","42.20","0.00","42.20","14.88"
"27/07/2017 13:00 - 27/07/2017 14:00","MBA|NO1","FCR","43.20","0.00","43.20","8.86"
"27/07/2017 14:00 - 27/07/2017 15:00","MBA|NO1","FCR","43.30","0.00","43.30","2.22"
"27/07/2017 15:00 - 27/07/2017 16:00","MBA|NO1","FCR","43.20","0.00","43.20","12.18"
"27/07/2017 16:00 - 27/07/2017 17:00","MBA|NO1","FCR","43.30","0.00","43.30","1.11"
"27/07/2017 17:00 - 27/07/2017 18:00","MBA|NO1","FCR","43.20","23.27","43.20",""
"27/07/2017 18:00 - 27/07/2017 19:00","MBA|NO1","FCR","48.20","1.21","48.20",""
"27/07/2017 19:00 - 27/07/2017 20:00","MBA|NO1","FCR","45.30","0.00","45.30","9.38"
"27/07/2017 20:00 - 27/07/2017 21:00","MBA|NO1","FCR","43.80","0.00","43.80","14.67"
"27/07/2017 21:00 - 27/07/2017 22:00","MBA|NO1","FCR","44.40","19.16","44.40",""
"27/07/2017 22:00 - 27/07/2017 23:00","MBA|NO1","FCR","44.30","0.00","44.30","5.64"
"27/07/2017 23:00 - 28/07/2017 00:00","MBA|NO1","FCR","44.10","0.00","44.10","14.67"
"28/07/2017 00:00 - 28/07/2017 01:00","MBA|NO1","FCR","39.90","7.96","39.90",""
"28/07/2017 01:00 - 28/07/2017 02:00","MBA|NO1","FCR","34.90","12.46","34.90",""
"28/07/2017 02:00 - 28/07/2017 03:00","MBA|NO1","FCR","40.90","16.95","40.90",""
"28/07/2017 03:00 - 28/07/2017 04:00","MBA|NO1","FCR","35.90","4.61","35.90",""
"28/07/2017 04:00 - 28/07/2017 05:00","MBA|NO1","FCR","36.90","6.47","36.90",""
"28/07/2017 05:00 - 28/07/2017 06:00","MBA|NO1","FCR","39.90","0.00","39.90","7.98"
"28/07/2017 06:00 - 28/07/2017 07:00","MBA|NO1","FCR","46.40","0.00","46.40","12.60"
"28/07/2017 07:00 - 28/07/2017 08:00","MBA|NO1","FCR","46.90","0.00","46.90","12.83"
"28/07/2017 08:00 - 28/07/2017 09:00","MBA|NO1","FCR","47.30","9.33","47.30",""
"28/07/2017 09:00 - 28/07/2017 10:00","MBA|NO1","FCR","47.20","18.66","47.20",""
"28/07/2017 10:00 - 28/07/2017 11:00","MBA|NO1","FCR","47.30","0.00","47.30","3.55"
"28/07/2017 11:00 - 28/07/2017 12:00","MBA|NO1","FCR","47.30","0.00","47.30","17.39"
"28/07/2017 12:00 - 28/07/2017 13:00","MBA|NO1","FCR","46.30","0.00","46.30","20.05"
"28/07/2017 13:00 - 28/07/2017 14:00","MBA|NO1","FCR","46.20","0.00","46.20","25.66"
"28/07/2017 14:00 - 28/07/2017 15:00","MBA|NO1","FCR","47.20","9.39","47.20",""
"28/07/2017 15:00 - 28/07/2017 16:00","MBA|NO1","FCR","46.10","7.06","46.10",""
"28/07/2017 16:00 - 28/07/2017 17:00","MBA|NO1","FCR","46.20","0.00","46.20","6.94"
"28/07/2017 17:00 - 28/07/2017 18:00","MBA|NO1","FCR","44.20","1.11","44.20",""
"28/07/2017 18:00 - 28/07/2017 19:00","MBA|NO1","FCR","45.20","10.32","45.20",""
"28/07/2017 19:00 - 28/07/2017 20:00","MBA|NO1","FCR","44.10","0.00","44.10","2.22"
"28/07/2017 20:00 - 28/07/2017 21:00","MBA|NO1","FCR","44.80","5.78","44.80",""
"28/07/2017 21:00 - 28/07/2017 22:00","MBA|NO1","FCR","45.20","9.25","45.20",""
"28/07/2017 22:00 - 28/07/2017 23:00","MBA|NO1","FCR","42.20","14.76","42.20",""
"28/07/2017 23:00 - 29/07/2017 00:00","MBA|NO1","FCR","39.10","0.00","39.10","22.19"
"29/07/2017 00:00 - 29/07/2017 01:00","MBA|NO1","FCR","33.20","0.00","33.20","14.39"
"29/07/2017 01:00 - 29/07/2017 02:00","MBA|NO1","FCR","29.20","0.00","29.20","11.27"
"29/07/2017 02:00 - 29/07/2017 03:00","MBA|NO1","FCR","27.10","7.88","27.10",""
