"ISP (CET/CEST)","Area","Reserve Type","Regulation Up - Accepted [17.1.D] (MW)","Regulation Up - Activated [17.1.E] (MWh)","Regulation Down - Accepted [17.1.D] (MW)","Regulation Down - Activated [17.1.E] (MWh)"
"26/05/2016 22:00 - 26/05/2016 23:00","MBA|NO1","FCR","15.10","","15.10","3.65"
"26/05/2016 23:00 - 27/05/2016 00:00","MBA|NO1","FCR","17.10","","17.10","6.17"
"27/05/2016 00:00 - 27/05/2016 01:00","MBA|NO1","FCR","16.10","0.51","16.10",""
"27/05/2016 01:00 - 27/05/2016 02:00","MBA|NO1","FCR","16.20","","16.20","1.52"
"27/05/2016 02:00 - 27/05/2016 03:00","MBA|NO1","FCR","16.10","","16.10","5.81"
"27/05/2016 03:00 - 27/05/2016 04:00","MBA|NO1","FCR","15.10","0.98","15.10",""
"27/05/2016 04:00 - 27/05/2016 05:00","MBA|NO1","FCR","15.20","0.00","15.20",""
"27/05/2016 05:00 - 27/05/2016 06:00","MBA|NO1","FCR","16.10","5.29","16.10",""
"27/05/2016 06:00 - 27/05/2016 07:00","MBA|NO1","FCR","17.10","","17.10","3.22"
"27/05/2016 07:00 - 27/05/2016 08:00","MBA|NO1","FCR","15.20","","15.20","6.97"
"27/05/2016 08:00 - 27/05/2016 09:00","MBA|NO1","FCR","16.10","","16.10","11.87"
"27/05/2016 09:00 - 27/05/2016 10:00","MBA|NO1","FCR","16.10","","16.10","7.16"
"27/05/2016 10:00 - 27/05/2016 11:00","MBA|NO1","FCR","16.20","","16.20","0.55"
"27/05/2016 11:00 - 27/05/2016 12:00","MBA|NO1","FCR","16.10","","16.10","1.65"
"27/05/2016 12:00 - 27/05/2016 13:00","MBA|NO1","FCR","17.60","","17.60","1.14"
"27/05/2016 13:00 - 27/05/2016 14:00","MBA|NO1","FCR","17.50","","17.50","7.40"
"27/05/2016 14:00 - 27/05/2016 15:00","MBA|NO1","FCR","17.60","","17.60","9.11"
"27/05/2016 15:00 - 27/05/2016 16:00","MBA|NO1","FCR","17.60","12.53","17.60",""
"27/05/2016 16:00 - 27/05/2016 17:00","MBA|NO1","FCR","17.50","","17.50","2.28"
"27/05/2016 17:00 - 27/05/2016 18:00","MBA|NO1","FCR","16.60","3.27","16.60",""
"27/05/2016 18:00 - 27/05/2016 19:00","MBA|NO1","FCR","14.60","2.44","14.60",""
"27/05/2016 19:00 - 27/05/2016 20:00","MBA|NO1","FCR","13.50","0.93","13.50",""
"27/05/2016 20:00 - 27/05/2016 21:00","MBA|NO1","FCR","13.60","4.65","13.60",""
"27/05/2016 21:00 - 27/05/2016 22:00","MBA|NO1","FCR","13.60","6.97","13.60",""
"27/05/2016 22:00 - 27/05/2016 23:00","MBA|NO1","FCR","13.50","8.35","13.50",""
"27/05/2016 23:00 - 28/05/2016 00:00","MBA|NO1","FCR","13.60","4.18","13.60",""
"28/05/2016 00:00 - 28/05/2016 01:00","MBA|NO1","FCR","10.60","0.45","10.60",""
"28/05/2016 01:00 - 28/05/2016 02:00","MBA|NO1","FCR","11.50","","11.50","0.49"
"28/05/2016 02:00 - 28/05/2016 03:00","MBA|NO1","FCR","13.60","","13.60","15.10"
"28/05/2016 03:00 - 28/05/2016 04:00","MBA|NO1","FCR","15.50","","15.50","4.69"
"28/05/2016 04:00 - 28/05/2016 05:00","MBA|NO1","FCR","15.60","","15.60","2.09"
"28/05/2016 05:00 - 28/05/2016 06:00","MBA|NO1","FCR","15.60","2.61","15.60",""
"28/05/2016 06:00 - 28/05/2016 07:00","MBA|NO1","FCR","15.50","12.34","15.50",""
"28/05/2016 07:00 - 28/05/2016 08:00","MBA|NO1","FCR","11.60","8.11","11.60",""
"28/05/2016 08:00 - 28/05/2016 09:00","MBA|NO1","FCR","13.60","","13.60","1.55"
"28/05/2016 09:00 - 28/05/2016 10:00","MBA|NO1","FCR","13.50","","13.50","6.20"
"28/05/2016 10:00 - 28/05/2016 11:00","MBA|NO1","FCR","17.60","","17.60","11.09"
"28/05/2016 11:00 - 28/05/2016 12:00","MBA|NO1","FCR","17.50","","17.50","8.62"
"28/05/2016 12:00 - 28/05/2016 13:00","MBA|NO1","FCR","17.60","","17.60","2.47"
"28/05/2016 13:00 - 28/05/2016 14:00","MBA|NO1","FCR","21.50","11.11","21.50",""
"28/05/2016 14:00 - 28/05/2016 15:00","MBA|NO1","FCR","21.60","2.62","21.60",""
"28/05/2016 15:00 - 28/05/2016 16:00","MBA|NO1","FCR","21.60","1.96","21.60",""
"28/05/2016 16:00 - 28/05/2016 17:00","MBA|NO1","FCR","21.50","9.80","21.50",""
"28/05/2016 17:00 - 28/05/2016 18:00","MBA|NO1","FCR","19.60","0.65","19.60",""
"28/05/2016 18:00 - 28/05/2016 19:00","MBA|NO1","FCR","17.60","3.08","17.60",""
"28/05/2016 19:00 - 28/05/2016 20:00","MBA|NO1","FCR","17.60","4.31","17.60",""
"28/05/2016 20:00 - 28/05/2016 21:00","MBA|NO1","FCR","17.60","","17.60","1.23"
"28/05/2016 21:00 - 28/05/2016 22:00","MBA|NO1","FCR","17.60","0.62","17.60",""
"28/05/2016 22:00 - 28/05/2016 23:00","MBA|NO1","FCR","17.50","9.85","17.50",""
"28/05/2016 23:00 - 29/05/2016 00:00","MBA|NO1","FCR","21.60","","21.60","6.54"
"29/05/2016 00:00 - 29/05/2016 01:00","MBA|NO1","FCR","10.50","","10.50","11.86"
"29/05/2016 01:00 - 29/05/2016 02:00","MBA|NO1","FCR","8.40","","8.40","4.01"
"29/05/2016 02:00 - 29/05/2016 03:00","MBA|NO1","FCR","11.50","","11.50","4.70"
"29/05/2016 03:00 - 29/05/2016 04:00","MBA|NO1","FCR","9.40","","9.40","0.33"
"29/05/2016 04:00 - 29/05/2016 05:00","MBA|NO1","FCR","9.50","1.31","9.50",""
"29/05/2016 05:00 - 29/05/2016 06:00","MBA|NO1","FCR","9.50","","9.50","2.94"
"29/05/2016 06:00 - 29/05/2016 07:00","MBA|NO1","FCR","9.40","","9.40","0.65"
"29/05/2016 07:00 - 29/05/2016 08:00","MBA|NO1","FCR","13.40","8.68","13.40",""
"29/05/2016 08:00 - 29/05/2016 09:00","MBA|NO1","FCR","13.50","9.11","13.50",""
"29/05/2016 09:00 - 29/05/2016 10:00","MBA|NO1","FCR","9.40","","9.40","0.34"
"29/05/2016 10:00 - 29/05/2016 11:00","MBA|NO1","FCR","9.50","2.79","9.50",""
"29/05/2016 11:00 - 29/05/2016 12:00","MBA|NO1","FCR","9.40","5.23","9.40",""
"29/05/2016 12:00 - 29/05/2016 13:00","MBA|NO1","FCR","9.40","","9.40","3.72"
"29/05/2016 13:00 - 29/05/2016 14:00","MBA|NO1","FCR","9.50","2.37","9.50",""
"29/05/2016 14:00 - 29/05/2016 15:00","MBA|NO1","FCR","10.40","","10.40","3.37"
"29/05/2016 15:00 - 29/05/2016 16:00","MBA|NO1","FCR","12.50","0.42","12.50",""
"29/05/2016 16:00 - 29/05/2016 17:00","MBA|NO1","FCR","12.40","6.31","12.40",""
"29/05/2016 17:00 - 29/05/2016 18:00","MBA|NO1","FCR","9.40","5.42","9.40",""
"29/05/2016 18:00 - 29/05/2016 19:00","MBA|NO1","FCR","9.50","5.08","9.50",""
"29/05/2016 19:00 - 29/05/2016 20:00","MBA|NO1","FCR","9.40","2.37","9.40",""
"29/05/2016 20:00 - 29/05/2016 21:00","MBA|NO1","FCR","9.40","3.05","9.40",""
"29/05/2016 21:00 - 29/05/2016 22:00","MBA|NO1","FCR","9.50","","9.50","4.74"
"29/05/2016 22:00 - 29/05/2016 23:00","MBA|NO1","FCR","9.40","","9.40","10.15"
"29/05/2016 23:00 - 30/05/2016 00:00","MBA|NO1","FCR","13.50","","13.50","6.07"
"30/05/2016 00:00 - 30/05/2016 01:00","MBA|NO1","FCR","9.60","0.82","9.60",""
"30/05/2016 01:00 - 30/05/2016 02:00","MBA|NO1","FCR","9.50","3.66","9.50",""
"30/05/2016 02:00 - 30/05/2016 03:00","MBA|NO1","FCR","9.60","0.82","9.60",""
"30/05/2016 03:00 - 30/05/2016 04:00","MBA|NO1","FCR","9.60","","9.60","6.52"
"30/05/2016 04:00 - 30/05/2016 05:00","MBA|NO1","FCR","9.60","","9.60","4.48"
"30/05/2016 05:00 - 30/05/2016 06:00","MBA|NO1","FCR","14.60","","14.60","12.24"
"30/05/2016 06:00 - 30/05/2016 07:00","MBA|NO1","FCR","10.50","","10.50","2.66"
"30/05/2016 07:00 - 30/05/2016 08:00","MBA|NO1","FCR","20.10","3.97","20.10",""
"30/05/2016 08:00 - 30/05/2016 09:00","MBA|NO1","FCR","20.10","7.25","20.10",""
"30/05/2016 09:00 - 30/05/2016 10:00","MBA|NO1","FCR","20.20","5.93","20.20",""
"30/05/2016 10:00 - 30/05/2016 11:00","MBA|NO1","FCR","20.10","7.25","20.10",""
"30/05/2016 11:00 - 30/05/2016 12:00","MBA|NO1","FCR","19.10","3.82","19.10",""
"30/05/2016 12:00 - 30/05/2016 13:00","MBA|NO1","FCR","19.20","11.54","19.20",""
"30/05/2016 13:00 - 30/05/2016 14:00","MBA|NO1","FCR","20.10","0.66","20.10",""
"30/05/2016 14:00 - 30/05/2016 15:00","MBA|NO1","FCR","20.10","10.62","20.10",""
"30/05/2016 15:00 - 30/05/2016 16:00","MBA|NO1","FCR","18.20","","18.20","6.26"
"30/05/2016 16:00 - 30/05/2016 17:00","MBA|NO1","FCR","18.10","1.88","18.10",""
"30/05/2016 17:00 - 30/05/2016 18:00","MBA|NO1","FCR","21.10","7.33","21.10",""
"30/05/2016 18:00 - 30/05/2016 19:00","MBA|NO1","FCR","21.20","7.33","21.20",""
"30/05/2016 19:00 - 30/05/2016 20:00","MBA|NO1","FCR","18.10","7.52","18.10",""
"30/05/2016 20:00 - 30/05/2016 21:00","MBA|NO1","FCR","18.10","4.33","18.10",""
"30/05/2016 21:00 - 30/05/2016 22:00","MBA|NO1","FCR","18.30","","18.30","3.13"
"30/05/2016 22:00 - 30/05/2016 23:00","MBA|NO1","FCR","17.10","2.83","17.10",""
"30/05/2016 23:00 - 31/05/2016 00:00","MBA|NO1","FCR","13.10","","13.10","7.86"
"31/05/2016 00:00 - 31/05/2016 01:00","MBA|NO1","FCR","18.40","","18.40","10.43"
"31/05/2016 01:00 - 31/05/2016 02:00","MBA|NO1","FCR","21.60","4.37","21.60",""
"31/05/2016 02:00 - 31/05/2016 03:00","MBA|NO1","FCR","16.30","1.50","16.30",""
"31/05/2016 03:00 - 31/05/2016 04:00","MBA|NO1","FCR","17.40","","17.40","1.04"
"31/05/2016 04:00 - 31/05/2016 05:00","MBA|NO1","FCR","18.60","","18.60","9.65"
"31/05/2016 05:00 - 31/05/2016 06:00","MBA|NO1","FCR","16.40","","16.40","8.58"
"31/05/2016 06:00 - 31/05/2016 07:00","MBA|NO1","FCR","21.40","8.52","21.40",""
"31/05/2016 07:00 - 31/05/2016 08:00","MBA|NO1","FCR","21.50","8.52","21.50",""
"31/05/2016 08:00 - 31/05/2016 09:00","MBA|NO1","FCR","21.40","","21.40","4.26"
"31/05/2016 09:00 - 31/05/2016 10:00","MBA|NO1","FCR","21.00","","21.00","6.58"
"31/05/2016 10:00 - 31/05/2016 11:00","MBA|NO1","FCR","21.10","","21.10","13.75"
"31/05/2016 11:00 - 31/05/2016 12:00","MBA|NO1","FCR","20.90","11.36","20.90",""
"31/05/2016 12:00 - 31/05/2016 13:00","MBA|NO1","FCR","23.00","3.28","23.00",""
"31/05/2016 13:00 - 31/05/2016 14:00","MBA|NO1","FCR","21.10","7.17","21.10",""
"31/05/2016 14:00 - 31/05/2016 15:00","MBA|NO1","FCR","18.90","5.00","18.90",""
"31/05/2016 15:00 - 31/05/2016 16:00","MBA|NO1","FCR","20.00","","20.00","4.15"
"31/05/2016 16:00 - 31/05/2016 17:00","MBA|NO1","FCR","19.10","1.11","19.10",""
"31/05/2016 17:00 - 31/05/2016 18:00","MBA|NO1","FCR","16.90","","16.90","10.26"
"31/05/2016 18:00 - 31/05/2016 19:00","MBA|NO1","FCR","16.00","","16.00","8.78"
"31/05/2016 19:00 - 31/05/2016 20:00","MBA|NO1","FCR","18.10","4.91","18.10",""
"31/05/2016 20:00 - 31/05/2016 21:00","MBA|NO1","FCR","17.90","","17.90","6.00"
"31/05/2016 21:00 - 31/05/2016 22:00","MBA|NO1","FCR","17.00","","17.00","11.03"
"31/05/2016 22:00 - 31/05/2016 23:00","MBA|NO1","FCR","16.10","1.89","16.10",""
"31/05/2016 23:00 - 01/06/2016 00:00","MBA|NO1","FCR","15.00","","15.00","1.52"
"01/06/2016 00:00 - 01/06/2016 01:00","MBA|NO1","FCR","15.00","3.51","15.00",""
"01/06/2016 01:00 - 01/06/2016 02:00","MBA|NO1","FCR","16.10","4.04","16.10",""
"01/06/2016 02:00 - 01/06/2016 03:00","MBA|NO1","FCR","15.90","","15.90","7.07"
"01/06/2016 03:00 - 01/06/2016 04:00","MBA|NO1","FCR","18.00","","18.00","6.00"
"01/06/2016 04:00 - 01/06/2016 05:00","MBA|NO1","FCR","15.10","","15.10","11.98"
"01/06/2016 05:00 - 01/06/2016 06:00","MBA|NO1","FCR","16.00","","16.00","13.37"
"01/06/2016 06:00 - 01/06/2016 07:00","MBA|NO1","FCR","16.90","","16.90","10.12"
"01/06/2016 07:00 - 01/06/2016 08:00","MBA|NO1","FCR","20.10","","20.10","1.91"
"01/06/2016 08:00 - 01/06/2016 09:00","MBA|NO1","FCR","18.10","2.45","18.10",""
"01/06/2016 09:00 - 01/06/2016 10:00","MBA|NO1","FCR","21.20","4.04","21.20",""
"01/06/2016 10:00 - 01/06/2016 11:00","MBA|NO1","FCR","21.10","3.37","21.10",""
"01/06/2016 11:00 - 01/06/2016 12:00","MBA|NO1","FCR","22.10","","22.10","0.69"
"01/06/2016 12:00 - 01/06/2016 13:00","MBA|NO1","FCR","22.20","10.37","22.20",""
"01/06/2016 13:00 - 01/06/2016 14:00","MBA|NO1","FCR","22.10","2.07","22.10",""
"01/06/2016 14:00 - 01/06/2016 15:00","MBA|NO1","FCR","22.10","","22.10","8.98"
"01/06/2016 15:00 - 01/06/2016 16:00","MBA|NO1","FCR","22.20","","22.20","13.13"
"01/06/2016 16:00 - 01/06/2016 17:00","MBA|NO1","FCR","22.10","","22.10","17.97"
"01/06/2016 17:00 - 01/06/2016 18:00","MBA|NO1","FCR","17.10","1.72","17.10",""
"01/06/2016 18:00 - 01/06/2016 19:00","MBA|NO1","FCR","16.20","5.49","16.20",""
"01/06/2016 19:00 - 01/06/2016 20:00","MBA|NO1","FCR","16.10","","16.10","3.29"
"01/06/2016 20:00 - 01/06/2016 21:00","MBA|NO1","FCR","18.00","","18.00","14.11"
"01/06/2016 21:00 - 01/06/2016 22:00","MBA|NO1","FCR","18.00","","18.00","7.64"
"01/06/2016 22:00 - 01/06/2016 23:00","MBA|NO1","FCR","19.00","4.29","19.00",""
"01/06/2016 23:00 - 02/06/2016 00:00","MBA|NO1","FCR","19.00","","19.00","2.45"
"02/06/2016 00:00 - 02/06/2016 01:00","MBA|NO1","FCR","12.90","","12.90","1.77"
"02/06/2016 01:00 - 02/06/2016 02:00","MBA|NO1","FCR","19.90","4.69","19.90",""
"02/06/2016 02:00 - 02/06/2016 03:00","MBA|NO1","FCR","19.80","5.17","19.80",""
"02/06/2016 03:00 - 02/06/2016 04:00","MBA|NO1","FCR","19.90","","19.90","0.94"
"02/06/2016 04:00 - 02/06/2016 05:00","MBA|NO1","FCR","19.90","","19.90","7.98"
"02/06/2016 05:00 - 02/06/2016 06:00","MBA|NO1","FCR","10.90","","10.90","4.91"
"02/06/2016 06:00 - 02/06/2016 07:00","MBA|NO1","FCR","13.90","4.79","13.90",""
"02/06/2016 07:00 - 02/06/2016 08:00","MBA|NO1","FCR","12.90","0.32","12.90",""
"02/06/2016 08:00 - 02/06/2016 09:00","MBA|NO1","FCR","12.90","1.38","12.90",""
"02/06/2016 09:00 - 02/06/2016 10:00","MBA|NO1","FCR","12.90","6.54","12.90",""
"02/06/2016 10:00 - 02/06/2016 11:00","MBA|NO1","FCR","12.80","3.10","12.80",""
"02/06/2016 11:00 - 02/06/2016 12:00","MBA|NO1","FCR","12.90","2.41","12.90",""
"02/06/2016 12:00 - 02/06/2016 13:00","MBA|NO1","FCR","12.90","","12.90","1.38"
"02/06/2016 13:00 - 02/06/2016 14:00","MBA|NO1","FCR","12.90","6.20","12.90",""
"02/06/2016 14:00 - 02/06/2016 15:00","MBA|NO1","FCR","12.80","","12.80","4.64"
"02/06/2016 15:00 - 02/06/2016 16:00","MBA|NO1","FCR","15.90","","15.90","3.82"
"02/06/2016 16:00 - 02/06/2016 17:00","MBA|NO1","FCR","15.90","5.34","15.90",""
"02/06/2016 17:00 - 02/06/2016 18:00","MBA|NO1","FCR","10.90","","10.90","2.77"
"02/06/2016 18:00 - 02/06/2016 19:00","MBA|NO1","FCR","10.80","","10.80","4.16"
"02/06/2016 19:00 - 02/06/2016 20:00","MBA|NO1","FCR","10.90","","10.90","2.77"
"02/06/2016 20:00 - 02/06/2016 21:00","MBA|NO1","FCR","10.90","","10.90","0.55"
"02/06/2016 21:00 - 02/06/2016 22:00","MBA|NO1","FCR","11.90","0.35","11.90",""
"02/06/2016 22:00 - 02/06/2016 23:00","MBA|NO1","FCR","9.80","3.09","9.80",""
"02/06/2016 23:00 - 03/06/2016 00:00","MBA|NO1","FCR","14.90","","14.90","1.08"
"03/06/2016 00:00 - 03/06/2016 01:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"03/06/2016 01:00 - 03/06/2016 02:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"03/06/2016 02:00 - 03/06/2016 03:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"03/06/2016 03:00 - 03/06/2016 04:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"03/06/2016 04:00 - 03/06/2016 05:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"03/06/2016 05:00 - 03/06/2016 06:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"03/06/2016 06:00 - 03/06/2016 07:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"03/06/2016 07:00 - 03/06/2016 08:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"03/06/2016 08:00 - 03/06/2016 09:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"03/06/2016 09:00 - 03/06/2016 10:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"03/06/2016 10:00 - 03/06/2016 11:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"03/06/2016 11:00 - 03/06/2016 12:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"03/06/2016 12:00 - 03/06/2016 13:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"03/06/2016 13:00 - 03/06/2016 14:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"03/06/2016 14:00 - 03/06/2016 15:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"03/06/2016 15:00 - 03/06/2016 16:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"03/06/2016 16:00 - 03/06/2016 17:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"03/06/2016 17:00 - 03/06/2016 18:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"03/06/2016 18:00 - 03/06/2016 19:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"03/06/2016 19:00 - 03/06/2016 20:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"03/06/2016 20:00 - 03/06/2016 21:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"03/06/2016 21:00 - 03/06/2016 22:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"03/06/2016 22:00 - 03/06/2016 23:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"03/06/2016 23:00 - 04/06/2016 00:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"04/06/2016 00:00 - 04/06/2016 01:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"04/06/2016 01:00 - 04/06/2016 02:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"04/06/2016 02:00 - 04/06/2016 03:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"04/06/2016 03:00 - 04/06/2016 04:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"04/06/2016 04:00 - 04/06/2016 05:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"04/06/2016 05:00 - 04/06/2016 06:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"04/06/2016 06:00 - 04/06/2016 07:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"04/06/2016 07:00 - 04/06/2016 08:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"04/06/2016 08:00 - 04/06/2016 09:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"04/06/2016 09:00 - 04/06/2016 10:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"04/06/2016 10:00 - 04/06/2016 11:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"04/06/2016 11:00 - 04/06/2016 12:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"04/06/2016 12:00 - 04/06/2016 13:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"04/06/2016 13:00 - 04/06/2016 14:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"04/06/2016 14:00 - 04/06/2016 15:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"04/06/2016 15:00 - 04/06/2016 16:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"04/06/2016 16:00 - 04/06/2016 17:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"04/06/2016 17:00 - 04/06/2016 18:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"04/06/2016 18:00 - 04/06/2016 19:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"04/06/2016 19:00 - 04/06/2016 20:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"04/06/2016 20:00 - 04/06/2016 21:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"04/06/2016 21:00 - 04/06/2016 22:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"04/06/2016 22:00 - 04/06/2016 23:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"04/06/2016 23:00 - 05/06/2016 00:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"05/06/2016 00:00 - 05/06/2016 01:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"05/06/2016 01:00 - 05/06/2016 02:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"05/06/2016 02:00 - 05/06/2016 03:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"05/06/2016 03:00 - 05/06/2016 04:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"05/06/2016 04:00 - 05/06/2016 05:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"05/06/2016 05:00 - 05/06/2016 06:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"05/06/2016 06:00 - 05/06/2016 07:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"05/06/2016 07:00 - 05/06/2016 08:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"05/06/2016 08:00 - 05/06/2016 09:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"05/06/2016 09:00 - 05/06/2016 10:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"05/06/2016 10:00 - 05/06/2016 11:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"05/06/2016 11:00 - 05/06/2016 12:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"05/06/2016 12:00 - 05/06/2016 13:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"05/06/2016 13:00 - 05/06/2016 14:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"05/06/2016 14:00 - 05/06/2016 15:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"05/06/2016 15:00 - 05/06/2016 16:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"05/06/2016 16:00 - 05/06/2016 17:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"05/06/2016 17:00 - 05/06/2016 18:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"05/06/2016 18:00 - 05/06/2016 19:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"05/06/2016 19:00 - 05/06/2016 20:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"05/06/2016 20:00 - 05/06/2016 21:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"05/06/2016 21:00 - 05/06/2016 22:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"05/06/2016 22:00 - 05/06/2016 23:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"05/06/2016 23:00 - 06/06/2016 00:00","MBA|NO1","FCR","N/A","N/A","N/A","N/A"
"06/06/2016 00:00 - 06/06/2016 01:00","MBA|NO1","FCR","25.00","9.20","25.00",""
"06/06/2016 01:00 - 06/06/2016 02:00","MBA|NO1","FCR","24.10","","24.10","8.37"
"06/06/2016 02:00 - 06/06/2016 03:00","MBA|NO1","FCR","23.90","","23.90","6.28"
"06/06/2016 03:00 - 06/06/2016 04:00","MBA|NO1","FCR","24.00","","24.00","8.37"
"06/06/2016 04:00 - 06/06/2016 05:00","MBA|NO1","FCR","24.10","1.40","24.10",""
"06/06/2016 05:00 - 06/06/2016 06:00","MBA|NO1","FCR","24.00","7.68","24.00",""
"06/06/2016 06:00 - 06/06/2016 07:00","MBA|NO1","FCR","21.10","0.63","21.10",""
"06/06/2016 07:00 - 06/06/2016 08:00","MBA|NO1","FCR","21.90","1.25","21.90",""
"06/06/2016 08:00 - 06/06/2016 09:00","MBA|NO1","FCR","23.00","","23.00","5.85"
"06/06/2016 09:00 - 06/06/2016 10:00","MBA|NO1","FCR","23.10","1.30","23.10",""
"06/06/2016 10:00 - 06/06/2016 11:00","MBA|NO1","FCR","25.00","5.62","25.00",""
"06/06/2016 11:00 - 06/06/2016 12:00","MBA|NO1","FCR","22.90","","22.90","6.50"
"06/06/2016 12:00 - 06/06/2016 13:00","MBA|NO1","FCR","23.10","","23.10","13.01"
"06/06/2016 13:00 - 06/06/2016 14:00","MBA|NO1","FCR","23.00","5.20","23.00",""
"06/06/2016 14:00 - 06/06/2016 15:00","MBA|NO1","FCR","23.00","6.50","23.00",""
"06/06/2016 15:00 - 06/06/2016 16:00","MBA|NO1","FCR","23.00","3.90","23.00",""
"06/06/2016 16:00 - 06/06/2016 17:00","MBA|NO1","FCR","23.00","6.50","23.00",""
"06/06/2016 17:00 - 06/06/2016 18:00","MBA|NO1","FCR","23.00","","23.00","3.90"
"06/06/2016 18:00 - 06/06/2016 19:00","MBA|NO1","FCR","22.10","","22.10","12.07"
"06/06/2016 19:00 - 06/06/2016 20:00","MBA|NO1","FCR","22.00","","22.00","1.27"
"06/06/2016 20:00 - 06/06/2016 21:00","MBA|NO1","FCR","21.90","","21.90","2.54"
"06/06/2016 21:00 - 06/06/2016 22:00","MBA|NO1","FCR","22.00","8.26","22.00",""
"06/06/2016 22:00 - 06/06/2016 23:00","MBA|NO1","FCR","22.10","","22.10","6.35"
"06/06/2016 23:00 - 07/06/2016 00:00","MBA|NO1","FCR","21.90","","21.90","11.44"
"07/06/2016 00:00 - 07/06/2016 01:00","MBA|NO1","FCR","19.50","","19.50","15.63"
"07/06/2016 01:00 - 07/06/2016 02:00","MBA|NO1","FCR","19.40","","19.40","5.71"
