"ISP (CET/CEST)","Area","Reserve Type","Regulation Up - Accepted [17.1.D] (MW)","Regulation Up - Activated [17.1.E] (MWh)","Regulation Down - Accepted [17.1.D] (MW)","Regulation Down - Activated [17.1.E] (MWh)"
"29/01/2023 17:00 - 29/01/2023 18:00","MBA|NO1","FCR","32.90","4.11","32.90",""
"29/01/2023 18:00 - 29/01/2023 19:00","MBA|NO1","FCR","30.00","0.75","30.00",""
"29/01/2023 19:00 - 29/01/2023 20:00","MBA|NO1","FCR","30.00","3.75","30.00",""
"29/01/2023 20:00 - 29/01/2023 21:00","MBA|NO1","FCR","30.10","0.75","30.10",""
"29/01/2023 21:00 - 29/01/2023 22:00","MBA|NO1","FCR","29.10","1.46","29.10",""
"29/01/2023 22:00 - 29/01/2023 23:00","MBA|NO1","FCR","28.30","0.00","28.30","13.44"
"29/01/2023 23:00 - 30/01/2023 00:00","MBA|NO1","FCR","30.10","0.00","30.10","12.79"
"30/01/2023 00:00 - 30/01/2023 01:00","MBA|NO1","FCR","30.30","3.03","30.30",""
"30/01/2023 01:00 - 30/01/2023 02:00","MBA|NO1","FCR","30.40","19.00","30.40",""
"30/01/2023 02:00 - 30/01/2023 03:00","MBA|NO1","FCR","29.40","13.23","29.40",""
"30/01/2023 03:00 - 30/01/2023 04:00","MBA|NO1","FCR","29.50","11.80","29.50",""
"30/01/2023 04:00 - 30/01/2023 05:00","MBA|NO1","FCR","29.10","15.28","29.10",""
"30/01/2023 05:00 - 30/01/2023 06:00","MBA|NO1","FCR","29.60","0.00","29.60","2.22"
"30/01/2023 06:00 - 30/01/2023 07:00","MBA|NO1","FCR","35.00","0.88","35.00",""
"30/01/2023 07:00 - 30/01/2023 08:00","MBA|NO1","FCR","30.30","0.76","30.30",""
"30/01/2023 08:00 - 30/01/2023 09:00","MBA|NO1","FCR","29.00","0.00","29.00","9.43"
"30/01/2023 09:00 - 30/01/2023 10:00","MBA|NO1","FCR","28.30","0.00","28.30","3.54"
"30/01/2023 10:00 - 30/01/2023 11:00","MBA|NO1","FCR","27.00","0.00","27.00","2.70"
"30/01/2023 11:00 - 30/01/2023 12:00","MBA|NO1","FCR","31.50","0.00","31.50","2.36"
"30/01/2023 12:00 - 30/01/2023 13:00","MBA|NO1","FCR","31.10","0.00","31.10","3.89"
"30/01/2023 13:00 - 30/01/2023 14:00","MBA|NO1","FCR","30.50","0.00","30.50","8.39"
"30/01/2023 14:00 - 30/01/2023 15:00","MBA|NO1","FCR","34.90","0.00","34.90","0.87"
"30/01/2023 15:00 - 30/01/2023 16:00","MBA|NO1","FCR","29.20","1.46","29.20",""
"30/01/2023 16:00 - 30/01/2023 17:00","MBA|NO1","FCR","30.50","2.29","30.50",""
"30/01/2023 17:00 - 30/01/2023 18:00","MBA|NO1","FCR","28.10","4.22","28.10",""
"30/01/2023 18:00 - 30/01/2023 19:00","MBA|NO1","FCR","30.10","0.00","30.10","0.75"
"30/01/2023 19:00 - 30/01/2023 20:00","MBA|NO1","FCR","36.30","0.91","36.30",""
"30/01/2023 20:00 - 30/01/2023 21:00","MBA|NO1","FCR","34.20","0.00","34.20","3.42"
"30/01/2023 21:00 - 30/01/2023 22:00","MBA|NO1","FCR","27.10","6.10","27.10",""
"30/01/2023 22:00 - 30/01/2023 23:00","MBA|NO1","FCR","30.10","0.00","30.10","0.75"
"30/01/2023 23:00 - 31/01/2023 00:00","MBA|NO1","FCR","32.40","2.43","32.40",""
"31/01/2023 00:00 - 31/01/2023 01:00","MBA|NO1","FCR","31.50","0.00","31.50","6.30"
"31/01/2023 01:00 - 31/01/2023 02:00","MBA|NO1","FCR","30.10","0.00","30.10","1.51"
"31/01/2023 02:00 - 31/01/2023 03:00","MBA|NO1","FCR","28.20","0.00","28.20","6.35"
"31/01/2023 03:00 - 31/01/2023 04:00","MBA|NO1","FCR","28.50","0.00","28.50","3.56"
"31/01/2023 04:00 - 31/01/2023 05:00","MBA|NO1","FCR","28.60","0.00","28.60","5.72"
"31/01/2023 05:00 - 31/01/2023 06:00","MBA|NO1","FCR","31.60","0.00","31.60","5.53"
"31/01/2023 06:00 - 31/01/2023 07:00","MBA|NO1","FCR","27.90","6.28","27.90",""
"31/01/2023 07:00 - 31/01/2023 08:00","MBA|NO1","FCR","26.70","0.00","26.70","2.67"
"31/01/2023 08:00 - 31/01/2023 09:00","MBA|NO1","FCR","27.70","0.00","27.70","0.69"
"31/01/2023 09:00 - 31/01/2023 10:00","MBA|NO1","FCR","26.20","9.83","26.20",""
"31/01/2023 10:00 - 31/01/2023 11:00","MBA|NO1","FCR","27.80","0.00","27.80","2.78"
"31/01/2023 11:00 - 31/01/2023 12:00","MBA|NO1","FCR","31.00","0.00","31.00","4.65"
"31/01/2023 12:00 - 31/01/2023 13:00","MBA|NO1","FCR","31.40","0.00","31.40","3.14"
"31/01/2023 13:00 - 31/01/2023 14:00","MBA|NO1","FCR","26.50","1.99","26.50",""
"31/01/2023 14:00 - 31/01/2023 15:00","MBA|NO1","FCR","29.60","2.22","29.60",""
"31/01/2023 15:00 - 31/01/2023 16:00","MBA|NO1","FCR","29.40","2.21","29.40",""
"31/01/2023 16:00 - 31/01/2023 17:00","MBA|NO1","FCR","26.60","4.66","26.60",""
"31/01/2023 17:00 - 31/01/2023 18:00","MBA|NO1","FCR","31.30","0.00","31.30",""
"31/01/2023 18:00 - 31/01/2023 19:00","MBA|NO1","FCR","31.40","0.00","31.40",""
"31/01/2023 19:00 - 31/01/2023 20:00","MBA|NO1","FCR","27.30","0.00","27.30","0.68"
"31/01/2023 20:00 - 31/01/2023 21:00","MBA|NO1","FCR","26.70","0.00","26.70",""
"31/01/2023 21:00 - 31/01/2023 22:00","MBA|NO1","FCR","26.30","0.00","26.30","0.66"
"31/01/2023 22:00 - 31/01/2023 23:00","MBA|NO1","FCR","26.20","0.00","26.20","3.28"
"31/01/2023 23:00 - 01/02/2023 00:00","MBA|NO1","FCR","27.10","0.00","27.10","6.10"
"01/02/2023 00:00 - 01/02/2023 01:00","MBA|NO1","FCR","29.30","2.93","29.30",""
"01/02/2023 01:00 - 01/02/2023 02:00","MBA|NO1","FCR","29.40","1.47","29.40",""
"01/02/2023 02:00 - 01/02/2023 03:00","MBA|NO1","FCR","28.20","0.00","28.20","1.41"
"01/02/2023 03:00 - 01/02/2023 04:00","MBA|NO1","FCR","26.50","0.00","26.50","7.95"
"01/02/2023 04:00 - 01/02/2023 05:00","MBA|NO1","FCR","26.90","0.00","26.90","11.43"
"01/02/2023 05:00 - 01/02/2023 06:00","MBA|NO1","FCR","27.20","4.76","27.20",""
"01/02/2023 06:00 - 01/02/2023 07:00","MBA|NO1","FCR","30.00","5.25","30.00",""
"01/02/2023 07:00 - 01/02/2023 08:00","MBA|NO1","FCR","37.90","17.06","37.90",""
"01/02/2023 08:00 - 01/02/2023 09:00","MBA|NO1","FCR","38.80","0.97","38.80",""
"01/02/2023 09:00 - 01/02/2023 10:00","MBA|NO1","FCR","36.80","0.00","36.80","1.84"
"01/02/2023 10:00 - 01/02/2023 11:00","MBA|NO1","FCR","33.70","0.00","33.70","1.69"
"01/02/2023 11:00 - 01/02/2023 12:00","MBA|NO1","FCR","36.40","0.91","36.40",""
"01/02/2023 12:00 - 01/02/2023 13:00","MBA|NO1","FCR","32.70","3.27","32.70",""
"01/02/2023 13:00 - 01/02/2023 14:00","MBA|NO1","FCR","30.80","0.77","30.80",""
"01/02/2023 14:00 - 01/02/2023 15:00","MBA|NO1","FCR","32.70","0.00","32.70","0.82"
"01/02/2023 15:00 - 01/02/2023 16:00","MBA|NO1","FCR","33.70","0.00","33.70","1.69"
"01/02/2023 16:00 - 01/02/2023 17:00","MBA|NO1","FCR","33.70","2.53","33.70",""
"01/02/2023 17:00 - 01/02/2023 18:00","MBA|NO1","FCR","37.50","2.81","37.50",""
"01/02/2023 18:00 - 01/02/2023 19:00","MBA|NO1","FCR","37.50","0.00","37.50","10.31"
"01/02/2023 19:00 - 01/02/2023 20:00","MBA|NO1","FCR","34.20","0.00","34.20","5.99"
"01/02/2023 20:00 - 01/02/2023 21:00","MBA|NO1","FCR","34.70","0.00","34.70","3.47"
"01/02/2023 21:00 - 01/02/2023 22:00","MBA|NO1","FCR","28.40","2.13","28.40",""
"01/02/2023 22:00 - 01/02/2023 23:00","MBA|NO1","FCR","29.40","2.94","29.40",""
"01/02/2023 23:00 - 02/02/2023 00:00","MBA|NO1","FCR","26.20","0.00","26.20",""
"02/02/2023 00:00 - 02/02/2023 01:00","MBA|NO1","FCR","28.00","0.70","28.00",""
"02/02/2023 01:00 - 02/02/2023 02:00","MBA|NO1","FCR","26.20","0.00","26.20","2.62"
"02/02/2023 02:00 - 02/02/2023 03:00","MBA|NO1","FCR","26.10","0.00","26.10","8.48"
"02/02/2023 03:00 - 02/02/2023 04:00","MBA|NO1","FCR","27.20","0.00","27.20","0.68"
"02/02/2023 04:00 - 02/02/2023 05:00","MBA|NO1","FCR","24.00","3.00","24.00",""
"02/02/2023 05:00 - 02/02/2023 06:00","MBA|NO1","FCR","26.20","1.97","26.20",""
"02/02/2023 06:00 - 02/02/2023 07:00","MBA|NO1","FCR","28.00","2.80","28.00",""
"02/02/2023 07:00 - 02/02/2023 08:00","MBA|NO1","FCR","28.00","2.10","28.00",""
"02/02/2023 08:00 - 02/02/2023 09:00","MBA|NO1","FCR","27.90","0.00","27.90","13.25"
"02/02/2023 09:00 - 02/02/2023 10:00","MBA|NO1","FCR","28.90","1.45","28.90",""
"02/02/2023 10:00 - 02/02/2023 11:00","MBA|NO1","FCR","28.90","2.17","28.90",""
"02/02/2023 11:00 - 02/02/2023 12:00","MBA|NO1","FCR","29.90","3.74","29.90",""
"02/02/2023 12:00 - 02/02/2023 13:00","MBA|NO1","FCR","30.10","0.00","30.10","2.26"
"02/02/2023 13:00 - 02/02/2023 14:00","MBA|NO1","FCR","29.90","19.44","29.90",""
"02/02/2023 14:00 - 02/02/2023 15:00","MBA|NO1","FCR","32.10","2.41","32.10",""
"02/02/2023 15:00 - 02/02/2023 16:00","MBA|NO1","FCR","28.90","9.39","28.90",""
"02/02/2023 16:00 - 02/02/2023 17:00","MBA|NO1","FCR","29.70","7.43","29.70",""
"02/02/2023 17:00 - 02/02/2023 18:00","MBA|NO1","FCR","29.20","0.00","29.20",""
"02/02/2023 18:00 - 02/02/2023 19:00","MBA|NO1","FCR","29.10","0.00","29.10","0.73"
"02/02/2023 19:00 - 02/02/2023 20:00","MBA|NO1","FCR","29.80","0.00","29.80","1.49"
"02/02/2023 20:00 - 02/02/2023 21:00","MBA|NO1","FCR","30.00","1.50","30.00",""
"02/02/2023 21:00 - 02/02/2023 22:00","MBA|NO1","FCR","29.50","0.00","29.50","5.16"
"02/02/2023 22:00 - 02/02/2023 23:00","MBA|NO1","FCR","32.50","0.00","32.50","5.69"
"02/02/2023 23:00 - 03/02/2023 00:00","MBA|NO1","FCR","34.10","0.00","34.10","21.31"
"03/02/2023 00:00 - 03/02/2023 01:00","MBA|NO1","FCR","31.10","0.00","31.10","2.33"
"03/02/2023 01:00 - 03/02/2023 02:00","MBA|NO1","FCR","34.40","0.00","34.40","12.04"
"03/02/2023 02:00 - 03/02/2023 03:00","MBA|NO1","FCR","29.30","15.38","29.30",""
"03/02/2023 03:00 - 03/02/2023 04:00","MBA|NO1","FCR","26.40","3.30","26.40",""
"03/02/2023 04:00 - 03/02/2023 05:00","MBA|NO1","FCR","26.30","0.00","26.30","15.12"
"03/02/2023 05:00 - 03/02/2023 06:00","MBA|NO1","FCR","32.40","6.48","32.40",""
"03/02/2023 06:00 - 03/02/2023 07:00","MBA|NO1","FCR","37.30","4.66","37.30",""
"03/02/2023 07:00 - 03/02/2023 08:00","MBA|NO1","FCR","39.80","2.99","39.80",""
"03/02/2023 08:00 - 03/02/2023 09:00","MBA|NO1","FCR","40.50","0.00","40.50","4.05"
"03/02/2023 09:00 - 03/02/2023 10:00","MBA|NO1","FCR","36.60","5.49","36.60",""
"03/02/2023 10:00 - 03/02/2023 11:00","MBA|NO1","FCR","34.90","2.62","34.90",""
"03/02/2023 11:00 - 03/02/2023 12:00","MBA|NO1","FCR","35.00","0.00","35.00","3.50"
"03/02/2023 12:00 - 03/02/2023 13:00","MBA|NO1","FCR","35.80","0.90","35.80",""
"03/02/2023 13:00 - 03/02/2023 14:00","MBA|NO1","FCR","28.00","0.00","28.00","2.10"
"03/02/2023 14:00 - 03/02/2023 15:00","MBA|NO1","FCR","27.00","0.00","27.00","0.68"
"03/02/2023 15:00 - 03/02/2023 16:00","MBA|NO1","FCR","27.10","3.39","27.10",""
"03/02/2023 16:00 - 03/02/2023 17:00","MBA|NO1","FCR","37.00","4.63","37.00",""
"03/02/2023 17:00 - 03/02/2023 18:00","MBA|NO1","FCR","38.10","1.91","38.10",""
"03/02/2023 18:00 - 03/02/2023 19:00","MBA|NO1","FCR","38.40","0.00","38.40","2.88"
"03/02/2023 19:00 - 03/02/2023 20:00","MBA|NO1","FCR","35.40","0.00","35.40","15.05"
"03/02/2023 20:00 - 03/02/2023 21:00","MBA|NO1","FCR","26.40","0.00","26.40","10.56"
"03/02/2023 21:00 - 03/02/2023 22:00","MBA|NO1","FCR","29.70","5.20","29.70",""
"03/02/2023 22:00 - 03/02/2023 23:00","MBA|NO1","FCR","26.40","3.96","26.40",""
"03/02/2023 23:00 - 04/02/2023 00:00","MBA|NO1","FCR","26.70","0.00","26.70","0.67"
"04/02/2023 00:00 - 04/02/2023 01:00","MBA|NO1","FCR","29.60","5.18","29.60",""
"04/02/2023 01:00 - 04/02/2023 02:00","MBA|NO1","FCR","30.30","6.06","30.30",""
"04/02/2023 02:00 - 04/02/2023 03:00","MBA|NO1","FCR","30.10","0.00","30.10","0.75"
"04/02/2023 03:00 - 04/02/2023 04:00","MBA|NO1","FCR","30.30","0.00","30.30","1.52"
"04/02/2023 04:00 - 04/02/2023 05:00","MBA|NO1","FCR","30.20","0.00","30.20","11.33"
"04/02/2023 05:00 - 04/02/2023 06:00","MBA|NO1","FCR","30.70","1.54","30.70",""
"04/02/2023 06:00 - 04/02/2023 07:00","MBA|NO1","FCR","32.30","6.46","32.30",""
"04/02/2023 07:00 - 04/02/2023 08:00","MBA|NO1","FCR","30.60","3.83","30.60",""
"04/02/2023 08:00 - 04/02/2023 09:00","MBA|NO1","FCR","28.10","12.65","28.10",""
"04/02/2023 09:00 - 04/02/2023 10:00","MBA|NO1","FCR","29.30","1.47","29.30",""
"04/02/2023 10:00 - 04/02/2023 11:00","MBA|NO1","FCR","30.10","0.00","30.10","8.28"
"04/02/2023 11:00 - 04/02/2023 12:00","MBA|NO1","FCR","31.30","0.00","31.30","10.96"
"04/02/2023 12:00 - 04/02/2023 13:00","MBA|NO1","FCR","33.00","0.00","33.00","8.25"
"04/02/2023 13:00 - 04/02/2023 14:00","MBA|NO1","FCR","33.50","3.35","33.50",""
"04/02/2023 14:00 - 04/02/2023 15:00","MBA|NO1","FCR","34.20","5.99","34.20",""
"04/02/2023 15:00 - 04/02/2023 16:00","MBA|NO1","FCR","33.60","3.36","33.60",""
"04/02/2023 16:00 - 04/02/2023 17:00","MBA|NO1","FCR","33.50","4.19","33.50",""
"04/02/2023 17:00 - 04/02/2023 18:00","MBA|NO1","FCR","31.80","1.59","31.80",""
"04/02/2023 18:00 - 04/02/2023 19:00","MBA|NO1","FCR","29.50","0.00","29.50","2.95"
"04/02/2023 19:00 - 04/02/2023 20:00","MBA|NO1","FCR","28.70","0.00","28.70",""
"04/02/2023 20:00 - 04/02/2023 21:00","MBA|NO1","FCR","27.50","2.75","27.50",""
"04/02/2023 21:00 - 04/02/2023 22:00","MBA|NO1","FCR","28.90","2.89","28.90",""
"04/02/2023 22:00 - 04/02/2023 23:00","MBA|NO1","FCR","27.60","1.38","27.60",""
"04/02/2023 23:00 - 05/02/2023 00:00","MBA|NO1","FCR","29.80","1.49","29.80",""
"05/02/2023 00:00 - 05/02/2023 01:00","MBA|NO1","FCR","30.20","0.00","30.20","9.82"
"05/02/2023 01:00 - 05/02/2023 02:00","MBA|NO1","FCR","30.30","0.00","30.30","9.85"
"05/02/2023 02:00 - 05/02/2023 03:00","MBA|NO1","FCR","34.20","0.00","34.20","19.67"
"05/02/2023 03:00 - 05/02/2023 04:00","MBA|NO1","FCR","33.30","0.00","33.30","12.49"
"05/02/2023 04:00 - 05/02/2023 05:00","MBA|NO1","FCR","33.10","0.83","33.10",""
"05/02/2023 05:00 - 05/02/2023 06:00","MBA|NO1","FCR","34.20","4.28","34.20",""
"05/02/2023 06:00 - 05/02/2023 07:00","MBA|NO1","FCR","33.80","0.00","33.80",""
"05/02/2023 07:00 - 05/02/2023 08:00","MBA|NO1","FCR","34.00","5.10","34.00",""
"05/02/2023 08:00 - 05/02/2023 09:00","MBA|NO1","FCR","34.40","10.32","34.40",""
"05/02/2023 09:00 - 05/02/2023 10:00","MBA|NO1","FCR","31.30","7.04","31.30",""
"05/02/2023 10:00 - 05/02/2023 11:00","MBA|NO1","FCR","33.50","1.68","33.50",""
"05/02/2023 11:00 - 05/02/2023 12:00","MBA|NO1","FCR","33.40","0.00","33.40","5.01"
"05/02/2023 12:00 - 05/02/2023 13:00","MBA|NO1","FCR","32.40","3.24","32.40",""
"05/02/2023 13:00 - 05/02/2023 14:00","MBA|NO1","FCR","32.50","0.81","32.50",""
"05/02/2023 14:00 - 05/02/2023 15:00","MBA|NO1","FCR","36.10","5.42","36.10",""
"05/02/2023 15:00 - 05/02/2023 16:00","MBA|NO1","FCR","34.90","3.49","34.90",""
"05/02/2023 16:00 - 05/02/2023 17:00","MBA|NO1","FCR","40.10","2.01","40.10",""
"05/02/2023 17:00 - 05/02/2023 18:00","MBA|NO1","FCR","33.70","3.37","33.70",""
"05/02/2023 18:00 - 05/02/2023 19:00","MBA|NO1","FCR","33.10","0.00","33.10",""
"05/02/2023 19:00 - 05/02/2023 20:00","MBA|NO1","FCR","30.80","0.00","30.80","2.31"
"05/02/2023 20:00 - 05/02/2023 21:00","MBA|NO1","FCR","31.10","1.56","31.10",""
"05/02/2023 21:00 - 05/02/2023 22:00","MBA|NO1","FCR","34.70","5.21","34.70",""
"05/02/2023 22:00 - 05/02/2023 23:00","MBA|NO1","FCR","37.90","2.84","37.90",""
"05/02/2023 23:00 - 06/02/2023 00:00","MBA|NO1","FCR","35.60","0.00","35.60","5.34"
"06/02/2023 00:00 - 06/02/2023 01:00","MBA|NO1","FCR","35.10","0.00","35.10","7.02"
"06/02/2023 01:00 - 06/02/2023 02:00","MBA|NO1","FCR","33.10","0.00","33.10","3.31"
"06/02/2023 02:00 - 06/02/2023 03:00","MBA|NO1","FCR","33.10","4.14","33.10",""
"06/02/2023 03:00 - 06/02/2023 04:00","MBA|NO1","FCR","31.80","0.00","31.80","3.98"
"06/02/2023 04:00 - 06/02/2023 05:00","MBA|NO1","FCR","34.50","0.00","34.50","3.45"
"06/02/2023 05:00 - 06/02/2023 06:00","MBA|NO1","FCR","31.70","0.00","31.70","3.17"
"06/02/2023 06:00 - 06/02/2023 07:00","MBA|NO1","FCR","32.10","11.24","32.10",""
"06/02/2023 07:00 - 06/02/2023 08:00","MBA|NO1","FCR","28.50","6.41","28.50",""
"06/02/2023 08:00 - 06/02/2023 09:00","MBA|NO1","FCR","28.20","1.41","28.20",""
"06/02/2023 09:00 - 06/02/2023 10:00","MBA|NO1","FCR","31.30","4.70","31.30",""
"06/02/2023 10:00 - 06/02/2023 11:00","MBA|NO1","FCR","30.50","0.00","30.50","6.86"
"06/02/2023 11:00 - 06/02/2023 12:00","MBA|NO1","FCR","30.10","0.00","30.10","6.02"
"06/02/2023 12:00 - 06/02/2023 13:00","MBA|NO1","FCR","28.80","0.00","28.80","2.16"
"06/02/2023 13:00 - 06/02/2023 14:00","MBA|NO1","FCR","30.20","0.00","30.20","9.06"
"06/02/2023 14:00 - 06/02/2023 15:00","MBA|NO1","FCR","28.90","0.00","28.90","4.34"
"06/02/2023 15:00 - 06/02/2023 16:00","MBA|NO1","FCR","28.20","0.00","28.20","2.82"
"06/02/2023 16:00 - 06/02/2023 17:00","MBA|NO1","FCR","27.90","0.00","27.90","5.58"
"06/02/2023 17:00 - 06/02/2023 18:00","MBA|NO1","FCR","25.90","4.53","25.90",""
"06/02/2023 18:00 - 06/02/2023 19:00","MBA|NO1","FCR","26.20","0.00","26.20","5.24"
"06/02/2023 19:00 - 06/02/2023 20:00","MBA|NO1","FCR","30.10","0.00","30.10","4.52"
"06/02/2023 20:00 - 06/02/2023 21:00","MBA|NO1","FCR","35.10","0.00","35.10","6.14"
"06/02/2023 21:00 - 06/02/2023 22:00","MBA|NO1","FCR","32.10","6.42","32.10",""
"06/02/2023 22:00 - 06/02/2023 23:00","MBA|NO1","FCR","28.10","4.92","28.10",""
"06/02/2023 23:00 - 07/02/2023 00:00","MBA|NO1","FCR","31.40","0.00","31.40","7.85"
"07/02/2023 00:00 - 07/02/2023 01:00","MBA|NO1","FCR","30.40","0.00","30.40","3.80"
"07/02/2023 01:00 - 07/02/2023 02:00","MBA|NO1","FCR","30.70","0.00","30.70","9.98"
"07/02/2023 02:00 - 07/02/2023 03:00","MBA|NO1","FCR","32.50","4.06","32.50",""
"07/02/2023 03:00 - 07/02/2023 04:00","MBA|NO1","FCR","31.70","0.00","31.70",""
"07/02/2023 04:00 - 07/02/2023 05:00","MBA|NO1","FCR","31.10","9.33","31.10",""
"07/02/2023 05:00 - 07/02/2023 06:00","MBA|NO1","FCR","32.40","6.48","32.40",""
"07/02/2023 06:00 - 07/02/2023 07:00","MBA|NO1","FCR","32.30","12.11","32.30",""
"07/02/2023 07:00 - 07/02/2023 08:00","MBA|NO1","FCR","30.20","5.29","30.20",""
"07/02/2023 08:00 - 07/02/2023 09:00","MBA|NO1","FCR","27.10","3.39","27.10",""
"07/02/2023 09:00 - 07/02/2023 10:00","MBA|NO1","FCR","25.90","1.30","25.90",""
"07/02/2023 10:00 - 07/02/2023 11:00","MBA|NO1","FCR","25.70","1.93","25.70",""
"07/02/2023 11:00 - 07/02/2023 12:00","MBA|NO1","FCR","29.40","0.00","29.40","2.94"
"07/02/2023 12:00 - 07/02/2023 13:00","MBA|NO1","FCR","27.60","0.00","27.60","1.38"
"07/02/2023 13:00 - 07/02/2023 14:00","MBA|NO1","FCR","30.30","0.76","30.30",""
"07/02/2023 14:00 - 07/02/2023 15:00","MBA|NO1","FCR","29.60","11.10","29.60",""
"07/02/2023 15:00 - 07/02/2023 16:00","MBA|NO1","FCR","28.90","22.40","28.90",""
"07/02/2023 16:00 - 07/02/2023 17:00","MBA|NO1","FCR","26.90","17.49","26.90",""
"07/02/2023 17:00 - 07/02/2023 18:00","MBA|NO1","FCR","26.70","4.01","26.70",""
"07/02/2023 18:00 - 07/02/2023 19:00","MBA|NO1","FCR","24.70","1.85","24.70",""
"07/02/2023 19:00 - 07/02/2023 20:00","MBA|NO1","FCR","25.90","0.00","25.90","11.66"
"07/02/2023 20:00 - 07/02/2023 21:00","MBA|NO1","FCR","27.40","0.00","27.40","6.85"
"07/02/2023 21:00 - 07/02/2023 22:00","MBA|NO1","FCR","25.90","0.00","25.90","3.89"
"07/02/2023 22:00 - 07/02/2023 23:00","MBA|NO1","FCR","31.10","0.00","31.10","7.00"
"07/02/2023 23:00 - 08/02/2023 00:00","MBA|NO1","FCR","27.90","0.00","27.90","1.40"
"08/02/2023 00:00 - 08/02/2023 01:00","MBA|NO1","FCR","34.20","6.84","34.20",""
"08/02/2023 01:00 - 08/02/2023 02:00","MBA|NO1","FCR","31.40","2.36","31.40",""
"08/02/2023 02:00 - 08/02/2023 03:00","MBA|NO1","FCR","35.40","0.00","35.40","5.31"
"08/02/2023 03:00 - 08/02/2023 04:00","MBA|NO1","FCR","35.50","0.00","35.50","2.66"
"08/02/2023 04:00 - 08/02/2023 05:00","MBA|NO1","FCR","34.60","0.00","34.60","8.65"
"08/02/2023 05:00 - 08/02/2023 06:00","MBA|NO1","FCR","33.00","0.00","33.00","12.38"
"08/02/2023 06:00 - 08/02/2023 07:00","MBA|NO1","FCR","33.00","0.83","33.00",""
"08/02/2023 07:00 - 08/02/2023 08:00","MBA|NO1","FCR","29.90","0.00","29.90","2.99"
"08/02/2023 08:00 - 08/02/2023 09:00","MBA|NO1","FCR","30.90","0.00","30.90","7.73"
"08/02/2023 09:00 - 08/02/2023 10:00","MBA|NO1","FCR","30.80","0.00","30.80","2.31"
"08/02/2023 10:00 - 08/02/2023 11:00","MBA|NO1","FCR","32.40","4.86","32.40",""
"08/02/2023 11:00 - 08/02/2023 12:00","MBA|NO1","FCR","31.70","2.38","31.70",""
"08/02/2023 12:00 - 08/02/2023 13:00","MBA|NO1","FCR","32.40","0.00","32.40","3.24"
"08/02/2023 13:00 - 08/02/2023 14:00","MBA|NO1","FCR","34.70","0.00","34.70","10.41"
"08/02/2023 14:00 - 08/02/2023 15:00","MBA|NO1","FCR","34.50","0.00","34.50",""
"08/02/2023 15:00 - 08/02/2023 16:00","MBA|NO1","FCR","31.50","14.18","31.50",""
"08/02/2023 16:00 - 08/02/2023 17:00","MBA|NO1","FCR","38.70","6.77","38.70",""
"08/02/2023 17:00 - 08/02/2023 18:00","MBA|NO1","FCR","28.90","0.00","28.90",""
"08/02/2023 18:00 - 08/02/2023 19:00","MBA|NO1","FCR","30.50","0.00","30.50","9.91"
"08/02/2023 19:00 - 08/02/2023 20:00","MBA|NO1","FCR","30.40","0.00","30.40","3.80"
"08/02/2023 20:00 - 08/02/2023 21:00","MBA|NO1","FCR","29.50","0.00","29.50","5.90"
"08/02/2023 21:00 - 08/02/2023 22:00","MBA|NO1","FCR","31.30","0.78","31.30",""
"08/02/2023 22:00 - 08/02/2023 23:00","MBA|NO1","FCR","29.60","0.00","29.60","7.40"
"08/02/2023 23:00 - 09/02/2023 00:00","MBA|NO1","FCR","30.30","0.00","30.30","3.03"
"09/02/2023 00:00 - 09/02/2023 01:00","MBA|NO1","FCR","37.20","7.44","37.20",""
"09/02/2023 01:00 - 09/02/2023 02:00","MBA|NO1","FCR","32.50","0.00","32.50","7.31"
"09/02/2023 02:00 - 09/02/2023 03:00","MBA|NO1","FCR","32.40","5.67","32.40",""
"09/02/2023 03:00 - 09/02/2023 04:00","MBA|NO1","FCR","32.40","0.00","32.40","1.62"
"09/02/2023 04:00 - 09/02/2023 05:00","MBA|NO1","FCR","32.10","0.00","32.10","1.61"
"09/02/2023 05:00 - 09/02/2023 06:00","MBA|NO1","FCR","32.00","4.00","32.00",""
"09/02/2023 06:00 - 09/02/2023 07:00","MBA|NO1","FCR","30.10","9.03","30.10",""
"09/02/2023 07:00 - 09/02/2023 08:00","MBA|NO1","FCR","27.50","3.44","27.50",""
"09/02/2023 08:00 - 09/02/2023 09:00","MBA|NO1","FCR","33.40","0.84","33.40",""
"09/02/2023 09:00 - 09/02/2023 10:00","MBA|NO1","FCR","39.40","0.99","39.40",""
"09/02/2023 10:00 - 09/02/2023 11:00","MBA|NO1","FCR","37.40","0.00","37.40",""
"09/02/2023 11:00 - 09/02/2023 12:00","MBA|NO1","FCR","37.40","0.00","37.40","4.68"
"09/02/2023 12:00 - 09/02/2023 13:00","MBA|NO1","FCR","37.10","0.93","37.10",""
"09/02/2023 13:00 - 09/02/2023 14:00","MBA|NO1","FCR","37.60","0.00","37.60",""
"09/02/2023 14:00 - 09/02/2023 15:00","MBA|NO1","FCR","39.20","0.00","39.20",""
"09/02/2023 15:00 - 09/02/2023 16:00","MBA|NO1","FCR","42.20","4.22","42.20",""
"09/02/2023 16:00 - 09/02/2023 17:00","MBA|NO1","FCR","36.50","7.30","36.50",""
"09/02/2023 17:00 - 09/02/2023 18:00","MBA|NO1","FCR","37.20","0.93","37.20",""
