"ISP (CET/CEST)","Area","Reserve Type","Regulation Up - Accepted [17.1.D] (MW)","Regulation Up - Activated [17.1.E] (MWh)","Regulation Down - Accepted [17.1.D] (MW)","Regulation Down - Activated [17.1.E] (MWh)"
"14/06/2022 08:00 - 14/06/2022 09:00","MBA|NO1","FCR","22.30","0.00","22.30","1.67"
"14/06/2022 09:00 - 14/06/2022 10:00","MBA|NO1","FCR","27.50","0.00","27.50","1.38"
"14/06/2022 10:00 - 14/06/2022 11:00","MBA|NO1","FCR","27.40","0.00","27.40","0.69"
"14/06/2022 11:00 - 14/06/2022 12:00","MBA|NO1","FCR","24.00","0.60","24.00",""
"14/06/2022 12:00 - 14/06/2022 13:00","MBA|NO1","FCR","23.90","0.00","23.90","2.39"
"14/06/2022 13:00 - 14/06/2022 14:00","MBA|NO1","FCR","25.90","0.00","25.90","1.30"
"14/06/2022 14:00 - 14/06/2022 15:00","MBA|NO1","FCR","26.00","0.00","26.00","1.30"
"14/06/2022 15:00 - 14/06/2022 16:00","MBA|NO1","FCR","24.90","0.62","24.90",""
"14/06/2022 16:00 - 14/06/2022 17:00","MBA|NO1","FCR","25.00","5.63","25.00",""
"14/06/2022 17:00 - 14/06/2022 18:00","MBA|NO1","FCR","26.00","0.00","26.00",""
"14/06/2022 18:00 - 14/06/2022 19:00","MBA|NO1","FCR","23.80","0.00","23.80",""
"14/06/2022 19:00 - 14/06/2022 20:00","MBA|NO1","FCR","24.90","1.87","24.90",""
"14/06/2022 20:00 - 14/06/2022 21:00","MBA|NO1","FCR","26.00","3.25","26.00",""
"14/06/2022 21:00 - 14/06/2022 22:00","MBA|NO1","FCR","29.80","7.45","29.80",""
"14/06/2022 22:00 - 14/06/2022 23:00","MBA|NO1","FCR","31.30","0.00","31.30","7.83"
"14/06/2022 23:00 - 15/06/2022 00:00","MBA|NO1","FCR","22.10","0.00","22.10","3.87"
"15/06/2022 00:00 - 15/06/2022 01:00","MBA|NO1","FCR","21.20","0.00","21.20","10.60"
"15/06/2022 01:00 - 15/06/2022 02:00","MBA|NO1","FCR","21.20","0.00","21.20","7.42"
"15/06/2022 02:00 - 15/06/2022 03:00","MBA|NO1","FCR","21.10","0.00","21.10","4.75"
"15/06/2022 03:00 - 15/06/2022 04:00","MBA|NO1","FCR","21.20","0.00","21.20","4.77"
"15/06/2022 04:00 - 15/06/2022 05:00","MBA|NO1","FCR","21.20","4.77","21.20",""
"15/06/2022 05:00 - 15/06/2022 06:00","MBA|NO1","FCR","19.20","6.72","19.20",""
"15/06/2022 06:00 - 15/06/2022 07:00","MBA|NO1","FCR","20.20","3.54","20.20",""
"15/06/2022 07:00 - 15/06/2022 08:00","MBA|NO1","FCR","20.90","5.23","20.90",""
"15/06/2022 08:00 - 15/06/2022 09:00","MBA|NO1","FCR","25.60","0.64","25.60",""
"15/06/2022 09:00 - 15/06/2022 10:00","MBA|NO1","FCR","24.80","0.00","24.80","2.48"
"15/06/2022 10:00 - 15/06/2022 11:00","MBA|NO1","FCR","20.70","0.00","20.70","1.04"
"15/06/2022 11:00 - 15/06/2022 12:00","MBA|NO1","FCR","20.70","2.07","20.70",""
"15/06/2022 12:00 - 15/06/2022 13:00","MBA|NO1","FCR","19.60","4.90","19.60",""
"15/06/2022 13:00 - 15/06/2022 14:00","MBA|NO1","FCR","19.70","0.49","19.70",""
"15/06/2022 14:00 - 15/06/2022 15:00","MBA|NO1","FCR","20.70","0.00","20.70","2.59"
"15/06/2022 15:00 - 15/06/2022 16:00","MBA|NO1","FCR","20.70","0.00","20.70","0.52"
"15/06/2022 16:00 - 15/06/2022 17:00","MBA|NO1","FCR","20.70","3.11","20.70",""
"15/06/2022 17:00 - 15/06/2022 18:00","MBA|NO1","FCR","20.70","0.52","20.70",""
"15/06/2022 18:00 - 15/06/2022 19:00","MBA|NO1","FCR","24.70","4.32","24.70",""
"15/06/2022 19:00 - 15/06/2022 20:00","MBA|NO1","FCR","23.60","9.44","23.60",""
"15/06/2022 20:00 - 15/06/2022 21:00","MBA|NO1","FCR","22.40","0.00","22.40","3.92"
"15/06/2022 21:00 - 15/06/2022 22:00","MBA|NO1","FCR","17.90","0.00","17.90","1.34"
"15/06/2022 22:00 - 15/06/2022 23:00","MBA|NO1","FCR","18.00","0.00","18.00","6.30"
"15/06/2022 23:00 - 16/06/2022 00:00","MBA|NO1","FCR","17.80","0.00","17.80","8.01"
"16/06/2022 00:00 - 16/06/2022 01:00","MBA|NO1","FCR","23.60","0.00","23.60","0.59"
"16/06/2022 01:00 - 16/06/2022 02:00","MBA|NO1","FCR","20.60","0.00","20.60","8.76"
"16/06/2022 02:00 - 16/06/2022 03:00","MBA|NO1","FCR","23.60","5.31","23.60",""
"16/06/2022 03:00 - 16/06/2022 04:00","MBA|NO1","FCR","20.80","0.00","20.80","1.04"
"16/06/2022 04:00 - 16/06/2022 05:00","MBA|NO1","FCR","20.90","0.00","20.90","3.14"
"16/06/2022 05:00 - 16/06/2022 06:00","MBA|NO1","FCR","20.90","6.79","20.90",""
"16/06/2022 06:00 - 16/06/2022 07:00","MBA|NO1","FCR","19.80","7.43","19.80",""
"16/06/2022 07:00 - 16/06/2022 08:00","MBA|NO1","FCR","32.40","4.86","32.40",""
"16/06/2022 08:00 - 16/06/2022 09:00","MBA|NO1","FCR","28.60","0.00","28.60","2.86"
"16/06/2022 09:00 - 16/06/2022 10:00","MBA|NO1","FCR","29.60","0.00","29.60","12.58"
"16/06/2022 10:00 - 16/06/2022 11:00","MBA|NO1","FCR","29.60","0.00","29.60","5.18"
"16/06/2022 11:00 - 16/06/2022 12:00","MBA|NO1","FCR","22.80","0.00","22.80","7.41"
"16/06/2022 12:00 - 16/06/2022 13:00","MBA|NO1","FCR","21.90","2.74","21.90",""
"16/06/2022 13:00 - 16/06/2022 14:00","MBA|NO1","FCR","21.40","3.21","21.40",""
"16/06/2022 14:00 - 16/06/2022 15:00","MBA|NO1","FCR","21.60","1.62","21.60",""
"16/06/2022 15:00 - 16/06/2022 16:00","MBA|NO1","FCR","22.40","2.24","22.40",""
"16/06/2022 16:00 - 16/06/2022 17:00","MBA|NO1","FCR","22.50","1.69","22.50",""
"16/06/2022 17:00 - 16/06/2022 18:00","MBA|NO1","FCR","25.60","0.00","25.60","5.76"
"16/06/2022 18:00 - 16/06/2022 19:00","MBA|NO1","FCR","22.80","0.00","22.80",""
"16/06/2022 19:00 - 16/06/2022 20:00","MBA|NO1","FCR","22.80","3.99","22.80",""
"16/06/2022 20:00 - 16/06/2022 21:00","MBA|NO1","FCR","22.80","5.70","22.80",""
"16/06/2022 21:00 - 16/06/2022 22:00","MBA|NO1","FCR","22.80","0.00","22.80",""
"16/06/2022 22:00 - 16/06/2022 23:00","MBA|NO1","FCR","24.60","0.00","24.60","0.62"
"16/06/2022 23:00 - 17/06/2022 00:00","MBA|NO1","FCR","18.80","0.00","18.80","1.41"
"17/06/2022 00:00 - 17/06/2022 01:00","MBA|NO1","FCR","21.30","0.00","21.30","1.07"
"17/06/2022 01:00 - 17/06/2022 02:00","MBA|NO1","FCR","23.90","0.00","23.90","0.60"
"17/06/2022 02:00 - 17/06/2022 03:00","MBA|NO1","FCR","24.10","4.82","24.10",""
"17/06/2022 03:00 - 17/06/2022 04:00","MBA|NO1","FCR","24.00","0.00","24.00","6.00"
"17/06/2022 04:00 - 17/06/2022 05:00","MBA|NO1","FCR","23.90","0.00","23.90","8.37"
"17/06/2022 05:00 - 17/06/2022 06:00","MBA|NO1","FCR","25.10","1.88","25.10",""
"17/06/2022 06:00 - 17/06/2022 07:00","MBA|NO1","FCR","27.00","0.00","27.00","3.38"
"17/06/2022 07:00 - 17/06/2022 08:00","MBA|NO1","FCR","27.70","5.54","27.70",""
"17/06/2022 08:00 - 17/06/2022 09:00","MBA|NO1","FCR","30.90","0.00","30.90","8.50"
"17/06/2022 09:00 - 17/06/2022 10:00","MBA|NO1","FCR","30.70","0.00","30.70","4.61"
"17/06/2022 10:00 - 17/06/2022 11:00","MBA|NO1","FCR","31.20","0.00","31.20","2.34"
"17/06/2022 11:00 - 17/06/2022 12:00","MBA|NO1","FCR","29.00","4.35","29.00",""
"17/06/2022 12:00 - 17/06/2022 13:00","MBA|NO1","FCR","25.30","3.80","25.30",""
"17/06/2022 13:00 - 17/06/2022 14:00","MBA|NO1","FCR","26.00","1.95","26.00",""
"17/06/2022 14:00 - 17/06/2022 15:00","MBA|NO1","FCR","27.20","4.08","27.20",""
"17/06/2022 15:00 - 17/06/2022 16:00","MBA|NO1","FCR","26.10","1.31","26.10",""
"17/06/2022 16:00 - 17/06/2022 17:00","MBA|NO1","FCR","26.90","0.00","26.90","6.73"
"17/06/2022 17:00 - 17/06/2022 18:00","MBA|NO1","FCR","27.80","1.39","27.80",""
"17/06/2022 18:00 - 17/06/2022 19:00","MBA|NO1","FCR","26.80","0.00","26.80","2.01"
"17/06/2022 19:00 - 17/06/2022 20:00","MBA|NO1","FCR","22.90","0.00","22.90","4.58"
"17/06/2022 20:00 - 17/06/2022 21:00","MBA|NO1","FCR","19.40","0.00","19.40","6.79"
"17/06/2022 21:00 - 17/06/2022 22:00","MBA|NO1","FCR","21.90","3.83","21.90",""
"17/06/2022 22:00 - 17/06/2022 23:00","MBA|NO1","FCR","20.00","0.00","20.00","2.00"
"17/06/2022 23:00 - 18/06/2022 00:00","MBA|NO1","FCR","23.00","0.00","23.00","1.73"
"18/06/2022 00:00 - 18/06/2022 01:00","MBA|NO1","FCR","22.30","0.00","22.30",""
"18/06/2022 01:00 - 18/06/2022 02:00","MBA|NO1","FCR","22.40","0.00","22.40","7.28"
"18/06/2022 02:00 - 18/06/2022 03:00","MBA|NO1","FCR","28.00","0.00","28.00","2.80"
"18/06/2022 03:00 - 18/06/2022 04:00","MBA|NO1","FCR","27.90","0.00","27.90","7.67"
"18/06/2022 04:00 - 18/06/2022 05:00","MBA|NO1","FCR","23.40","4.10","23.40",""
"18/06/2022 05:00 - 18/06/2022 06:00","MBA|NO1","FCR","26.90","9.42","26.90",""
"18/06/2022 06:00 - 18/06/2022 07:00","MBA|NO1","FCR","24.10","7.83","24.10",""
"18/06/2022 07:00 - 18/06/2022 08:00","MBA|NO1","FCR","23.90","3.59","23.90",""
"18/06/2022 08:00 - 18/06/2022 09:00","MBA|NO1","FCR","24.00","15.00","24.00",""
"18/06/2022 09:00 - 18/06/2022 10:00","MBA|NO1","FCR","24.00","6.60","24.00",""
"18/06/2022 10:00 - 18/06/2022 11:00","MBA|NO1","FCR","24.00","0.00","24.00","1.20"
"18/06/2022 11:00 - 18/06/2022 12:00","MBA|NO1","FCR","24.10","0.00","24.10","3.01"
"18/06/2022 12:00 - 18/06/2022 13:00","MBA|NO1","FCR","26.80","0.00","26.80","2.01"
"18/06/2022 13:00 - 18/06/2022 14:00","MBA|NO1","FCR","26.70","1.34","26.70",""
"18/06/2022 14:00 - 18/06/2022 15:00","MBA|NO1","FCR","27.10","0.00","27.10","20.33"
"18/06/2022 15:00 - 18/06/2022 16:00","MBA|NO1","FCR","27.10","1.36","27.10",""
"18/06/2022 16:00 - 18/06/2022 17:00","MBA|NO1","FCR","23.90","0.00","23.90",""
"18/06/2022 17:00 - 18/06/2022 18:00","MBA|NO1","FCR","24.00","8.40","24.00",""
"18/06/2022 18:00 - 18/06/2022 19:00","MBA|NO1","FCR","24.00","7.80","24.00",""
"18/06/2022 19:00 - 18/06/2022 20:00","MBA|NO1","FCR","21.20","4.24","21.20",""
"18/06/2022 20:00 - 18/06/2022 21:00","MBA|NO1","FCR","21.50","1.61","21.50",""
"18/06/2022 21:00 - 18/06/2022 22:00","MBA|NO1","FCR","24.10","2.41","24.10",""
"18/06/2022 22:00 - 18/06/2022 23:00","MBA|NO1","FCR","23.90","0.00","23.90","1.79"
"18/06/2022 23:00 - 19/06/2022 00:00","MBA|NO1","FCR","24.90","0.62","24.90",""
"19/06/2022 00:00 - 19/06/2022 01:00","MBA|NO1","FCR","26.10","0.00","26.10",""
"19/06/2022 01:00 - 19/06/2022 02:00","MBA|NO1","FCR","25.90","0.00","25.90","5.18"
"19/06/2022 02:00 - 19/06/2022 03:00","MBA|NO1","FCR","26.10","0.00","26.10","13.70"
"19/06/2022 03:00 - 19/06/2022 04:00","MBA|NO1","FCR","26.90","2.02","26.90",""
"19/06/2022 04:00 - 19/06/2022 05:00","MBA|NO1","FCR","27.00","6.08","27.00",""
"19/06/2022 05:00 - 19/06/2022 06:00","MBA|NO1","FCR","26.00","2.60","26.00",""
"19/06/2022 06:00 - 19/06/2022 07:00","MBA|NO1","FCR","27.00","1.35","27.00",""
"19/06/2022 07:00 - 19/06/2022 08:00","MBA|NO1","FCR","26.10","1.31","26.10",""
"19/06/2022 08:00 - 19/06/2022 09:00","MBA|NO1","FCR","27.10","0.68","27.10",""
"19/06/2022 09:00 - 19/06/2022 10:00","MBA|NO1","FCR","26.90","2.02","26.90",""
"19/06/2022 10:00 - 19/06/2022 11:00","MBA|NO1","FCR","27.00","0.68","27.00",""
"19/06/2022 11:00 - 19/06/2022 12:00","MBA|NO1","FCR","26.10","9.79","26.10",""
"19/06/2022 12:00 - 19/06/2022 13:00","MBA|NO1","FCR","26.90","7.40","26.90",""
"19/06/2022 13:00 - 19/06/2022 14:00","MBA|NO1","FCR","27.00","0.00","27.00","0.68"
"19/06/2022 14:00 - 19/06/2022 15:00","MBA|NO1","FCR","27.00","0.00","27.00",""
"19/06/2022 15:00 - 19/06/2022 16:00","MBA|NO1","FCR","27.10","8.81","27.10",""
"19/06/2022 16:00 - 19/06/2022 17:00","MBA|NO1","FCR","23.10","3.47","23.10",""
"19/06/2022 17:00 - 19/06/2022 18:00","MBA|NO1","FCR","21.10","7.39","21.10",""
"19/06/2022 18:00 - 19/06/2022 19:00","MBA|NO1","FCR","21.50","2.15","21.50",""
"19/06/2022 19:00 - 19/06/2022 20:00","MBA|NO1","FCR","21.20","3.71","21.20",""
"19/06/2022 20:00 - 19/06/2022 21:00","MBA|NO1","FCR","21.40","0.00","21.40","6.96"
"19/06/2022 21:00 - 19/06/2022 22:00","MBA|NO1","FCR","21.30","0.00","21.30","3.20"
"19/06/2022 22:00 - 19/06/2022 23:00","MBA|NO1","FCR","21.40","0.00","21.40","8.03"
"19/06/2022 23:00 - 20/06/2022 00:00","MBA|NO1","FCR","21.20","0.00","21.20","8.48"
"20/06/2022 00:00 - 20/06/2022 01:00","MBA|NO1","FCR","22.30","0.00","22.30","2.23"
"20/06/2022 01:00 - 20/06/2022 02:00","MBA|NO1","FCR","22.50","0.00","22.50","4.50"
"20/06/2022 02:00 - 20/06/2022 03:00","MBA|NO1","FCR","22.20","0.00","22.20","2.78"
"20/06/2022 03:00 - 20/06/2022 04:00","MBA|NO1","FCR","21.50","0.00","21.50",""
"20/06/2022 04:00 - 20/06/2022 05:00","MBA|NO1","FCR","21.30","6.39","21.30",""
"20/06/2022 05:00 - 20/06/2022 06:00","MBA|NO1","FCR","23.50","0.00","23.50","1.18"
"20/06/2022 06:00 - 20/06/2022 07:00","MBA|NO1","FCR","23.30","0.00","23.30","1.75"
"20/06/2022 07:00 - 20/06/2022 08:00","MBA|NO1","FCR","23.20","1.16","23.20",""
"20/06/2022 08:00 - 20/06/2022 09:00","MBA|NO1","FCR","26.10","0.65","26.10",""
"20/06/2022 09:00 - 20/06/2022 10:00","MBA|NO1","FCR","22.20","5.00","22.20",""
"20/06/2022 10:00 - 20/06/2022 11:00","MBA|NO1","FCR","23.30","0.00","23.30","1.17"
"20/06/2022 11:00 - 20/06/2022 12:00","MBA|NO1","FCR","29.30","1.47","29.30",""
"20/06/2022 12:00 - 20/06/2022 13:00","MBA|NO1","FCR","28.50","2.85","28.50",""
"20/06/2022 13:00 - 20/06/2022 14:00","MBA|NO1","FCR","27.30","2.05","27.30",""
"20/06/2022 14:00 - 20/06/2022 15:00","MBA|NO1","FCR","26.40","0.00","26.40","3.96"
"20/06/2022 15:00 - 20/06/2022 16:00","MBA|NO1","FCR","21.20","0.00","21.20","3.71"
"20/06/2022 16:00 - 20/06/2022 17:00","MBA|NO1","FCR","23.40","0.00","23.40","11.70"
"20/06/2022 17:00 - 20/06/2022 18:00","MBA|NO1","FCR","27.00","2.70","27.00",""
"20/06/2022 18:00 - 20/06/2022 19:00","MBA|NO1","FCR","24.30","3.04","24.30",""
"20/06/2022 19:00 - 20/06/2022 20:00","MBA|NO1","FCR","24.40","5.49","24.40",""
"20/06/2022 20:00 - 20/06/2022 21:00","MBA|NO1","FCR","23.20","0.00","23.20",""
"20/06/2022 21:00 - 20/06/2022 22:00","MBA|NO1","FCR","23.40","0.00","23.40",""
"20/06/2022 22:00 - 20/06/2022 23:00","MBA|NO1","FCR","21.30","0.00","21.30","2.66"
"20/06/2022 23:00 - 21/06/2022 00:00","MBA|NO1","FCR","21.30","0.00","21.30","4.79"
"21/06/2022 00:00 - 21/06/2022 01:00","MBA|NO1","FCR","27.10","2.03","27.10",""
"21/06/2022 01:00 - 21/06/2022 02:00","MBA|NO1","FCR","22.10","0.55","22.10",""
"21/06/2022 02:00 - 21/06/2022 03:00","MBA|NO1","FCR","22.50","0.00","22.50","2.81"
"21/06/2022 03:00 - 21/06/2022 04:00","MBA|NO1","FCR","22.20","0.00","22.20","7.22"
"21/06/2022 04:00 - 21/06/2022 05:00","MBA|NO1","FCR","22.40","0.00","22.40","11.76"
"21/06/2022 05:00 - 21/06/2022 06:00","MBA|NO1","FCR","22.40","0.00","22.40","6.72"
"21/06/2022 06:00 - 21/06/2022 07:00","MBA|NO1","FCR","24.30","6.08","24.30",""
"21/06/2022 07:00 - 21/06/2022 08:00","MBA|NO1","FCR","23.90","4.18","23.90",""
"21/06/2022 08:00 - 21/06/2022 09:00","MBA|NO1","FCR","28.10","3.51","28.10",""
"21/06/2022 09:00 - 21/06/2022 10:00","MBA|NO1","FCR","31.10","1.56","31.10",""
"21/06/2022 10:00 - 21/06/2022 11:00","MBA|NO1","FCR","30.10","12.79","30.10",""
"21/06/2022 11:00 - 21/06/2022 12:00","MBA|NO1","FCR","30.20","1.51","30.20",""
"21/06/2022 12:00 - 21/06/2022 13:00","MBA|NO1","FCR","29.50","1.48","29.50",""
"21/06/2022 13:00 - 21/06/2022 14:00","MBA|NO1","FCR","25.30","3.16","25.30",""
"21/06/2022 14:00 - 21/06/2022 15:00","MBA|NO1","FCR","26.10","0.65","26.10",""
"21/06/2022 15:00 - 21/06/2022 16:00","MBA|NO1","FCR","29.30","2.20","29.30",""
"21/06/2022 16:00 - 21/06/2022 17:00","MBA|NO1","FCR","28.40","1.42","28.40",""
"21/06/2022 17:00 - 21/06/2022 18:00","MBA|NO1","FCR","32.10","2.41","32.10",""
"21/06/2022 18:00 - 21/06/2022 19:00","MBA|NO1","FCR","31.90","3.99","31.90",""
"21/06/2022 19:00 - 21/06/2022 20:00","MBA|NO1","FCR","30.10","0.75","30.10",""
"21/06/2022 20:00 - 21/06/2022 21:00","MBA|NO1","FCR","26.00","0.00","26.00",""
"21/06/2022 21:00 - 21/06/2022 22:00","MBA|NO1","FCR","25.00","1.25","25.00",""
"21/06/2022 22:00 - 21/06/2022 23:00","MBA|NO1","FCR","20.00","0.00","20.00","1.50"
"21/06/2022 23:00 - 22/06/2022 00:00","MBA|NO1","FCR","20.30","3.05","20.30",""
"22/06/2022 00:00 - 22/06/2022 01:00","MBA|NO1","FCR","21.30","4.26","21.30",""
"22/06/2022 01:00 - 22/06/2022 02:00","MBA|NO1","FCR","24.10","0.00","24.10","3.01"
"22/06/2022 02:00 - 22/06/2022 03:00","MBA|NO1","FCR","21.10","0.00","21.10","11.08"
"22/06/2022 03:00 - 22/06/2022 04:00","MBA|NO1","FCR","24.10","0.00","24.10","9.64"
"22/06/2022 04:00 - 22/06/2022 05:00","MBA|NO1","FCR","21.30","0.00","21.30",""
"22/06/2022 05:00 - 22/06/2022 06:00","MBA|NO1","FCR","21.40","4.28","21.40",""
"22/06/2022 06:00 - 22/06/2022 07:00","MBA|NO1","FCR","21.40","5.89","21.40",""
"22/06/2022 07:00 - 22/06/2022 08:00","MBA|NO1","FCR","23.10","8.66","23.10",""
"22/06/2022 08:00 - 22/06/2022 09:00","MBA|NO1","FCR","24.80","0.00","24.80","5.58"
"22/06/2022 09:00 - 22/06/2022 10:00","MBA|NO1","FCR","23.60","6.49","23.60",""
"22/06/2022 10:00 - 22/06/2022 11:00","MBA|NO1","FCR","25.90","0.00","25.90","0.65"
"22/06/2022 11:00 - 22/06/2022 12:00","MBA|NO1","FCR","26.00","0.65","26.00",""
"22/06/2022 12:00 - 22/06/2022 13:00","MBA|NO1","FCR","23.40","4.68","23.40",""
"22/06/2022 13:00 - 22/06/2022 14:00","MBA|NO1","FCR","23.20","5.22","23.20",""
"22/06/2022 14:00 - 22/06/2022 15:00","MBA|NO1","FCR","23.40","0.00","23.40","4.68"
"22/06/2022 15:00 - 22/06/2022 16:00","MBA|NO1","FCR","23.40","0.00","23.40","0.59"
"22/06/2022 16:00 - 22/06/2022 17:00","MBA|NO1","FCR","24.30","0.00","24.30","2.43"
"22/06/2022 17:00 - 22/06/2022 18:00","MBA|NO1","FCR","24.20","0.00","24.20","1.21"
"22/06/2022 18:00 - 22/06/2022 19:00","MBA|NO1","FCR","24.40","1.22","24.40",""
"22/06/2022 19:00 - 22/06/2022 20:00","MBA|NO1","FCR","23.20","0.00","23.20","2.32"
"22/06/2022 20:00 - 22/06/2022 21:00","MBA|NO1","FCR","23.50","0.00","23.50","5.88"
"22/06/2022 21:00 - 22/06/2022 22:00","MBA|NO1","FCR","26.10","0.00","26.10","13.05"
"22/06/2022 22:00 - 22/06/2022 23:00","MBA|NO1","FCR","22.10","0.00","22.10","9.39"
"22/06/2022 23:00 - 23/06/2022 00:00","MBA|NO1","FCR","24.10","0.00","24.10","3.01"
"23/06/2022 00:00 - 23/06/2022 01:00","MBA|NO1","FCR","26.10","0.00","26.10","4.57"
"23/06/2022 01:00 - 23/06/2022 02:00","MBA|NO1","FCR","25.90","0.00","25.90","12.95"
"23/06/2022 02:00 - 23/06/2022 03:00","MBA|NO1","FCR","26.00","5.85","26.00",""
"23/06/2022 03:00 - 23/06/2022 04:00","MBA|NO1","FCR","26.00","0.00","26.00","14.30"
"23/06/2022 04:00 - 23/06/2022 05:00","MBA|NO1","FCR","23.20","0.00","23.20","7.54"
"23/06/2022 05:00 - 23/06/2022 06:00","MBA|NO1","FCR","27.10","8.81","27.10",""
"23/06/2022 06:00 - 23/06/2022 07:00","MBA|NO1","FCR","23.40","6.44","23.40",""
"23/06/2022 07:00 - 23/06/2022 08:00","MBA|NO1","FCR","21.00","8.40","21.00",""
"23/06/2022 08:00 - 23/06/2022 09:00","MBA|NO1","FCR","26.00","9.75","26.00",""
"23/06/2022 09:00 - 23/06/2022 10:00","MBA|NO1","FCR","29.10","5.09","29.10",""
"23/06/2022 10:00 - 23/06/2022 11:00","MBA|NO1","FCR","28.00","0.00","28.00","3.50"
"23/06/2022 11:00 - 23/06/2022 12:00","MBA|NO1","FCR","26.90","4.71","26.90",""
"23/06/2022 12:00 - 23/06/2022 13:00","MBA|NO1","FCR","27.00","3.38","27.00",""
"23/06/2022 13:00 - 23/06/2022 14:00","MBA|NO1","FCR","26.00","3.25","26.00",""
"23/06/2022 14:00 - 23/06/2022 15:00","MBA|NO1","FCR","25.90","2.59","25.90",""
"23/06/2022 15:00 - 23/06/2022 16:00","MBA|NO1","FCR","26.10","0.00","26.10","0.65"
"23/06/2022 16:00 - 23/06/2022 17:00","MBA|NO1","FCR","26.00","1.30","26.00",""
"23/06/2022 17:00 - 23/06/2022 18:00","MBA|NO1","FCR","25.90","0.00","25.90","3.89"
"23/06/2022 18:00 - 23/06/2022 19:00","MBA|NO1","FCR","26.10","2.61","26.10",""
"23/06/2022 19:00 - 23/06/2022 20:00","MBA|NO1","FCR","23.10","0.58","23.10",""
"23/06/2022 20:00 - 23/06/2022 21:00","MBA|NO1","FCR","26.10","2.61","26.10",""
"23/06/2022 21:00 - 23/06/2022 22:00","MBA|NO1","FCR","25.90","0.00","25.90","0.65"
"23/06/2022 22:00 - 23/06/2022 23:00","MBA|NO1","FCR","27.00","1.35","27.00",""
"23/06/2022 23:00 - 24/06/2022 00:00","MBA|NO1","FCR","26.10","2.61","26.10",""
"24/06/2022 00:00 - 24/06/2022 01:00","MBA|NO1","FCR","26.10","0.00","26.10","1.31"
"24/06/2022 01:00 - 24/06/2022 02:00","MBA|NO1","FCR","25.90","0.00","25.90","10.36"
"24/06/2022 02:00 - 24/06/2022 03:00","MBA|NO1","FCR","26.00","0.00","26.00","1.95"
"24/06/2022 03:00 - 24/06/2022 04:00","MBA|NO1","FCR","26.10","8.48","26.10",""
"24/06/2022 04:00 - 24/06/2022 05:00","MBA|NO1","FCR","21.60","5.94","21.60",""
"24/06/2022 05:00 - 24/06/2022 06:00","MBA|NO1","FCR","21.90","2.74","21.90",""
"24/06/2022 06:00 - 24/06/2022 07:00","MBA|NO1","FCR","21.60","13.50","21.60",""
"24/06/2022 07:00 - 24/06/2022 08:00","MBA|NO1","FCR","22.30","6.69","22.30",""
"24/06/2022 08:00 - 24/06/2022 09:00","MBA|NO1","FCR","25.00","0.00","25.00","2.50"
"24/06/2022 09:00 - 24/06/2022 10:00","MBA|NO1","FCR","25.20","0.00","25.20","2.52"
"24/06/2022 10:00 - 24/06/2022 11:00","MBA|NO1","FCR","25.20","0.00","25.20","0.63"
"24/06/2022 11:00 - 24/06/2022 12:00","MBA|NO1","FCR","22.40","0.00","22.40","2.24"
"24/06/2022 12:00 - 24/06/2022 13:00","MBA|NO1","FCR","23.30","0.00","23.30","16.31"
"24/06/2022 13:00 - 24/06/2022 14:00","MBA|NO1","FCR","23.30","0.00","23.30","9.90"
"24/06/2022 14:00 - 24/06/2022 15:00","MBA|NO1","FCR","26.10","0.00","26.10","3.92"
"24/06/2022 15:00 - 24/06/2022 16:00","MBA|NO1","FCR","23.30","1.75","23.30",""
"24/06/2022 16:00 - 24/06/2022 17:00","MBA|NO1","FCR","28.10","0.00","28.10","4.22"
"24/06/2022 17:00 - 24/06/2022 18:00","MBA|NO1","FCR","26.10","6.53","26.10",""
"24/06/2022 18:00 - 24/06/2022 19:00","MBA|NO1","FCR","24.50","4.90","24.50",""
"24/06/2022 19:00 - 24/06/2022 20:00","MBA|NO1","FCR","24.20","2.42","24.20",""
"24/06/2022 20:00 - 24/06/2022 21:00","MBA|NO1","FCR","24.40","3.05","24.40",""
"24/06/2022 21:00 - 24/06/2022 22:00","MBA|NO1","FCR","28.10","3.51","28.10",""
"24/06/2022 22:00 - 24/06/2022 23:00","MBA|NO1","FCR","23.30","0.00","23.30","4.66"
"24/06/2022 23:00 - 25/06/2022 00:00","MBA|NO1","FCR","23.30","0.00","23.30","4.66"
"25/06/2022 00:00 - 25/06/2022 01:00","MBA|NO1","FCR","28.70","10.76","28.70",""
"25/06/2022 01:00 - 25/06/2022 02:00","MBA|NO1","FCR","28.30","0.71","28.30",""
"25/06/2022 02:00 - 25/06/2022 03:00","MBA|NO1","FCR","28.50","0.71","28.50",""
"25/06/2022 03:00 - 25/06/2022 04:00","MBA|NO1","FCR","23.70","1.78","23.70",""
"25/06/2022 04:00 - 25/06/2022 05:00","MBA|NO1","FCR","23.70","0.00","23.70",""
"25/06/2022 05:00 - 25/06/2022 06:00","MBA|NO1","FCR","22.80","2.28","22.80",""
"25/06/2022 06:00 - 25/06/2022 07:00","MBA|NO1","FCR","24.70","0.00","24.70","1.85"
"25/06/2022 07:00 - 25/06/2022 08:00","MBA|NO1","FCR","27.10","2.71","27.10",""
"25/06/2022 08:00 - 25/06/2022 09:00","MBA|NO1","FCR","28.40","7.10","28.40",""
