"ISP (CET/CEST)","Area","Reserve Type","Regulation Up - Accepted [17.1.D] (MW)","Regulation Up - Activated [17.1.E] (MWh)","Regulation Down - Accepted [17.1.D] (MW)","Regulation Down - Activated [17.1.E] (MWh)"
"12/07/2015 18:00 - 12/07/2015 19:00","MBA|NO1","FCR","31.00","2.49","31.00",""
"12/07/2015 19:00 - 12/07/2015 20:00","MBA|NO1","FCR","31.00","","31.00","4.15"
"12/07/2015 20:00 - 12/07/2015 21:00","MBA|NO1","FCR","31.00","","31.00","9.96"
"12/07/2015 21:00 - 12/07/2015 22:00","MBA|NO1","FCR","31.00","","31.00","4.98"
"12/07/2015 22:00 - 12/07/2015 23:00","MBA|NO1","FCR","31.00","1.66","31.00",""
"12/07/2015 23:00 - 13/07/2015 00:00","MBA|NO1","FCR","31.00","9.13","31.00",""
"13/07/2015 00:00 - 13/07/2015 01:00","MBA|NO1","FCR","26.00","18.81","26.00",""
"13/07/2015 01:00 - 13/07/2015 02:00","MBA|NO1","FCR","26.00","6.00","26.00",""
"13/07/2015 02:00 - 13/07/2015 03:00","MBA|NO1","FCR","26.00","8.22","26.00",""
"13/07/2015 03:00 - 13/07/2015 04:00","MBA|NO1","FCR","26.00","","26.00","1.51"
"13/07/2015 04:00 - 13/07/2015 05:00","MBA|NO1","FCR","26.00","","26.00","3.78"
"13/07/2015 05:00 - 13/07/2015 06:00","MBA|NO1","FCR","26.00","","26.00","3.02"
"13/07/2015 06:00 - 13/07/2015 07:00","MBA|NO1","FCR","31.00","1.75","31.00",""
"13/07/2015 07:00 - 13/07/2015 08:00","MBA|NO1","FCR","40.00","","40.00","8.92"
"13/07/2015 08:00 - 13/07/2015 09:00","MBA|NO1","FCR","47.00","","47.00","17.29"
"13/07/2015 09:00 - 13/07/2015 10:00","MBA|NO1","FCR","45.00","10.64","45.00",""
"13/07/2015 10:00 - 13/07/2015 11:00","MBA|NO1","FCR","37.00","","37.00","11.18"
"13/07/2015 11:00 - 13/07/2015 12:00","MBA|NO1","FCR","37.00","","37.00","16.76"
"13/07/2015 12:00 - 13/07/2015 13:00","MBA|NO1","FCR","35.00","","35.00","1.09"
"13/07/2015 13:00 - 13/07/2015 14:00","MBA|NO1","FCR","37.00","","37.00","16.99"
"13/07/2015 14:00 - 13/07/2015 15:00","MBA|NO1","FCR","35.00","","35.00","14.14"
"13/07/2015 15:00 - 13/07/2015 16:00","MBA|NO1","FCR","35.00","","35.00","1.09"
"13/07/2015 16:00 - 13/07/2015 17:00","MBA|NO1","FCR","39.00","22.42","39.00",""
"13/07/2015 17:00 - 13/07/2015 18:00","MBA|NO1","FCR","39.00","","39.00","12.98"
"13/07/2015 18:00 - 13/07/2015 19:00","MBA|NO1","FCR","39.00","","39.00","15.34"
"13/07/2015 19:00 - 13/07/2015 20:00","MBA|NO1","FCR","39.00","","39.00","1.18"
"13/07/2015 20:00 - 13/07/2015 21:00","MBA|NO1","FCR","39.00","1.18","39.00",""
"13/07/2015 21:00 - 13/07/2015 22:00","MBA|NO1","FCR","37.00","","37.00","3.34"
"13/07/2015 22:00 - 13/07/2015 23:00","MBA|NO1","FCR","37.00","","37.00","5.56"
"13/07/2015 23:00 - 14/07/2015 00:00","MBA|NO1","FCR","35.00","","35.00","7.54"
"14/07/2015 00:00 - 14/07/2015 01:00","MBA|NO1","FCR","27.00","","27.00","4.48"
"14/07/2015 01:00 - 14/07/2015 02:00","MBA|NO1","FCR","27.00","","27.00","3.58"
"14/07/2015 02:00 - 14/07/2015 03:00","MBA|NO1","FCR","27.00","","27.00","2.69"
"14/07/2015 03:00 - 14/07/2015 04:00","MBA|NO1","FCR","27.00","","27.00","5.37"
"14/07/2015 04:00 - 14/07/2015 05:00","MBA|NO1","FCR","28.00","3.58","28.00",""
"14/07/2015 05:00 - 14/07/2015 06:00","MBA|NO1","FCR","28.00","","28.00","14.32"
"14/07/2015 06:00 - 14/07/2015 07:00","MBA|NO1","FCR","31.00","","31.00","18.48"
"14/07/2015 07:00 - 14/07/2015 08:00","MBA|NO1","FCR","30.00","","30.00","16.15"
"14/07/2015 08:00 - 14/07/2015 09:00","MBA|NO1","FCR","32.00","11.73","32.00",""
"14/07/2015 09:00 - 14/07/2015 10:00","MBA|NO1","FCR","31.00","11.03","31.00",""
"14/07/2015 10:00 - 14/07/2015 11:00","MBA|NO1","FCR","34.00","5.35","34.00",""
"14/07/2015 11:00 - 14/07/2015 12:00","MBA|NO1","FCR","34.00","14.33","34.00",""
"14/07/2015 12:00 - 14/07/2015 13:00","MBA|NO1","FCR","38.00","","38.00","14.34"
"14/07/2015 13:00 - 14/07/2015 14:00","MBA|NO1","FCR","33.00","","33.00","9.50"
"14/07/2015 14:00 - 14/07/2015 15:00","MBA|NO1","FCR","39.00","8.03","39.00",""
"14/07/2015 15:00 - 14/07/2015 16:00","MBA|NO1","FCR","42.00","13.13","42.00",""
"14/07/2015 16:00 - 14/07/2015 17:00","MBA|NO1","FCR","43.00","","43.00","5.25"
"14/07/2015 17:00 - 14/07/2015 18:00","MBA|NO1","FCR","45.00","5.25","45.00",""
"14/07/2015 18:00 - 14/07/2015 19:00","MBA|NO1","FCR","45.00","14.44","45.00",""
"14/07/2015 19:00 - 14/07/2015 20:00","MBA|NO1","FCR","43.00","","43.00","2.54"
"14/07/2015 20:00 - 14/07/2015 21:00","MBA|NO1","FCR","42.00","","42.00","11.32"
"14/07/2015 21:00 - 14/07/2015 22:00","MBA|NO1","FCR","44.00","","44.00","15.57"
"14/07/2015 22:00 - 14/07/2015 23:00","MBA|NO1","FCR","34.00","","34.00","5.23"
"14/07/2015 23:00 - 15/07/2015 00:00","MBA|NO1","FCR","29.00","2.78","29.00",""
"15/07/2015 00:00 - 15/07/2015 01:00","MBA|NO1","FCR","31.00","","31.00","14.48"
"15/07/2015 01:00 - 15/07/2015 02:00","MBA|NO1","FCR","31.00","","31.00","9.13"
"15/07/2015 02:00 - 15/07/2015 03:00","MBA|NO1","FCR","31.00","","31.00","2.74"
"15/07/2015 03:00 - 15/07/2015 04:00","MBA|NO1","FCR","31.00","1.84","31.00",""
"15/07/2015 04:00 - 15/07/2015 05:00","MBA|NO1","FCR","31.00","","31.00","5.52"
"15/07/2015 05:00 - 15/07/2015 06:00","MBA|NO1","FCR","31.00","","31.00","7.36"
"15/07/2015 06:00 - 15/07/2015 07:00","MBA|NO1","FCR","30.00","","30.00","5.48"
"15/07/2015 07:00 - 15/07/2015 08:00","MBA|NO1","FCR","35.00","14.53","35.00",""
"15/07/2015 08:00 - 15/07/2015 09:00","MBA|NO1","FCR","35.00","5.04","35.00",""
"15/07/2015 09:00 - 15/07/2015 10:00","MBA|NO1","FCR","35.00","","35.00","18.14"
"15/07/2015 10:00 - 15/07/2015 11:00","MBA|NO1","FCR","35.00","","35.00","10.08"
"15/07/2015 11:00 - 15/07/2015 12:00","MBA|NO1","FCR","35.00","","35.00","13.10"
"15/07/2015 12:00 - 15/07/2015 13:00","MBA|NO1","FCR","35.00","","35.00","7.05"
"15/07/2015 13:00 - 15/07/2015 14:00","MBA|NO1","FCR","33.00","1.00","33.00",""
"15/07/2015 14:00 - 15/07/2015 15:00","MBA|NO1","FCR","34.00","5.15","34.00",""
"15/07/2015 15:00 - 15/07/2015 16:00","MBA|NO1","FCR","37.00","","37.00","6.33"
"15/07/2015 16:00 - 15/07/2015 17:00","MBA|NO1","FCR","41.00","","41.00","14.92"
"15/07/2015 17:00 - 15/07/2015 18:00","MBA|NO1","FCR","38.00","6.57","38.00",""
"15/07/2015 18:00 - 15/07/2015 19:00","MBA|NO1","FCR","39.00","","39.00","8.80"
"15/07/2015 19:00 - 15/07/2015 20:00","MBA|NO1","FCR","37.00","","37.00","10.90"
"15/07/2015 20:00 - 15/07/2015 21:00","MBA|NO1","FCR","37.00","","37.00","18.53"
"15/07/2015 21:00 - 15/07/2015 22:00","MBA|NO1","FCR","33.00","","33.00","12.97"
"15/07/2015 22:00 - 15/07/2015 23:00","MBA|NO1","FCR","34.00","","34.00","14.11"
"15/07/2015 23:00 - 16/07/2015 00:00","MBA|NO1","FCR","29.00","0.00","29.00",""
"16/07/2015 00:00 - 16/07/2015 01:00","MBA|NO1","FCR","24.00","1.44","24.00",""
"16/07/2015 01:00 - 16/07/2015 02:00","MBA|NO1","FCR","24.00","13.68","24.00",""
"16/07/2015 02:00 - 16/07/2015 03:00","MBA|NO1","FCR","24.00","15.12","24.00",""
"16/07/2015 03:00 - 16/07/2015 04:00","MBA|NO1","FCR","24.00","7.92","24.00",""
"16/07/2015 04:00 - 16/07/2015 05:00","MBA|NO1","FCR","24.00","","24.00","2.16"
"16/07/2015 05:00 - 16/07/2015 06:00","MBA|NO1","FCR","25.00","","25.00","1.47"
"16/07/2015 06:00 - 16/07/2015 07:00","MBA|NO1","FCR","35.00","","35.00","17.28"
"16/07/2015 07:00 - 16/07/2015 08:00","MBA|NO1","FCR","35.00","","35.00","11.85"
"16/07/2015 08:00 - 16/07/2015 09:00","MBA|NO1","FCR","39.00","","39.00","8.60"
"16/07/2015 09:00 - 16/07/2015 10:00","MBA|NO1","FCR","39.00","2.15","39.00",""
"16/07/2015 10:00 - 16/07/2015 11:00","MBA|NO1","FCR","39.00","6.45","39.00",""
"16/07/2015 11:00 - 16/07/2015 12:00","MBA|NO1","FCR","40.00","7.53","40.00",""
"16/07/2015 12:00 - 16/07/2015 13:00","MBA|NO1","FCR","40.00","","40.00","13.98"
"16/07/2015 13:00 - 16/07/2015 14:00","MBA|NO1","FCR","40.00","","40.00","13.98"
"16/07/2015 14:00 - 16/07/2015 15:00","MBA|NO1","FCR","40.00","","40.00","9.68"
"16/07/2015 15:00 - 16/07/2015 16:00","MBA|NO1","FCR","38.00","","38.00","5.18"
"16/07/2015 16:00 - 16/07/2015 17:00","MBA|NO1","FCR","38.00","1.04","38.00",""
"16/07/2015 17:00 - 16/07/2015 18:00","MBA|NO1","FCR","37.00","1.04","37.00",""
"16/07/2015 18:00 - 16/07/2015 19:00","MBA|NO1","FCR","37.00","5.18","37.00",""
"16/07/2015 19:00 - 16/07/2015 20:00","MBA|NO1","FCR","37.00","10.35","37.00",""
"16/07/2015 20:00 - 16/07/2015 21:00","MBA|NO1","FCR","37.00","","37.00","2.07"
"16/07/2015 21:00 - 16/07/2015 22:00","MBA|NO1","FCR","37.00","","37.00","4.14"
"16/07/2015 22:00 - 16/07/2015 23:00","MBA|NO1","FCR","37.00","","37.00","8.28"
"16/07/2015 23:00 - 17/07/2015 00:00","MBA|NO1","FCR","31.00","","31.00","7.99"
"17/07/2015 00:00 - 17/07/2015 01:00","MBA|NO1","FCR","39.00","","39.00","12.13"
"17/07/2015 01:00 - 17/07/2015 02:00","MBA|NO1","FCR","39.00","1.21","39.00",""
"17/07/2015 02:00 - 17/07/2015 03:00","MBA|NO1","FCR","39.00","2.43","39.00",""
"17/07/2015 03:00 - 17/07/2015 04:00","MBA|NO1","FCR","40.00","4.85","40.00",""
"17/07/2015 04:00 - 17/07/2015 05:00","MBA|NO1","FCR","40.00","4.85","40.00",""
"17/07/2015 05:00 - 17/07/2015 06:00","MBA|NO1","FCR","40.00","","40.00","9.70"
"17/07/2015 06:00 - 17/07/2015 07:00","MBA|NO1","FCR","45.00","","45.00","3.76"
"17/07/2015 07:00 - 17/07/2015 08:00","MBA|NO1","FCR","36.00","4.49","36.00",""
"17/07/2015 08:00 - 17/07/2015 09:00","MBA|NO1","FCR","44.00","","44.00","26.75"
"17/07/2015 09:00 - 17/07/2015 10:00","MBA|NO1","FCR","44.00","8.03","44.00",""
"17/07/2015 10:00 - 17/07/2015 11:00","MBA|NO1","FCR","44.00","20.06","44.00",""
"17/07/2015 11:00 - 17/07/2015 12:00","MBA|NO1","FCR","41.00","1.21","41.00",""
"17/07/2015 12:00 - 17/07/2015 13:00","MBA|NO1","FCR","42.00","14.49","42.00",""
"17/07/2015 13:00 - 17/07/2015 14:00","MBA|NO1","FCR","42.00","","42.00","10.87"
"17/07/2015 14:00 - 17/07/2015 15:00","MBA|NO1","FCR","40.00","","40.00","8.17"
"17/07/2015 15:00 - 17/07/2015 16:00","MBA|NO1","FCR","42.00","","42.00","5.95"
"17/07/2015 16:00 - 17/07/2015 17:00","MBA|NO1","FCR","42.00","2.38","42.00",""
"17/07/2015 17:00 - 17/07/2015 18:00","MBA|NO1","FCR","40.00","17.51","40.00",""
"17/07/2015 18:00 - 17/07/2015 19:00","MBA|NO1","FCR","42.00","10.62","42.00",""
"17/07/2015 19:00 - 17/07/2015 20:00","MBA|NO1","FCR","44.00","17.19","44.00",""
"17/07/2015 20:00 - 17/07/2015 21:00","MBA|NO1","FCR","42.00","3.54","42.00",""
"17/07/2015 21:00 - 17/07/2015 22:00","MBA|NO1","FCR","40.00","","40.00","17.96"
"17/07/2015 22:00 - 17/07/2015 23:00","MBA|NO1","FCR","40.00","","40.00","21.33"
"17/07/2015 23:00 - 18/07/2015 00:00","MBA|NO1","FCR","40.00","","40.00","14.59"
"18/07/2015 00:00 - 18/07/2015 01:00","MBA|NO1","FCR","48.00","","48.00","19.96"
"18/07/2015 01:00 - 18/07/2015 02:00","MBA|NO1","FCR","43.00","12.40","43.00",""
"18/07/2015 02:00 - 18/07/2015 03:00","MBA|NO1","FCR","43.00","13.53","43.00",""
"18/07/2015 03:00 - 18/07/2015 04:00","MBA|NO1","FCR","43.00","","43.00","2.26"
"18/07/2015 04:00 - 18/07/2015 05:00","MBA|NO1","FCR","43.00","3.38","43.00",""
"18/07/2015 05:00 - 18/07/2015 06:00","MBA|NO1","FCR","43.00","","43.00","1.13"
"18/07/2015 06:00 - 18/07/2015 07:00","MBA|NO1","FCR","43.00","3.38","43.00",""
"18/07/2015 07:00 - 18/07/2015 08:00","MBA|NO1","FCR","48.00","12.60","48.00",""
"18/07/2015 08:00 - 18/07/2015 09:00","MBA|NO1","FCR","49.00","5.11","49.00",""
"18/07/2015 09:00 - 18/07/2015 10:00","MBA|NO1","FCR","54.00","0.00","54.00",""
"18/07/2015 10:00 - 18/07/2015 11:00","MBA|NO1","FCR","54.00","","54.00","2.80"
"18/07/2015 11:00 - 18/07/2015 12:00","MBA|NO1","FCR","51.00","","51.00","7.86"
"18/07/2015 12:00 - 18/07/2015 13:00","MBA|NO1","FCR","51.00","","51.00","5.24"
"18/07/2015 13:00 - 18/07/2015 14:00","MBA|NO1","FCR","49.00","","49.00","10.12"
"18/07/2015 14:00 - 18/07/2015 15:00","MBA|NO1","FCR","44.00","22.90","44.00",""
"18/07/2015 15:00 - 18/07/2015 16:00","MBA|NO1","FCR","44.00","5.73","44.00",""
"18/07/2015 16:00 - 18/07/2015 17:00","MBA|NO1","FCR","43.00","","43.00","13.53"
"18/07/2015 17:00 - 18/07/2015 18:00","MBA|NO1","FCR","42.00","0.00","42.00",""
"18/07/2015 18:00 - 18/07/2015 19:00","MBA|NO1","FCR","42.00","13.65","42.00",""
"18/07/2015 19:00 - 18/07/2015 20:00","MBA|NO1","FCR","42.00","","42.00","10.24"
"18/07/2015 20:00 - 18/07/2015 21:00","MBA|NO1","FCR","44.00","","44.00","18.68"
"18/07/2015 21:00 - 18/07/2015 22:00","MBA|NO1","FCR","44.00","","44.00","7.01"
"18/07/2015 22:00 - 18/07/2015 23:00","MBA|NO1","FCR","44.00","15.18","44.00",""
"18/07/2015 23:00 - 19/07/2015 00:00","MBA|NO1","FCR","44.00","","44.00","9.34"
"19/07/2015 00:00 - 19/07/2015 01:00","MBA|NO1","FCR","34.00","","34.00","16.34"
"19/07/2015 01:00 - 19/07/2015 02:00","MBA|NO1","FCR","29.00","1.61","29.00",""
"19/07/2015 02:00 - 19/07/2015 03:00","MBA|NO1","FCR","29.00","14.45","29.00",""
"19/07/2015 03:00 - 19/07/2015 04:00","MBA|NO1","FCR","27.00","15.70","27.00",""
"19/07/2015 04:00 - 19/07/2015 05:00","MBA|NO1","FCR","26.00","","26.00","2.24"
"19/07/2015 05:00 - 19/07/2015 06:00","MBA|NO1","FCR","25.00","","25.00","8.97"
"19/07/2015 06:00 - 19/07/2015 07:00","MBA|NO1","FCR","30.00","4.25","30.00",""
"19/07/2015 07:00 - 19/07/2015 08:00","MBA|NO1","FCR","35.00","","35.00","0.99"
"19/07/2015 08:00 - 19/07/2015 09:00","MBA|NO1","FCR","33.00","9.38","33.00",""
"19/07/2015 09:00 - 19/07/2015 10:00","MBA|NO1","FCR","32.00","20.74","32.00",""
"19/07/2015 10:00 - 19/07/2015 11:00","MBA|NO1","FCR","32.00","8.48","32.00",""
"19/07/2015 11:00 - 19/07/2015 12:00","MBA|NO1","FCR","34.00","5.87","34.00",""
"19/07/2015 12:00 - 19/07/2015 13:00","MBA|NO1","FCR","34.00","14.66","34.00",""
"19/07/2015 13:00 - 19/07/2015 14:00","MBA|NO1","FCR","34.00","16.62","34.00",""
"19/07/2015 14:00 - 19/07/2015 15:00","MBA|NO1","FCR","34.00","7.82","34.00",""
"19/07/2015 15:00 - 19/07/2015 16:00","MBA|NO1","FCR","34.00","","34.00","4.89"
"19/07/2015 16:00 - 19/07/2015 17:00","MBA|NO1","FCR","34.00","","34.00","10.75"
"19/07/2015 17:00 - 19/07/2015 18:00","MBA|NO1","FCR","37.00","1.06","37.00",""
"19/07/2015 18:00 - 19/07/2015 19:00","MBA|NO1","FCR","38.00","","38.00","5.29"
"19/07/2015 19:00 - 19/07/2015 20:00","MBA|NO1","FCR","36.00","0.98","36.00",""
"19/07/2015 20:00 - 19/07/2015 21:00","MBA|NO1","FCR","39.00","2.12","39.00",""
"19/07/2015 21:00 - 19/07/2015 22:00","MBA|NO1","FCR","36.00","","36.00","5.87"
"19/07/2015 22:00 - 19/07/2015 23:00","MBA|NO1","FCR","34.00","","34.00","8.28"
"19/07/2015 23:00 - 20/07/2015 00:00","MBA|NO1","FCR","34.00","","34.00","15.64"
"20/07/2015 00:00 - 20/07/2015 01:00","MBA|NO1","FCR","32.00","","32.00","21.00"
"20/07/2015 01:00 - 20/07/2015 02:00","MBA|NO1","FCR","30.00","0.83","30.00",""
"20/07/2015 02:00 - 20/07/2015 03:00","MBA|NO1","FCR","26.00","","26.00","5.82"
"20/07/2015 03:00 - 20/07/2015 04:00","MBA|NO1","FCR","24.00","0.00","24.00",""
"20/07/2015 04:00 - 20/07/2015 05:00","MBA|NO1","FCR","22.00","4.08","22.00",""
"20/07/2015 05:00 - 20/07/2015 06:00","MBA|NO1","FCR","22.00","","22.00","8.84"
"20/07/2015 06:00 - 20/07/2015 07:00","MBA|NO1","FCR","22.00","","22.00","1.36"
"20/07/2015 07:00 - 20/07/2015 08:00","MBA|NO1","FCR","31.00","6.51","31.00",""
"20/07/2015 08:00 - 20/07/2015 09:00","MBA|NO1","FCR","31.00","16.11","31.00",""
"20/07/2015 09:00 - 20/07/2015 10:00","MBA|NO1","FCR","31.00","10.42","31.00",""
"20/07/2015 10:00 - 20/07/2015 11:00","MBA|NO1","FCR","30.00","","30.00","3.79"
"20/07/2015 11:00 - 20/07/2015 12:00","MBA|NO1","FCR","31.00","","31.00","16.11"
"20/07/2015 12:00 - 20/07/2015 13:00","MBA|NO1","FCR","31.00","","31.00","15.16"
"20/07/2015 13:00 - 20/07/2015 14:00","MBA|NO1","FCR","31.00","","31.00","12.32"
"20/07/2015 14:00 - 20/07/2015 15:00","MBA|NO1","FCR","32.00","","32.00","7.58"
"20/07/2015 15:00 - 20/07/2015 16:00","MBA|NO1","FCR","32.00","20.85","32.00",""
"20/07/2015 16:00 - 20/07/2015 17:00","MBA|NO1","FCR","32.00","14.21","32.00",""
"20/07/2015 17:00 - 20/07/2015 18:00","MBA|NO1","FCR","31.00","7.58","31.00",""
"20/07/2015 18:00 - 20/07/2015 19:00","MBA|NO1","FCR","31.00","11.49","31.00",""
"20/07/2015 19:00 - 20/07/2015 20:00","MBA|NO1","FCR","32.00","7.66","32.00",""
"20/07/2015 20:00 - 20/07/2015 21:00","MBA|NO1","FCR","36.00","","36.00","8.40"
"20/07/2015 21:00 - 20/07/2015 22:00","MBA|NO1","FCR","33.00","","33.00","9.58"
"20/07/2015 22:00 - 20/07/2015 23:00","MBA|NO1","FCR","33.00","","33.00","1.92"
"20/07/2015 23:00 - 21/07/2015 00:00","MBA|NO1","FCR","32.00","10.53","32.00",""
"21/07/2015 00:00 - 21/07/2015 01:00","MBA|NO1","FCR","38.00","7.67","38.00",""
"21/07/2015 01:00 - 21/07/2015 02:00","MBA|NO1","FCR","40.00","7.67","40.00",""
"21/07/2015 02:00 - 21/07/2015 03:00","MBA|NO1","FCR","36.00","","36.00","12.12"
"21/07/2015 03:00 - 21/07/2015 04:00","MBA|NO1","FCR","36.00","","36.00","5.05"
"21/07/2015 04:00 - 21/07/2015 05:00","MBA|NO1","FCR","36.00","","36.00","13.13"
"21/07/2015 05:00 - 21/07/2015 06:00","MBA|NO1","FCR","36.00","","36.00","11.11"
"21/07/2015 06:00 - 21/07/2015 07:00","MBA|NO1","FCR","35.00","","35.00","30.69"
"21/07/2015 07:00 - 21/07/2015 08:00","MBA|NO1","FCR","34.00","","34.00","15.24"
"21/07/2015 08:00 - 21/07/2015 09:00","MBA|NO1","FCR","39.00","","39.00","3.20"
"21/07/2015 09:00 - 21/07/2015 10:00","MBA|NO1","FCR","36.00","24.53","36.00",""
"21/07/2015 10:00 - 21/07/2015 11:00","MBA|NO1","FCR","36.00","22.30","36.00",""
"21/07/2015 11:00 - 21/07/2015 12:00","MBA|NO1","FCR","39.00","16.73","39.00",""
"21/07/2015 12:00 - 21/07/2015 13:00","MBA|NO1","FCR","34.00","4.83","34.00",""
"21/07/2015 13:00 - 21/07/2015 14:00","MBA|NO1","FCR","34.00","","34.00","16.58"
"21/07/2015 14:00 - 21/07/2015 15:00","MBA|NO1","FCR","34.00","","34.00","6.83"
"21/07/2015 15:00 - 21/07/2015 16:00","MBA|NO1","FCR","34.00","","34.00","1.95"
"21/07/2015 16:00 - 21/07/2015 17:00","MBA|NO1","FCR","34.00","","34.00","12.68"
"21/07/2015 17:00 - 21/07/2015 18:00","MBA|NO1","FCR","34.00","","34.00","7.72"
"21/07/2015 18:00 - 21/07/2015 19:00","MBA|NO1","FCR","35.00","","35.00","0.99"
"21/07/2015 19:00 - 21/07/2015 20:00","MBA|NO1","FCR","35.00","0.98","35.00",""
"21/07/2015 20:00 - 21/07/2015 21:00","MBA|NO1","FCR","35.00","5.90","35.00",""
"21/07/2015 21:00 - 21/07/2015 22:00","MBA|NO1","FCR","39.00","12.87","39.00",""
"21/07/2015 22:00 - 21/07/2015 23:00","MBA|NO1","FCR","39.00","1.07","39.00",""
"21/07/2015 23:00 - 22/07/2015 00:00","MBA|NO1","FCR","39.00","0.00","39.00",""
"22/07/2015 00:00 - 22/07/2015 01:00","MBA|NO1","FCR","40.00","","40.00","19.38"
"22/07/2015 01:00 - 22/07/2015 02:00","MBA|NO1","FCR","36.00","13.36","36.00",""
"22/07/2015 02:00 - 22/07/2015 03:00","MBA|NO1","FCR","36.00","12.33","36.00",""
"22/07/2015 03:00 - 22/07/2015 04:00","MBA|NO1","FCR","36.00","","36.00","7.19"
"22/07/2015 04:00 - 22/07/2015 05:00","MBA|NO1","FCR","36.00","","36.00","11.39"
"22/07/2015 05:00 - 22/07/2015 06:00","MBA|NO1","FCR","36.00","","36.00","9.32"
"22/07/2015 06:00 - 22/07/2015 07:00","MBA|NO1","FCR","40.00","4.65","40.00",""
"22/07/2015 07:00 - 22/07/2015 08:00","MBA|NO1","FCR","37.00","16.13","37.00",""
"22/07/2015 08:00 - 22/07/2015 09:00","MBA|NO1","FCR","36.00","","36.00","5.18"
"22/07/2015 09:00 - 22/07/2015 10:00","MBA|NO1","FCR","37.00","7.54","37.00",""
"22/07/2015 10:00 - 22/07/2015 11:00","MBA|NO1","FCR","36.00","17.12","36.00",""
"22/07/2015 11:00 - 22/07/2015 12:00","MBA|NO1","FCR","34.00","","34.00","16.32"
"22/07/2015 12:00 - 22/07/2015 13:00","MBA|NO1","FCR","34.00","","34.00","2.04"
"22/07/2015 13:00 - 22/07/2015 14:00","MBA|NO1","FCR","34.00","7.14","34.00",""
"22/07/2015 14:00 - 22/07/2015 15:00","MBA|NO1","FCR","34.00","","34.00","16.16"
"22/07/2015 15:00 - 22/07/2015 16:00","MBA|NO1","FCR","34.00","","34.00","2.02"
"22/07/2015 16:00 - 22/07/2015 17:00","MBA|NO1","FCR","35.00","","35.00","12.36"
"22/07/2015 17:00 - 22/07/2015 18:00","MBA|NO1","FCR","36.00","","36.00","16.48"
"22/07/2015 18:00 - 22/07/2015 19:00","MBA|NO1","FCR","36.00","","36.00","14.42"
"22/07/2015 19:00 - 22/07/2015 20:00","MBA|NO1","FCR","36.00","","36.00","7.21"
"22/07/2015 20:00 - 22/07/2015 21:00","MBA|NO1","FCR","36.00","","36.00","7.21"
"22/07/2015 21:00 - 22/07/2015 22:00","MBA|NO1","FCR","35.00","6.06","35.00",""
"22/07/2015 22:00 - 22/07/2015 23:00","MBA|NO1","FCR","35.00","9.09","35.00",""
"22/07/2015 23:00 - 23/07/2015 00:00","MBA|NO1","FCR","32.00","0.00","32.00",""
"23/07/2015 00:00 - 23/07/2015 01:00","MBA|NO1","FCR","27.00","3.74","27.00",""
"23/07/2015 01:00 - 23/07/2015 02:00","MBA|NO1","FCR","24.00","0.69","24.00",""
"23/07/2015 02:00 - 23/07/2015 03:00","MBA|NO1","FCR","21.00","3.11","21.00",""
"23/07/2015 03:00 - 23/07/2015 04:00","MBA|NO1","FCR","21.00","","21.00","4.36"
"23/07/2015 04:00 - 23/07/2015 05:00","MBA|NO1","FCR","21.00","","21.00","1.87"
"23/07/2015 05:00 - 23/07/2015 06:00","MBA|NO1","FCR","21.00","","21.00","2.49"
"23/07/2015 06:00 - 23/07/2015 07:00","MBA|NO1","FCR","27.00","","27.00","18.94"
"23/07/2015 07:00 - 23/07/2015 08:00","MBA|NO1","FCR","26.00","","26.00","7.35"
"23/07/2015 08:00 - 23/07/2015 09:00","MBA|NO1","FCR","26.00","","26.00","7.65"
"23/07/2015 09:00 - 23/07/2015 10:00","MBA|NO1","FCR","25.00","7.65","25.00",""
"23/07/2015 10:00 - 23/07/2015 11:00","MBA|NO1","FCR","23.00","10.15","23.00",""
"23/07/2015 11:00 - 23/07/2015 12:00","MBA|NO1","FCR","22.00","10.95","22.00",""
"23/07/2015 12:00 - 23/07/2015 13:00","MBA|NO1","FCR","22.00","","22.00","9.49"
"23/07/2015 13:00 - 23/07/2015 14:00","MBA|NO1","FCR","23.00","0.00","23.00",""
"23/07/2015 14:00 - 23/07/2015 15:00","MBA|NO1","FCR","23.00","","23.00","2.96"
"23/07/2015 15:00 - 23/07/2015 16:00","MBA|NO1","FCR","24.00","","24.00","7.40"
"23/07/2015 16:00 - 23/07/2015 17:00","MBA|NO1","FCR","24.00","","24.00","4.38"
"23/07/2015 17:00 - 23/07/2015 18:00","MBA|NO1","FCR","25.00","6.66","25.00",""
"23/07/2015 18:00 - 23/07/2015 19:00","MBA|NO1","FCR","24.00","10.29","24.00",""
"23/07/2015 19:00 - 23/07/2015 20:00","MBA|NO1","FCR","26.00","","26.00","2.98"
"23/07/2015 20:00 - 23/07/2015 21:00","MBA|NO1","FCR","26.00","","26.00","4.47"
"23/07/2015 21:00 - 23/07/2015 22:00","MBA|NO1","FCR","26.00","14.90","26.00",""
"23/07/2015 22:00 - 23/07/2015 23:00","MBA|NO1","FCR","25.00","5.80","25.00",""
"23/07/2015 23:00 - 24/07/2015 00:00","MBA|NO1","FCR","26.00","","26.00","7.48"
"24/07/2015 00:00 - 24/07/2015 01:00","MBA|NO1","FCR","29.00","","29.00","16.90"
"24/07/2015 01:00 - 24/07/2015 02:00","MBA|NO1","FCR","29.00","1.65","29.00",""
