"ISP (CET/CEST)","Area","Reserve Type","Regulation Up - Accepted [17.1.D] (MW)","Regulation Up - Activated [17.1.E] (MWh)","Regulation Down - Accepted [17.1.D] (MW)","Regulation Down - Activated [17.1.E] (MWh)"
"07/12/2021 02:00 - 07/12/2021 03:00","MBA|NO1","FCR","17.70","0.00","17.70","9.29"
"07/12/2021 03:00 - 07/12/2021 04:00","MBA|NO1","FCR","18.70","0.94","18.70",""
"07/12/2021 04:00 - 07/12/2021 05:00","MBA|NO1","FCR","18.50","5.55","18.50",""
"07/12/2021 05:00 - 07/12/2021 06:00","MBA|NO1","FCR","18.60","0.00","18.60","2.33"
"07/12/2021 06:00 - 07/12/2021 07:00","MBA|NO1","FCR","18.60","0.00","18.60",""
"07/12/2021 07:00 - 07/12/2021 08:00","MBA|NO1","FCR","18.50","1.39","18.50",""
"07/12/2021 08:00 - 07/12/2021 09:00","MBA|NO1","FCR","18.60","0.00","18.60","1.86"
"07/12/2021 09:00 - 07/12/2021 10:00","MBA|NO1","FCR","42.00","0.00","42.00","1.05"
"07/12/2021 10:00 - 07/12/2021 11:00","MBA|NO1","FCR","39.90","12.97","39.90",""
"07/12/2021 11:00 - 07/12/2021 12:00","MBA|NO1","FCR","46.90","7.04","46.90",""
"07/12/2021 12:00 - 07/12/2021 13:00","MBA|NO1","FCR","47.10","30.62","47.10",""
"07/12/2021 13:00 - 07/12/2021 14:00","MBA|NO1","FCR","42.50","7.44","42.50",""
"07/12/2021 14:00 - 07/12/2021 15:00","MBA|NO1","FCR","42.10","0.00","42.10","8.42"
"07/12/2021 15:00 - 07/12/2021 16:00","MBA|NO1","FCR","49.00","0.00","49.00","35.53"
"07/12/2021 16:00 - 07/12/2021 17:00","MBA|NO1","FCR","45.90","0.00","45.90","26.39"
"07/12/2021 17:00 - 07/12/2021 18:00","MBA|NO1","FCR","45.00","0.00","45.00","10.13"
"07/12/2021 18:00 - 07/12/2021 19:00","MBA|NO1","FCR","45.00","0.00","45.00","16.88"
"07/12/2021 19:00 - 07/12/2021 20:00","MBA|NO1","FCR","44.90","0.00","44.90",""
"07/12/2021 20:00 - 07/12/2021 21:00","MBA|NO1","FCR","44.00","3.30","44.00",""
"07/12/2021 21:00 - 07/12/2021 22:00","MBA|NO1","FCR","46.90","0.00","46.90","1.17"
"07/12/2021 22:00 - 07/12/2021 23:00","MBA|NO1","FCR","48.00","0.00","48.00","22.80"
"07/12/2021 23:00 - 08/12/2021 00:00","MBA|NO1","FCR","39.00","0.00","39.00","20.48"
"08/12/2021 00:00 - 08/12/2021 01:00","MBA|NO1","FCR","44.50","5.56","44.50",""
"08/12/2021 01:00 - 08/12/2021 02:00","MBA|NO1","FCR","40.30","0.00","40.30","5.04"
"08/12/2021 02:00 - 08/12/2021 03:00","MBA|NO1","FCR","41.60","2.08","41.60",""
"08/12/2021 03:00 - 08/12/2021 04:00","MBA|NO1","FCR","33.60","0.00","33.60","0.84"
"08/12/2021 04:00 - 08/12/2021 05:00","MBA|NO1","FCR","33.60","0.00","33.60","11.76"
"08/12/2021 05:00 - 08/12/2021 06:00","MBA|NO1","FCR","34.50","3.45","34.50",""
"08/12/2021 06:00 - 08/12/2021 07:00","MBA|NO1","FCR","40.60","6.09","40.60",""
"08/12/2021 07:00 - 08/12/2021 08:00","MBA|NO1","FCR","45.60","11.40","45.60",""
"08/12/2021 08:00 - 08/12/2021 09:00","MBA|NO1","FCR","43.60","0.00","43.60","2.18"
"08/12/2021 09:00 - 08/12/2021 10:00","MBA|NO1","FCR","39.60","0.00","39.60","2.97"
"08/12/2021 10:00 - 08/12/2021 11:00","MBA|NO1","FCR","40.30","15.11","40.30",""
"08/12/2021 11:00 - 08/12/2021 12:00","MBA|NO1","FCR","40.40","12.12","40.40",""
"08/12/2021 12:00 - 08/12/2021 13:00","MBA|NO1","FCR","39.40","17.73","39.40",""
"08/12/2021 13:00 - 08/12/2021 14:00","MBA|NO1","FCR","39.20","15.68","39.20",""
"08/12/2021 14:00 - 08/12/2021 15:00","MBA|NO1","FCR","39.50","1.98","39.50",""
"08/12/2021 15:00 - 08/12/2021 16:00","MBA|NO1","FCR","42.00","0.00","42.00","2.10"
"08/12/2021 16:00 - 08/12/2021 17:00","MBA|NO1","FCR","42.40","0.00","42.40","5.30"
"08/12/2021 17:00 - 08/12/2021 18:00","MBA|NO1","FCR","42.40","0.00","42.40","9.54"
"08/12/2021 18:00 - 08/12/2021 19:00","MBA|NO1","FCR","42.40","0.00","42.40","4.24"
"08/12/2021 19:00 - 08/12/2021 20:00","MBA|NO1","FCR","42.40","2.12","42.40",""
"08/12/2021 20:00 - 08/12/2021 21:00","MBA|NO1","FCR","41.60","3.12","41.60",""
"08/12/2021 21:00 - 08/12/2021 22:00","MBA|NO1","FCR","41.60","0.00","41.60","4.16"
"08/12/2021 22:00 - 08/12/2021 23:00","MBA|NO1","FCR","36.50","0.00","36.50","1.83"
"08/12/2021 23:00 - 09/12/2021 00:00","MBA|NO1","FCR","39.60","2.97","39.60",""
"09/12/2021 00:00 - 09/12/2021 01:00","MBA|NO1","FCR","34.70","6.94","34.70",""
"09/12/2021 01:00 - 09/12/2021 02:00","MBA|NO1","FCR","36.60","0.00","36.60","3.66"
"09/12/2021 02:00 - 09/12/2021 03:00","MBA|NO1","FCR","39.60","0.00","39.60","5.94"
"09/12/2021 03:00 - 09/12/2021 04:00","MBA|NO1","FCR","39.60","15.84","39.60",""
"09/12/2021 04:00 - 09/12/2021 05:00","MBA|NO1","FCR","34.70","14.75","34.70",""
"09/12/2021 05:00 - 09/12/2021 06:00","MBA|NO1","FCR","41.60","1.04","41.60",""
"09/12/2021 06:00 - 09/12/2021 07:00","MBA|NO1","FCR","39.70","3.97","39.70",""
"09/12/2021 07:00 - 09/12/2021 08:00","MBA|NO1","FCR","39.30","0.00","39.30",""
"09/12/2021 08:00 - 09/12/2021 09:00","MBA|NO1","FCR","39.70","0.00","39.70","7.94"
"09/12/2021 09:00 - 09/12/2021 10:00","MBA|NO1","FCR","40.70","0.00","40.70","6.11"
"09/12/2021 10:00 - 09/12/2021 11:00","MBA|NO1","FCR","36.60","4.58","36.60",""
"09/12/2021 11:00 - 09/12/2021 12:00","MBA|NO1","FCR","38.70","12.58","38.70",""
"09/12/2021 12:00 - 09/12/2021 13:00","MBA|NO1","FCR","38.70","15.48","38.70",""
"09/12/2021 13:00 - 09/12/2021 14:00","MBA|NO1","FCR","37.60","16.92","37.60",""
"09/12/2021 14:00 - 09/12/2021 15:00","MBA|NO1","FCR","37.70","0.00","37.70","3.77"
"09/12/2021 15:00 - 09/12/2021 16:00","MBA|NO1","FCR","36.70","0.00","36.70","4.59"
"09/12/2021 16:00 - 09/12/2021 17:00","MBA|NO1","FCR","39.60","0.00","39.60","13.86"
"09/12/2021 17:00 - 09/12/2021 18:00","MBA|NO1","FCR","38.70","0.00","38.70","3.87"
"09/12/2021 18:00 - 09/12/2021 19:00","MBA|NO1","FCR","39.40","0.00","39.40",""
"09/12/2021 19:00 - 09/12/2021 20:00","MBA|NO1","FCR","39.70","4.96","39.70",""
"09/12/2021 20:00 - 09/12/2021 21:00","MBA|NO1","FCR","39.60","0.00","39.60","4.95"
"09/12/2021 21:00 - 09/12/2021 22:00","MBA|NO1","FCR","37.60","0.94","37.60",""
"09/12/2021 22:00 - 09/12/2021 23:00","MBA|NO1","FCR","38.70","4.84","38.70",""
"09/12/2021 23:00 - 10/12/2021 00:00","MBA|NO1","FCR","40.60","0.00","40.60","3.05"
"10/12/2021 00:00 - 10/12/2021 01:00","MBA|NO1","FCR","37.70","0.00","37.70",""
"10/12/2021 01:00 - 10/12/2021 02:00","MBA|NO1","FCR","37.60","6.58","37.60",""
"10/12/2021 02:00 - 10/12/2021 03:00","MBA|NO1","FCR","38.60","3.86","38.60",""
"10/12/2021 03:00 - 10/12/2021 04:00","MBA|NO1","FCR","38.60","5.79","38.60",""
"10/12/2021 04:00 - 10/12/2021 05:00","MBA|NO1","FCR","37.70","0.00","37.70","7.54"
"10/12/2021 05:00 - 10/12/2021 06:00","MBA|NO1","FCR","40.60","0.00","40.60","3.05"
"10/12/2021 06:00 - 10/12/2021 07:00","MBA|NO1","FCR","39.80","0.00","39.80","1.00"
"10/12/2021 07:00 - 10/12/2021 08:00","MBA|NO1","FCR","41.30","1.03","41.30",""
"10/12/2021 08:00 - 10/12/2021 09:00","MBA|NO1","FCR","43.60","0.00","43.60","13.08"
"10/12/2021 09:00 - 10/12/2021 10:00","MBA|NO1","FCR","43.70","3.28","43.70",""
"10/12/2021 10:00 - 10/12/2021 11:00","MBA|NO1","FCR","40.70","10.18","40.70",""
"10/12/2021 11:00 - 10/12/2021 12:00","MBA|NO1","FCR","41.70","15.64","41.70",""
"10/12/2021 12:00 - 10/12/2021 13:00","MBA|NO1","FCR","40.60","24.36","40.60",""
"10/12/2021 13:00 - 10/12/2021 14:00","MBA|NO1","FCR","40.60","18.27","40.60",""
"10/12/2021 14:00 - 10/12/2021 15:00","MBA|NO1","FCR","41.70","2.09","41.70",""
"10/12/2021 15:00 - 10/12/2021 16:00","MBA|NO1","FCR","41.70","0.00","41.70","14.60"
"10/12/2021 16:00 - 10/12/2021 17:00","MBA|NO1","FCR","40.60","0.00","40.60","19.29"
"10/12/2021 17:00 - 10/12/2021 18:00","MBA|NO1","FCR","42.70","0.00","42.70","11.74"
"10/12/2021 18:00 - 10/12/2021 19:00","MBA|NO1","FCR","42.70","0.00","42.70","4.27"
"10/12/2021 19:00 - 10/12/2021 20:00","MBA|NO1","FCR","40.70","0.00","40.70","6.11"
"10/12/2021 20:00 - 10/12/2021 21:00","MBA|NO1","FCR","40.60","0.00","40.60","2.03"
"10/12/2021 21:00 - 10/12/2021 22:00","MBA|NO1","FCR","41.60","11.44","41.60",""
"10/12/2021 22:00 - 10/12/2021 23:00","MBA|NO1","FCR","45.70","5.71","45.70",""
"10/12/2021 23:00 - 11/12/2021 00:00","MBA|NO1","FCR","44.60","2.23","44.60",""
"11/12/2021 00:00 - 11/12/2021 01:00","MBA|NO1","FCR","39.70","16.87","39.70",""
"11/12/2021 01:00 - 11/12/2021 02:00","MBA|NO1","FCR","40.60","0.00","40.60","6.09"
"11/12/2021 02:00 - 11/12/2021 03:00","MBA|NO1","FCR","40.70","1.02","40.70",""
"11/12/2021 03:00 - 11/12/2021 04:00","MBA|NO1","FCR","41.70","10.43","41.70",""
"11/12/2021 04:00 - 11/12/2021 05:00","MBA|NO1","FCR","41.70","0.00","41.70","15.64"
"11/12/2021 05:00 - 11/12/2021 06:00","MBA|NO1","FCR","42.70","0.00","42.70","7.47"
"11/12/2021 06:00 - 11/12/2021 07:00","MBA|NO1","FCR","44.60","4.46","44.60",""
"11/12/2021 07:00 - 11/12/2021 08:00","MBA|NO1","FCR","42.60","0.00","42.60","4.26"
"11/12/2021 08:00 - 11/12/2021 09:00","MBA|NO1","FCR","41.70","0.00","41.70","4.17"
"11/12/2021 09:00 - 11/12/2021 10:00","MBA|NO1","FCR","41.70","0.00","41.70","3.13"
"11/12/2021 10:00 - 11/12/2021 11:00","MBA|NO1","FCR","40.70","0.00","40.70","10.18"
"11/12/2021 11:00 - 11/12/2021 12:00","MBA|NO1","FCR","40.60","0.00","40.60","2.03"
"11/12/2021 12:00 - 11/12/2021 13:00","MBA|NO1","FCR","41.70","0.00","41.70","14.60"
"11/12/2021 13:00 - 11/12/2021 14:00","MBA|NO1","FCR","40.70","0.00","40.70",""
"11/12/2021 14:00 - 11/12/2021 15:00","MBA|NO1","FCR","41.70","10.43","41.70",""
"11/12/2021 15:00 - 11/12/2021 16:00","MBA|NO1","FCR","41.50","11.41","41.50",""
"11/12/2021 16:00 - 11/12/2021 17:00","MBA|NO1","FCR","42.30","0.00","42.30",""
"11/12/2021 17:00 - 11/12/2021 18:00","MBA|NO1","FCR","43.50","15.23","43.50",""
"11/12/2021 18:00 - 11/12/2021 19:00","MBA|NO1","FCR","45.50","21.61","45.50",""
"11/12/2021 19:00 - 11/12/2021 20:00","MBA|NO1","FCR","42.30","0.00","42.30","5.29"
"11/12/2021 20:00 - 11/12/2021 21:00","MBA|NO1","FCR","43.50","0.00","43.50","15.23"
"11/12/2021 21:00 - 11/12/2021 22:00","MBA|NO1","FCR","41.50","0.00","41.50","2.08"
"11/12/2021 22:00 - 11/12/2021 23:00","MBA|NO1","FCR","42.30","0.00","42.30","2.12"
"11/12/2021 23:00 - 12/12/2021 00:00","MBA|NO1","FCR","46.50","0.00","46.50","10.46"
"12/12/2021 00:00 - 12/12/2021 01:00","MBA|NO1","FCR","38.50","0.00","38.50","3.85"
"12/12/2021 01:00 - 12/12/2021 02:00","MBA|NO1","FCR","37.30","0.00","37.30","9.33"
"12/12/2021 02:00 - 12/12/2021 03:00","MBA|NO1","FCR","35.50","0.00","35.50","10.65"
"12/12/2021 03:00 - 12/12/2021 04:00","MBA|NO1","FCR","38.40","0.00","38.40","5.76"
"12/12/2021 04:00 - 12/12/2021 05:00","MBA|NO1","FCR","37.40","7.48","37.40",""
"12/12/2021 05:00 - 12/12/2021 06:00","MBA|NO1","FCR","39.40","0.00","39.40","13.79"
"12/12/2021 06:00 - 12/12/2021 07:00","MBA|NO1","FCR","44.50","0.00","44.50",""
"12/12/2021 07:00 - 12/12/2021 08:00","MBA|NO1","FCR","44.00","2.20","44.00",""
"12/12/2021 08:00 - 12/12/2021 09:00","MBA|NO1","FCR","40.50","2.03","40.50",""
"12/12/2021 09:00 - 12/12/2021 10:00","MBA|NO1","FCR","43.50","7.61","43.50",""
"12/12/2021 10:00 - 12/12/2021 11:00","MBA|NO1","FCR","40.40","1.01","40.40",""
"12/12/2021 11:00 - 12/12/2021 12:00","MBA|NO1","FCR","43.50","2.18","43.50",""
"12/12/2021 12:00 - 12/12/2021 13:00","MBA|NO1","FCR","41.50","0.00","41.50","6.23"
"12/12/2021 13:00 - 12/12/2021 14:00","MBA|NO1","FCR","42.30","0.00","42.30","1.06"
"12/12/2021 14:00 - 12/12/2021 15:00","MBA|NO1","FCR","42.50","8.50","42.50",""
"12/12/2021 15:00 - 12/12/2021 16:00","MBA|NO1","FCR","44.30","8.86","44.30",""
"12/12/2021 16:00 - 12/12/2021 17:00","MBA|NO1","FCR","43.50","0.00","43.50","6.53"
"12/12/2021 17:00 - 12/12/2021 18:00","MBA|NO1","FCR","42.50","0.00","42.50","2.13"
"12/12/2021 18:00 - 12/12/2021 19:00","MBA|NO1","FCR","42.30","0.00","42.30","1.06"
"12/12/2021 19:00 - 12/12/2021 20:00","MBA|NO1","FCR","41.50","0.00","41.50","1.04"
"12/12/2021 20:00 - 12/12/2021 21:00","MBA|NO1","FCR","41.30","0.00","41.30","9.29"
"12/12/2021 21:00 - 12/12/2021 22:00","MBA|NO1","FCR","41.50","3.11","41.50",""
"12/12/2021 22:00 - 12/12/2021 23:00","MBA|NO1","FCR","41.40","0.00","41.40","3.11"
"12/12/2021 23:00 - 13/12/2021 00:00","MBA|NO1","FCR","43.40","0.00","43.40","5.43"
"13/12/2021 00:00 - 13/12/2021 01:00","MBA|NO1","FCR","40.50","0.00","40.50","2.03"
"13/12/2021 01:00 - 13/12/2021 02:00","MBA|NO1","FCR","40.20","0.00","40.20","13.07"
"13/12/2021 02:00 - 13/12/2021 03:00","MBA|NO1","FCR","40.40","0.00","40.40",""
"13/12/2021 03:00 - 13/12/2021 04:00","MBA|NO1","FCR","37.30","0.00","37.30","2.80"
"13/12/2021 04:00 - 13/12/2021 05:00","MBA|NO1","FCR","39.30","5.90","39.30",""
"13/12/2021 05:00 - 13/12/2021 06:00","MBA|NO1","FCR","42.30","5.29","42.30",""
"13/12/2021 06:00 - 13/12/2021 07:00","MBA|NO1","FCR","40.40","1.01","40.40",""
"13/12/2021 07:00 - 13/12/2021 08:00","MBA|NO1","FCR","39.90","0.00","39.90","1.00"
"13/12/2021 08:00 - 13/12/2021 09:00","MBA|NO1","FCR","41.40","0.00","41.40","5.18"
"13/12/2021 09:00 - 13/12/2021 10:00","MBA|NO1","FCR","42.40","0.00","42.40","21.20"
"13/12/2021 10:00 - 13/12/2021 11:00","MBA|NO1","FCR","41.30","9.29","41.30",""
"13/12/2021 11:00 - 13/12/2021 12:00","MBA|NO1","FCR","42.40","0.00","42.40","11.66"
"13/12/2021 12:00 - 13/12/2021 13:00","MBA|NO1","FCR","42.20","0.00","42.20","10.55"
"13/12/2021 13:00 - 13/12/2021 14:00","MBA|NO1","FCR","42.30","4.23","42.30",""
"13/12/2021 14:00 - 13/12/2021 15:00","MBA|NO1","FCR","41.40","3.11","41.40",""
"13/12/2021 15:00 - 13/12/2021 16:00","MBA|NO1","FCR","40.40","7.07","40.40",""
"13/12/2021 16:00 - 13/12/2021 17:00","MBA|NO1","FCR","41.20","0.00","41.20","13.39"
"13/12/2021 17:00 - 13/12/2021 18:00","MBA|NO1","FCR","41.30","0.00","41.30","24.78"
"13/12/2021 18:00 - 13/12/2021 19:00","MBA|NO1","FCR","41.20","0.00","41.20",""
"13/12/2021 19:00 - 13/12/2021 20:00","MBA|NO1","FCR","41.60","12.48","41.60",""
"13/12/2021 20:00 - 13/12/2021 21:00","MBA|NO1","FCR","38.50","4.81","38.50",""
"13/12/2021 21:00 - 13/12/2021 22:00","MBA|NO1","FCR","38.50","9.63","38.50",""
"13/12/2021 22:00 - 13/12/2021 23:00","MBA|NO1","FCR","42.60","6.39","42.60",""
"13/12/2021 23:00 - 14/12/2021 00:00","MBA|NO1","FCR","37.50","0.00","37.50","4.69"
"14/12/2021 00:00 - 14/12/2021 01:00","MBA|NO1","FCR","37.10","0.00","37.10",""
"14/12/2021 01:00 - 14/12/2021 02:00","MBA|NO1","FCR","37.10","14.84","37.10",""
"14/12/2021 02:00 - 14/12/2021 03:00","MBA|NO1","FCR","39.00","0.00","39.00","8.78"
"14/12/2021 03:00 - 14/12/2021 04:00","MBA|NO1","FCR","40.10","0.00","40.10","18.05"
"14/12/2021 04:00 - 14/12/2021 05:00","MBA|NO1","FCR","38.10","1.91","38.10",""
"14/12/2021 05:00 - 14/12/2021 06:00","MBA|NO1","FCR","38.10","12.38","38.10",""
"14/12/2021 06:00 - 14/12/2021 07:00","MBA|NO1","FCR","39.10","5.87","39.10",""
"14/12/2021 07:00 - 14/12/2021 08:00","MBA|NO1","FCR","46.80","9.36","46.80",""
"14/12/2021 08:00 - 14/12/2021 09:00","MBA|NO1","FCR","47.00","3.53","47.00",""
"14/12/2021 09:00 - 14/12/2021 10:00","MBA|NO1","FCR","47.10","9.42","47.10",""
"14/12/2021 10:00 - 14/12/2021 11:00","MBA|NO1","FCR","44.10","4.41","44.10",""
"14/12/2021 11:00 - 14/12/2021 12:00","MBA|NO1","FCR","45.10","0.00","45.10","6.77"
"14/12/2021 12:00 - 14/12/2021 13:00","MBA|NO1","FCR","43.10","0.00","43.10","3.23"
"14/12/2021 13:00 - 14/12/2021 14:00","MBA|NO1","FCR","42.10","0.00","42.10","6.32"
"14/12/2021 14:00 - 14/12/2021 15:00","MBA|NO1","FCR","39.10","2.93","39.10",""
"14/12/2021 15:00 - 14/12/2021 16:00","MBA|NO1","FCR","39.00","0.00","39.00","12.68"
"14/12/2021 16:00 - 14/12/2021 17:00","MBA|NO1","FCR","41.10","0.00","41.10","2.06"
"14/12/2021 17:00 - 14/12/2021 18:00","MBA|NO1","FCR","42.10","0.00","42.10","4.21"
"14/12/2021 18:00 - 14/12/2021 19:00","MBA|NO1","FCR","38.00","0.00","38.00","19.95"
"14/12/2021 19:00 - 14/12/2021 20:00","MBA|NO1","FCR","42.10","0.00","42.10","6.32"
"14/12/2021 20:00 - 14/12/2021 21:00","MBA|NO1","FCR","43.10","0.00","43.10","28.02"
"14/12/2021 21:00 - 14/12/2021 22:00","MBA|NO1","FCR","42.00","18.90","42.00",""
"14/12/2021 22:00 - 14/12/2021 23:00","MBA|NO1","FCR","40.10","0.00","40.10","10.03"
"14/12/2021 23:00 - 15/12/2021 00:00","MBA|NO1","FCR","44.10","0.00","44.10","6.62"
"15/12/2021 00:00 - 15/12/2021 01:00","MBA|NO1","FCR","34.10","10.23","34.10",""
"15/12/2021 01:00 - 15/12/2021 02:00","MBA|NO1","FCR","39.10","14.66","39.10",""
"15/12/2021 02:00 - 15/12/2021 03:00","MBA|NO1","FCR","40.00","2.00","40.00",""
"15/12/2021 03:00 - 15/12/2021 04:00","MBA|NO1","FCR","35.10","0.00","35.10","11.41"
"15/12/2021 04:00 - 15/12/2021 05:00","MBA|NO1","FCR","35.10","14.92","35.10",""
"15/12/2021 05:00 - 15/12/2021 06:00","MBA|NO1","FCR","37.10","11.13","37.10",""
"15/12/2021 06:00 - 15/12/2021 07:00","MBA|NO1","FCR","36.10","9.93","36.10",""
"15/12/2021 07:00 - 15/12/2021 08:00","MBA|NO1","FCR","40.80","1.02","40.80",""
"15/12/2021 08:00 - 15/12/2021 09:00","MBA|NO1","FCR","35.30","12.36","35.30",""
"15/12/2021 09:00 - 15/12/2021 10:00","MBA|NO1","FCR","35.20","1.76","35.20",""
"15/12/2021 10:00 - 15/12/2021 11:00","MBA|NO1","FCR","41.40","0.00","41.40","3.11"
"15/12/2021 11:00 - 15/12/2021 12:00","MBA|NO1","FCR","40.30","0.00","40.30","13.10"
"15/12/2021 12:00 - 15/12/2021 13:00","MBA|NO1","FCR","40.00","0.00","40.00","14.00"
"15/12/2021 13:00 - 15/12/2021 14:00","MBA|NO1","FCR","41.10","0.00","41.10",""
"15/12/2021 14:00 - 15/12/2021 15:00","MBA|NO1","FCR","36.00","11.70","36.00",""
"15/12/2021 15:00 - 15/12/2021 16:00","MBA|NO1","FCR","43.90","7.68","43.90",""
"15/12/2021 16:00 - 15/12/2021 17:00","MBA|NO1","FCR","42.10","8.42","42.10",""
"15/12/2021 17:00 - 15/12/2021 18:00","MBA|NO1","FCR","44.20","11.05","44.20",""
"15/12/2021 18:00 - 15/12/2021 19:00","MBA|NO1","FCR","38.00","0.00","38.00","11.40"
"15/12/2021 19:00 - 15/12/2021 20:00","MBA|NO1","FCR","37.00","0.00","37.00","7.40"
"15/12/2021 20:00 - 15/12/2021 21:00","MBA|NO1","FCR","36.10","0.00","36.10","15.34"
"15/12/2021 21:00 - 15/12/2021 22:00","MBA|NO1","FCR","36.10","9.03","36.10",""
"15/12/2021 22:00 - 15/12/2021 23:00","MBA|NO1","FCR","36.20","0.00","36.20","5.43"
"15/12/2021 23:00 - 16/12/2021 00:00","MBA|NO1","FCR","37.10","0.00","37.10","6.49"
"16/12/2021 00:00 - 16/12/2021 01:00","MBA|NO1","FCR","38.60","0.00","38.60","4.83"
"16/12/2021 01:00 - 16/12/2021 02:00","MBA|NO1","FCR","38.40","9.60","38.40",""
"16/12/2021 02:00 - 16/12/2021 03:00","MBA|NO1","FCR","38.40","0.00","38.40","7.68"
"16/12/2021 03:00 - 16/12/2021 04:00","MBA|NO1","FCR","38.50","5.78","38.50",""
"16/12/2021 04:00 - 16/12/2021 05:00","MBA|NO1","FCR","39.40","0.99","39.40",""
"16/12/2021 05:00 - 16/12/2021 06:00","MBA|NO1","FCR","39.50","6.91","39.50",""
"16/12/2021 06:00 - 16/12/2021 07:00","MBA|NO1","FCR","40.40","0.00","40.40","9.09"
"16/12/2021 07:00 - 16/12/2021 08:00","MBA|NO1","FCR","41.40","10.35","41.40",""
"16/12/2021 08:00 - 16/12/2021 09:00","MBA|NO1","FCR","43.40","7.60","43.40",""
"16/12/2021 09:00 - 16/12/2021 10:00","MBA|NO1","FCR","43.50","0.00","43.50","7.61"
"16/12/2021 10:00 - 16/12/2021 11:00","MBA|NO1","FCR","43.40","3.26","43.40",""
"16/12/2021 11:00 - 16/12/2021 12:00","MBA|NO1","FCR","41.50","0.00","41.50","20.75"
"16/12/2021 12:00 - 16/12/2021 13:00","MBA|NO1","FCR","39.70","0.00","39.70","12.90"
"16/12/2021 13:00 - 16/12/2021 14:00","MBA|NO1","FCR","39.00","2.93","39.00",""
"16/12/2021 14:00 - 16/12/2021 15:00","MBA|NO1","FCR","39.40","6.90","39.40",""
"16/12/2021 15:00 - 16/12/2021 16:00","MBA|NO1","FCR","41.60","9.36","41.60",""
"16/12/2021 16:00 - 16/12/2021 17:00","MBA|NO1","FCR","41.40","3.11","41.40",""
"16/12/2021 17:00 - 16/12/2021 18:00","MBA|NO1","FCR","42.20","4.22","42.20",""
"16/12/2021 18:00 - 16/12/2021 19:00","MBA|NO1","FCR","43.60","22.89","43.60",""
"16/12/2021 19:00 - 16/12/2021 20:00","MBA|NO1","FCR","39.30","7.86","39.30",""
"16/12/2021 20:00 - 16/12/2021 21:00","MBA|NO1","FCR","37.10","3.71","37.10",""
"16/12/2021 21:00 - 16/12/2021 22:00","MBA|NO1","FCR","45.00","0.00","45.00","1.13"
"16/12/2021 22:00 - 16/12/2021 23:00","MBA|NO1","FCR","41.00","0.00","41.00","16.40"
"16/12/2021 23:00 - 17/12/2021 00:00","MBA|NO1","FCR","40.00","0.00","40.00","28.00"
"17/12/2021 00:00 - 17/12/2021 01:00","MBA|NO1","FCR","37.90","0.00","37.90","2.84"
"17/12/2021 01:00 - 17/12/2021 02:00","MBA|NO1","FCR","41.60","0.00","41.60","23.92"
"17/12/2021 02:00 - 17/12/2021 03:00","MBA|NO1","FCR","40.80","9.18","40.80",""
"17/12/2021 03:00 - 17/12/2021 04:00","MBA|NO1","FCR","45.70","4.57","45.70",""
"17/12/2021 04:00 - 17/12/2021 05:00","MBA|NO1","FCR","42.80","0.00","42.80",""
"17/12/2021 05:00 - 17/12/2021 06:00","MBA|NO1","FCR","44.10","6.62","44.10",""
"17/12/2021 06:00 - 17/12/2021 07:00","MBA|NO1","FCR","46.00","14.95","46.00",""
"17/12/2021 07:00 - 17/12/2021 08:00","MBA|NO1","FCR","46.00","0.00","46.00","2.30"
"17/12/2021 08:00 - 17/12/2021 09:00","MBA|NO1","FCR","47.10","9.42","47.10",""
"17/12/2021 09:00 - 17/12/2021 10:00","MBA|NO1","FCR","45.00","0.00","45.00","1.13"
"17/12/2021 10:00 - 17/12/2021 11:00","MBA|NO1","FCR","44.00","8.80","44.00",""
"17/12/2021 11:00 - 17/12/2021 12:00","MBA|NO1","FCR","44.00","0.00","44.00","5.50"
"17/12/2021 12:00 - 17/12/2021 13:00","MBA|NO1","FCR","39.10","9.78","39.10",""
"17/12/2021 13:00 - 17/12/2021 14:00","MBA|NO1","FCR","40.00","4.00","40.00",""
"17/12/2021 14:00 - 17/12/2021 15:00","MBA|NO1","FCR","37.10","5.57","37.10",""
"17/12/2021 15:00 - 17/12/2021 16:00","MBA|NO1","FCR","38.70","2.90","38.70",""
"17/12/2021 16:00 - 17/12/2021 17:00","MBA|NO1","FCR","40.00","0.00","40.00","27.00"
"17/12/2021 17:00 - 17/12/2021 18:00","MBA|NO1","FCR","42.10","0.00","42.10","21.05"
"17/12/2021 18:00 - 17/12/2021 19:00","MBA|NO1","FCR","44.10","8.82","44.10",""
"17/12/2021 19:00 - 17/12/2021 20:00","MBA|NO1","FCR","44.10","1.10","44.10",""
"17/12/2021 20:00 - 17/12/2021 21:00","MBA|NO1","FCR","39.90","0.00","39.90","25.94"
"17/12/2021 21:00 - 17/12/2021 22:00","MBA|NO1","FCR","38.10","2.86","38.10",""
"17/12/2021 22:00 - 17/12/2021 23:00","MBA|NO1","FCR","44.00","15.40","44.00",""
"17/12/2021 23:00 - 18/12/2021 00:00","MBA|NO1","FCR","42.10","14.74","42.10",""
"18/12/2021 00:00 - 18/12/2021 01:00","MBA|NO1","FCR","42.50","7.44","42.50",""
"18/12/2021 01:00 - 18/12/2021 02:00","MBA|NO1","FCR","39.50","0.00","39.50","3.95"
"18/12/2021 02:00 - 18/12/2021 03:00","MBA|NO1","FCR","39.50","6.91","39.50",""
