"ISP (CET/CEST)","Area","Reserve Type","Regulation Up - Accepted [17.1.D] (MW)","Regulation Up - Activated [17.1.E] (MWh)","Regulation Down - Accepted [17.1.D] (MW)","Regulation Down - Activated [17.1.E] (MWh)"
"22/05/2018 19:00 - 22/05/2018 20:00","MBA|NO1","FCR","26.90","0.00","26.90","7.40"
"22/05/2018 20:00 - 22/05/2018 21:00","MBA|NO1","FCR","26.90","0.00","26.90","11.43"
"22/05/2018 21:00 - 22/05/2018 22:00","MBA|NO1","FCR","27.00","0.00","27.00","2.70"
"22/05/2018 22:00 - 22/05/2018 23:00","MBA|NO1","FCR","26.80","0.00","26.80","4.69"
"22/05/2018 23:00 - 23/05/2018 00:00","MBA|NO1","FCR","21.90","0.00","21.90","9.31"
"23/05/2018 00:00 - 23/05/2018 01:00","MBA|NO1","FCR","26.40","1.98","26.40",""
"23/05/2018 01:00 - 23/05/2018 02:00","MBA|NO1","FCR","21.50","0.00","21.50","6.45"
"23/05/2018 02:00 - 23/05/2018 03:00","MBA|NO1","FCR","21.30","4.79","21.30",""
"23/05/2018 03:00 - 23/05/2018 04:00","MBA|NO1","FCR","22.40","0.00","22.40","4.48"
"23/05/2018 04:00 - 23/05/2018 05:00","MBA|NO1","FCR","22.50","0.00","22.50","3.38"
"23/05/2018 05:00 - 23/05/2018 06:00","MBA|NO1","FCR","14.40","0.00","14.40","1.08"
"23/05/2018 06:00 - 23/05/2018 07:00","MBA|NO1","FCR","21.40","5.35","21.40",""
"23/05/2018 07:00 - 23/05/2018 08:00","MBA|NO1","FCR","21.20","0.00","21.20","3.71"
"23/05/2018 08:00 - 23/05/2018 09:00","MBA|NO1","FCR","21.40","0.00","21.40","2.68"
"23/05/2018 09:00 - 23/05/2018 10:00","MBA|NO1","FCR","21.40","10.70","21.40",""
"23/05/2018 10:00 - 23/05/2018 11:00","MBA|NO1","FCR","21.50","0.00","21.50","5.38"
"23/05/2018 11:00 - 23/05/2018 12:00","MBA|NO1","FCR","21.40","0.00","21.40","1.61"
"23/05/2018 12:00 - 23/05/2018 13:00","MBA|NO1","FCR","21.30","0.00","21.30","4.79"
"23/05/2018 13:00 - 23/05/2018 14:00","MBA|NO1","FCR","21.40","0.00","21.40","1.07"
"23/05/2018 14:00 - 23/05/2018 15:00","MBA|NO1","FCR","21.50","0.00","21.50","7.53"
"23/05/2018 15:00 - 23/05/2018 16:00","MBA|NO1","FCR","21.40","1.61","21.40",""
"23/05/2018 16:00 - 23/05/2018 17:00","MBA|NO1","FCR","21.50","3.23","21.50",""
"23/05/2018 17:00 - 23/05/2018 18:00","MBA|NO1","FCR","21.30","4.26","21.30",""
"23/05/2018 18:00 - 23/05/2018 19:00","MBA|NO1","FCR","19.40","0.00","19.40","2.91"
"23/05/2018 19:00 - 23/05/2018 20:00","MBA|NO1","FCR","21.50","3.23","21.50",""
"23/05/2018 20:00 - 23/05/2018 21:00","MBA|NO1","FCR","20.40","4.08","20.40",""
"23/05/2018 21:00 - 23/05/2018 22:00","MBA|NO1","FCR","22.40","0.00","22.40",""
"23/05/2018 22:00 - 23/05/2018 23:00","MBA|NO1","FCR","22.20","0.00","22.20","0.56"
"23/05/2018 23:00 - 24/05/2018 00:00","MBA|NO1","FCR","21.40","0.00","21.40","4.82"
"24/05/2018 00:00 - 24/05/2018 01:00","MBA|NO1","FCR","15.20","0.00","15.20",""
"24/05/2018 01:00 - 24/05/2018 02:00","MBA|NO1","FCR","28.30","0.00","28.30","1.42"
"24/05/2018 02:00 - 24/05/2018 03:00","MBA|NO1","FCR","21.20","4.77","21.20",""
"24/05/2018 03:00 - 24/05/2018 04:00","MBA|NO1","FCR","23.30","1.75","23.30",""
"24/05/2018 04:00 - 24/05/2018 05:00","MBA|NO1","FCR","23.10","0.00","23.10",""
"24/05/2018 05:00 - 24/05/2018 06:00","MBA|NO1","FCR","20.20","0.00","20.20",""
"24/05/2018 06:00 - 24/05/2018 07:00","MBA|NO1","FCR","14.30","0.00","14.30","0.72"
"24/05/2018 07:00 - 24/05/2018 08:00","MBA|NO1","FCR","16.10","0.00","16.10","1.61"
"24/05/2018 08:00 - 24/05/2018 09:00","MBA|NO1","FCR","16.20","0.00","16.20","0.81"
"24/05/2018 09:00 - 24/05/2018 10:00","MBA|NO1","FCR","16.30","0.00","16.30","2.85"
"24/05/2018 10:00 - 24/05/2018 11:00","MBA|NO1","FCR","16.20","0.00","16.20","7.29"
"24/05/2018 11:00 - 24/05/2018 12:00","MBA|NO1","FCR","16.20","0.00","16.20","3.24"
"24/05/2018 12:00 - 24/05/2018 13:00","MBA|NO1","FCR","16.00","3.20","16.00",""
"24/05/2018 13:00 - 24/05/2018 14:00","MBA|NO1","FCR","15.20","0.00","15.20","6.08"
"24/05/2018 14:00 - 24/05/2018 15:00","MBA|NO1","FCR","15.20","0.00","15.20","7.98"
"24/05/2018 15:00 - 24/05/2018 16:00","MBA|NO1","FCR","15.30","0.00","15.30","1.91"
"24/05/2018 16:00 - 24/05/2018 17:00","MBA|NO1","FCR","15.20","3.80","15.20",""
"24/05/2018 17:00 - 24/05/2018 18:00","MBA|NO1","FCR","15.10","0.00","15.10","4.15"
"24/05/2018 18:00 - 24/05/2018 19:00","MBA|NO1","FCR","17.50","0.00","17.50","3.06"
"24/05/2018 19:00 - 24/05/2018 20:00","MBA|NO1","FCR","17.40","5.22","17.40",""
"24/05/2018 20:00 - 24/05/2018 21:00","MBA|NO1","FCR","17.50","0.00","17.50","2.63"
"24/05/2018 21:00 - 24/05/2018 22:00","MBA|NO1","FCR","17.30","0.00","17.30","2.16"
"24/05/2018 22:00 - 24/05/2018 23:00","MBA|NO1","FCR","17.40","0.00","17.40","1.31"
"24/05/2018 23:00 - 25/05/2018 00:00","MBA|NO1","FCR","24.50","0.00","24.50","12.86"
"25/05/2018 00:00 - 25/05/2018 01:00","MBA|NO1","FCR","11.20","0.00","11.20","3.08"
"25/05/2018 01:00 - 25/05/2018 02:00","MBA|NO1","FCR","15.30","0.00","15.30","1.53"
"25/05/2018 02:00 - 25/05/2018 03:00","MBA|NO1","FCR","22.20","0.00","22.20","1.11"
"25/05/2018 03:00 - 25/05/2018 04:00","MBA|NO1","FCR","25.30","5.06","25.30",""
"25/05/2018 04:00 - 25/05/2018 05:00","MBA|NO1","FCR","23.20","6.38","23.20",""
"25/05/2018 05:00 - 25/05/2018 06:00","MBA|NO1","FCR","23.30","2.33","23.30",""
"25/05/2018 06:00 - 25/05/2018 07:00","MBA|NO1","FCR","19.20","0.00","19.20","2.40"
"25/05/2018 07:00 - 25/05/2018 08:00","MBA|NO1","FCR","21.30","0.53","21.30",""
"25/05/2018 08:00 - 25/05/2018 09:00","MBA|NO1","FCR","21.30","0.00","21.30","3.20"
"25/05/2018 09:00 - 25/05/2018 10:00","MBA|NO1","FCR","21.10","0.00","21.10","4.75"
"25/05/2018 10:00 - 25/05/2018 11:00","MBA|NO1","FCR","21.20","0.00","21.20","5.30"
"25/05/2018 11:00 - 25/05/2018 12:00","MBA|NO1","FCR","21.30","3.20","21.30",""
"25/05/2018 12:00 - 25/05/2018 13:00","MBA|NO1","FCR","21.20","5.30","21.20",""
"25/05/2018 13:00 - 25/05/2018 14:00","MBA|NO1","FCR","21.30","0.00","21.30",""
"25/05/2018 14:00 - 25/05/2018 15:00","MBA|NO1","FCR","21.10","4.75","21.10",""
"25/05/2018 15:00 - 25/05/2018 16:00","MBA|NO1","FCR","16.20","2.84","16.20",""
"25/05/2018 16:00 - 25/05/2018 17:00","MBA|NO1","FCR","16.30","0.82","16.30",""
"25/05/2018 17:00 - 25/05/2018 18:00","MBA|NO1","FCR","16.20","0.00","16.20","1.62"
"25/05/2018 18:00 - 25/05/2018 19:00","MBA|NO1","FCR","16.20","2.43","16.20",""
"25/05/2018 19:00 - 25/05/2018 20:00","MBA|NO1","FCR","16.00","0.00","16.00","0.40"
"25/05/2018 20:00 - 25/05/2018 21:00","MBA|NO1","FCR","14.20","2.49","14.20",""
"25/05/2018 21:00 - 25/05/2018 22:00","MBA|NO1","FCR","14.20","0.00","14.20","0.71"
"25/05/2018 22:00 - 25/05/2018 23:00","MBA|NO1","FCR","15.30","0.00","15.30",""
"25/05/2018 23:00 - 26/05/2018 00:00","MBA|NO1","FCR","29.20","0.00","29.20","8.03"
"26/05/2018 00:00 - 26/05/2018 01:00","MBA|NO1","FCR","12.70","0.00","12.70","3.18"
"26/05/2018 01:00 - 26/05/2018 02:00","MBA|NO1","FCR","13.80","0.00","13.80","3.45"
"26/05/2018 02:00 - 26/05/2018 03:00","MBA|NO1","FCR","18.70","0.00","18.70","2.81"
"26/05/2018 03:00 - 26/05/2018 04:00","MBA|NO1","FCR","9.80","2.70","9.80",""
"26/05/2018 04:00 - 26/05/2018 05:00","MBA|NO1","FCR","14.60","3.29","14.60",""
"26/05/2018 05:00 - 26/05/2018 06:00","MBA|NO1","FCR","14.70","0.00","14.70","2.21"
"26/05/2018 06:00 - 26/05/2018 07:00","MBA|NO1","FCR","9.80","0.00","9.80","0.49"
"26/05/2018 07:00 - 26/05/2018 08:00","MBA|NO1","FCR","19.70","10.34","19.70",""
"26/05/2018 08:00 - 26/05/2018 09:00","MBA|NO1","FCR","11.70","7.90","11.70",""
"26/05/2018 09:00 - 26/05/2018 10:00","MBA|NO1","FCR","11.60","0.00","11.60","0.87"
"26/05/2018 10:00 - 26/05/2018 11:00","MBA|NO1","FCR","12.70","0.95","12.70",""
"26/05/2018 11:00 - 26/05/2018 12:00","MBA|NO1","FCR","12.70","4.76","12.70",""
"26/05/2018 12:00 - 26/05/2018 13:00","MBA|NO1","FCR","14.80","0.00","14.80","4.44"
"26/05/2018 13:00 - 26/05/2018 14:00","MBA|NO1","FCR","17.70","2.21","17.70",""
"26/05/2018 14:00 - 26/05/2018 15:00","MBA|NO1","FCR","20.60","3.09","20.60",""
"26/05/2018 15:00 - 26/05/2018 16:00","MBA|NO1","FCR","20.80","0.00","20.80","0.52"
"26/05/2018 16:00 - 26/05/2018 17:00","MBA|NO1","FCR","20.70","1.04","20.70",""
"26/05/2018 17:00 - 26/05/2018 18:00","MBA|NO1","FCR","20.70","4.66","20.70",""
"26/05/2018 18:00 - 26/05/2018 19:00","MBA|NO1","FCR","15.80","0.00","15.80","4.35"
"26/05/2018 19:00 - 26/05/2018 20:00","MBA|NO1","FCR","15.60","0.00","15.60","5.85"
"26/05/2018 20:00 - 26/05/2018 21:00","MBA|NO1","FCR","15.70","0.00","15.70","6.28"
"26/05/2018 21:00 - 26/05/2018 22:00","MBA|NO1","FCR","15.80","0.00","15.80","3.16"
"26/05/2018 22:00 - 26/05/2018 23:00","MBA|NO1","FCR","12.70","0.00","12.70","6.67"
"26/05/2018 23:00 - 27/05/2018 00:00","MBA|NO1","FCR","13.70","0.00","13.70","6.51"
"27/05/2018 00:00 - 27/05/2018 01:00","MBA|NO1","FCR","17.60","3.52","17.60",""
"27/05/2018 01:00 - 27/05/2018 02:00","MBA|NO1","FCR","15.80","0.00","15.80","3.95"
"27/05/2018 02:00 - 27/05/2018 03:00","MBA|NO1","FCR","16.90","0.00","16.90","2.54"
"27/05/2018 03:00 - 27/05/2018 04:00","MBA|NO1","FCR","18.10","0.00","18.10","4.98"
"27/05/2018 04:00 - 27/05/2018 05:00","MBA|NO1","FCR","18.10","0.00","18.10","0.91"
"27/05/2018 05:00 - 27/05/2018 06:00","MBA|NO1","FCR","18.10","9.05","18.10",""
"27/05/2018 06:00 - 27/05/2018 07:00","MBA|NO1","FCR","18.00","4.50","18.00",""
"27/05/2018 07:00 - 27/05/2018 08:00","MBA|NO1","FCR","18.90","3.78","18.90",""
"27/05/2018 08:00 - 27/05/2018 09:00","MBA|NO1","FCR","19.10","11.94","19.10",""
"27/05/2018 09:00 - 27/05/2018 10:00","MBA|NO1","FCR","19.00","2.85","19.00",""
"27/05/2018 10:00 - 27/05/2018 11:00","MBA|NO1","FCR","18.20","0.00","18.20","1.37"
"27/05/2018 11:00 - 27/05/2018 12:00","MBA|NO1","FCR","18.30","0.00","18.30","7.32"
"27/05/2018 12:00 - 27/05/2018 13:00","MBA|NO1","FCR","18.10","0.00","18.10","10.41"
"27/05/2018 13:00 - 27/05/2018 14:00","MBA|NO1","FCR","15.20","0.00","15.20","4.56"
"27/05/2018 14:00 - 27/05/2018 15:00","MBA|NO1","FCR","15.30","0.00","15.30","5.74"
"27/05/2018 15:00 - 27/05/2018 16:00","MBA|NO1","FCR","15.20","1.90","15.20",""
"27/05/2018 16:00 - 27/05/2018 17:00","MBA|NO1","FCR","15.30","4.21","15.30",""
"27/05/2018 17:00 - 27/05/2018 18:00","MBA|NO1","FCR","22.10","8.29","22.10",""
"27/05/2018 18:00 - 27/05/2018 19:00","MBA|NO1","FCR","28.20","0.00","28.20","2.82"
"27/05/2018 19:00 - 27/05/2018 20:00","MBA|NO1","FCR","28.30","16.27","28.30",""
"27/05/2018 20:00 - 27/05/2018 21:00","MBA|NO1","FCR","28.20","6.35","28.20",""
"27/05/2018 21:00 - 27/05/2018 22:00","MBA|NO1","FCR","28.30","0.00","28.30","14.15"
"27/05/2018 22:00 - 27/05/2018 23:00","MBA|NO1","FCR","27.10","0.00","27.10","8.13"
"27/05/2018 23:00 - 28/05/2018 00:00","MBA|NO1","FCR","21.90","0.00","21.90","9.31"
"28/05/2018 00:00 - 28/05/2018 01:00","MBA|NO1","FCR","15.20","0.00","15.20","1.52"
"28/05/2018 01:00 - 28/05/2018 02:00","MBA|NO1","FCR","16.30","1.63","16.30",""
"28/05/2018 02:00 - 28/05/2018 03:00","MBA|NO1","FCR","18.10","0.00","18.10","7.24"
"28/05/2018 03:00 - 28/05/2018 04:00","MBA|NO1","FCR","16.50","0.00","16.50","5.78"
"28/05/2018 04:00 - 28/05/2018 05:00","MBA|NO1","FCR","17.10","0.00","17.10","5.56"
"28/05/2018 05:00 - 28/05/2018 06:00","MBA|NO1","FCR","16.20","0.00","16.20","2.03"
"28/05/2018 06:00 - 28/05/2018 07:00","MBA|NO1","FCR","21.20","8.48","21.20",""
"28/05/2018 07:00 - 28/05/2018 08:00","MBA|NO1","FCR","19.90","10.45","19.90",""
"28/05/2018 08:00 - 28/05/2018 09:00","MBA|NO1","FCR","21.20","0.00","21.20","3.71"
"28/05/2018 09:00 - 28/05/2018 10:00","MBA|NO1","FCR","22.70","0.00","22.70","13.62"
"28/05/2018 10:00 - 28/05/2018 11:00","MBA|NO1","FCR","22.80","10.26","22.80",""
"28/05/2018 11:00 - 28/05/2018 12:00","MBA|NO1","FCR","22.60","13.00","22.60",""
"28/05/2018 12:00 - 28/05/2018 13:00","MBA|NO1","FCR","21.80","1.64","21.80",""
"28/05/2018 13:00 - 28/05/2018 14:00","MBA|NO1","FCR","20.20","0.00","20.20","5.05"
"28/05/2018 14:00 - 28/05/2018 15:00","MBA|NO1","FCR","20.20","14.65","20.20",""
"28/05/2018 15:00 - 28/05/2018 16:00","MBA|NO1","FCR","20.10","6.03","20.10",""
"28/05/2018 16:00 - 28/05/2018 17:00","MBA|NO1","FCR","20.10","0.00","20.10","9.05"
"28/05/2018 17:00 - 28/05/2018 18:00","MBA|NO1","FCR","20.20","0.00","20.20","11.11"
"28/05/2018 18:00 - 28/05/2018 19:00","MBA|NO1","FCR","22.10","0.00","22.10","11.60"
"28/05/2018 19:00 - 28/05/2018 20:00","MBA|NO1","FCR","22.10","1.11","22.10",""
"28/05/2018 20:00 - 28/05/2018 21:00","MBA|NO1","FCR","20.30","0.00","20.30","2.54"
"28/05/2018 21:00 - 28/05/2018 22:00","MBA|NO1","FCR","20.10","0.00","20.10","1.01"
"28/05/2018 22:00 - 28/05/2018 23:00","MBA|NO1","FCR","20.20","0.00","20.20","0.51"
"28/05/2018 23:00 - 29/05/2018 00:00","MBA|NO1","FCR","21.20","0.00","21.20","10.60"
"29/05/2018 00:00 - 29/05/2018 01:00","MBA|NO1","FCR","26.60","1.33","26.60",""
"29/05/2018 01:00 - 29/05/2018 02:00","MBA|NO1","FCR","21.50","0.00","21.50","4.84"
"29/05/2018 02:00 - 29/05/2018 03:00","MBA|NO1","FCR","21.50","2.69","21.50",""
"29/05/2018 03:00 - 29/05/2018 04:00","MBA|NO1","FCR","21.60","0.00","21.60","2.70"
"29/05/2018 04:00 - 29/05/2018 05:00","MBA|NO1","FCR","23.50","0.00","23.50","6.46"
"29/05/2018 05:00 - 29/05/2018 06:00","MBA|NO1","FCR","26.60","0.00","26.60","3.99"
"29/05/2018 06:00 - 29/05/2018 07:00","MBA|NO1","FCR","27.60","2.76","27.60",""
"29/05/2018 07:00 - 29/05/2018 08:00","MBA|NO1","FCR","26.00","3.90","26.00",""
"29/05/2018 08:00 - 29/05/2018 09:00","MBA|NO1","FCR","32.20","0.00","32.20","11.27"
"29/05/2018 09:00 - 29/05/2018 10:00","MBA|NO1","FCR","28.20","0.00","28.20","1.41"
"29/05/2018 10:00 - 29/05/2018 11:00","MBA|NO1","FCR","26.10","0.00","26.10","4.57"
"29/05/2018 11:00 - 29/05/2018 12:00","MBA|NO1","FCR","26.20","1.31","26.20",""
"29/05/2018 12:00 - 29/05/2018 13:00","MBA|NO1","FCR","26.10","11.75","26.10",""
"29/05/2018 13:00 - 29/05/2018 14:00","MBA|NO1","FCR","32.20","11.27","32.20",""
"29/05/2018 14:00 - 29/05/2018 15:00","MBA|NO1","FCR","30.20","0.00","30.20","8.31"
"29/05/2018 15:00 - 29/05/2018 16:00","MBA|NO1","FCR","24.20","0.00","24.20","3.63"
"29/05/2018 16:00 - 29/05/2018 17:00","MBA|NO1","FCR","30.10","12.79","30.10",""
"29/05/2018 17:00 - 29/05/2018 18:00","MBA|NO1","FCR","28.10","0.00","28.10","0.70"
"29/05/2018 18:00 - 29/05/2018 19:00","MBA|NO1","FCR","32.30","0.00","32.30","20.19"
"29/05/2018 19:00 - 29/05/2018 20:00","MBA|NO1","FCR","35.20","10.56","35.20",""
"29/05/2018 20:00 - 29/05/2018 21:00","MBA|NO1","FCR","27.10","5.42","27.10",""
"29/05/2018 21:00 - 29/05/2018 22:00","MBA|NO1","FCR","31.10","0.00","31.10","7.78"
"29/05/2018 22:00 - 29/05/2018 23:00","MBA|NO1","FCR","29.30","5.13","29.30",""
"29/05/2018 23:00 - 30/05/2018 00:00","MBA|NO1","FCR","25.70","0.00","25.70","2.57"
"30/05/2018 00:00 - 30/05/2018 01:00","MBA|NO1","FCR","22.80","3.42","22.80",""
"30/05/2018 01:00 - 30/05/2018 02:00","MBA|NO1","FCR","22.70","0.00","22.70","9.65"
"30/05/2018 02:00 - 30/05/2018 03:00","MBA|NO1","FCR","23.70","0.00","23.70","4.74"
"30/05/2018 03:00 - 30/05/2018 04:00","MBA|NO1","FCR","23.80","1.79","23.80",""
"30/05/2018 04:00 - 30/05/2018 05:00","MBA|NO1","FCR","24.70","0.00","24.70","0.62"
"30/05/2018 05:00 - 30/05/2018 06:00","MBA|NO1","FCR","24.80","0.00","24.80","2.48"
"30/05/2018 06:00 - 30/05/2018 07:00","MBA|NO1","FCR","22.70","0.00","22.70","1.14"
"30/05/2018 07:00 - 30/05/2018 08:00","MBA|NO1","FCR","30.90","16.22","30.90",""
"30/05/2018 08:00 - 30/05/2018 09:00","MBA|NO1","FCR","33.80","5.07","33.80",""
"30/05/2018 09:00 - 30/05/2018 10:00","MBA|NO1","FCR","33.90","0.00","33.90","6.78"
"30/05/2018 10:00 - 30/05/2018 11:00","MBA|NO1","FCR","31.90","0.00","31.90","10.37"
"30/05/2018 11:00 - 30/05/2018 12:00","MBA|NO1","FCR","37.00","0.00","37.00",""
"30/05/2018 12:00 - 30/05/2018 13:00","MBA|NO1","FCR","29.50","1.48","29.50",""
"30/05/2018 13:00 - 30/05/2018 14:00","MBA|NO1","FCR","31.00","8.53","31.00",""
"30/05/2018 14:00 - 30/05/2018 15:00","MBA|NO1","FCR","29.80","5.96","29.80",""
"30/05/2018 15:00 - 30/05/2018 16:00","MBA|NO1","FCR","28.90","1.45","28.90",""
"30/05/2018 16:00 - 30/05/2018 17:00","MBA|NO1","FCR","31.80","6.36","31.80",""
"30/05/2018 17:00 - 30/05/2018 18:00","MBA|NO1","FCR","30.90","18.54","30.90",""
"30/05/2018 18:00 - 30/05/2018 19:00","MBA|NO1","FCR","31.80","0.00","31.80","16.70"
"30/05/2018 19:00 - 30/05/2018 20:00","MBA|NO1","FCR","31.00","2.33","31.00",""
"30/05/2018 20:00 - 30/05/2018 21:00","MBA|NO1","FCR","26.80","8.71","26.80",""
"30/05/2018 21:00 - 30/05/2018 22:00","MBA|NO1","FCR","22.90","0.00","22.90","1.15"
"30/05/2018 22:00 - 30/05/2018 23:00","MBA|NO1","FCR","27.70","2.77","27.70",""
"30/05/2018 23:00 - 31/05/2018 00:00","MBA|NO1","FCR","27.80","0.00","27.80","1.39"
"31/05/2018 00:00 - 31/05/2018 01:00","MBA|NO1","FCR","24.60","5.54","24.60",""
"31/05/2018 01:00 - 31/05/2018 02:00","MBA|NO1","FCR","18.50","0.00","18.50","3.24"
"31/05/2018 02:00 - 31/05/2018 03:00","MBA|NO1","FCR","20.80","2.60","20.80",""
"31/05/2018 03:00 - 31/05/2018 04:00","MBA|NO1","FCR","21.70","2.17","21.70",""
"31/05/2018 04:00 - 31/05/2018 05:00","MBA|NO1","FCR","23.70","0.00","23.70","2.37"
"31/05/2018 05:00 - 31/05/2018 06:00","MBA|NO1","FCR","23.80","0.00","23.80","1.19"
"31/05/2018 06:00 - 31/05/2018 07:00","MBA|NO1","FCR","30.80","4.62","30.80",""
"31/05/2018 07:00 - 31/05/2018 08:00","MBA|NO1","FCR","23.90","0.00","23.90","2.99"
"31/05/2018 08:00 - 31/05/2018 09:00","MBA|NO1","FCR","24.90","1.25","24.90",""
"31/05/2018 09:00 - 31/05/2018 10:00","MBA|NO1","FCR","25.00","1.25","25.00",""
"31/05/2018 10:00 - 31/05/2018 11:00","MBA|NO1","FCR","24.90","3.11","24.90",""
"31/05/2018 11:00 - 31/05/2018 12:00","MBA|NO1","FCR","25.10","0.00","25.10","1.88"
"31/05/2018 12:00 - 31/05/2018 13:00","MBA|NO1","FCR","25.00","0.00","25.00","3.75"
"31/05/2018 13:00 - 31/05/2018 14:00","MBA|NO1","FCR","25.70","9.64","25.70",""
"31/05/2018 14:00 - 31/05/2018 15:00","MBA|NO1","FCR","25.00","3.75","25.00",""
"31/05/2018 15:00 - 31/05/2018 16:00","MBA|NO1","FCR","29.00","0.00","29.00","6.53"
"31/05/2018 16:00 - 31/05/2018 17:00","MBA|NO1","FCR","22.90","0.00","22.90","8.59"
"31/05/2018 17:00 - 31/05/2018 18:00","MBA|NO1","FCR","27.00","4.73","27.00",""
"31/05/2018 18:00 - 31/05/2018 19:00","MBA|NO1","FCR","22.90","10.31","22.90",""
"31/05/2018 19:00 - 31/05/2018 20:00","MBA|NO1","FCR","22.90","11.45","22.90",""
"31/05/2018 20:00 - 31/05/2018 21:00","MBA|NO1","FCR","25.00","5.00","25.00",""
"31/05/2018 21:00 - 31/05/2018 22:00","MBA|NO1","FCR","25.90","0.00","25.90","4.53"
"31/05/2018 22:00 - 31/05/2018 23:00","MBA|NO1","FCR","25.70","0.00","25.70","3.86"
"31/05/2018 23:00 - 01/06/2018 00:00","MBA|NO1","FCR","27.70","0.00","27.70","15.93"
"01/06/2018 00:00 - 01/06/2018 01:00","MBA|NO1","FCR","27.80","0.00","27.80","1.39"
"01/06/2018 01:00 - 01/06/2018 02:00","MBA|NO1","FCR","24.80","0.00","24.80","2.48"
"01/06/2018 02:00 - 01/06/2018 03:00","MBA|NO1","FCR","28.50","0.71","28.50",""
"01/06/2018 03:00 - 01/06/2018 04:00","MBA|NO1","FCR","28.50","6.41","28.50",""
"01/06/2018 04:00 - 01/06/2018 05:00","MBA|NO1","FCR","28.60","0.00","28.60","5.01"
"01/06/2018 05:00 - 01/06/2018 06:00","MBA|NO1","FCR","34.50","0.00","34.50","5.18"
"01/06/2018 06:00 - 01/06/2018 07:00","MBA|NO1","FCR","30.70","0.00","30.70","0.77"
"01/06/2018 07:00 - 01/06/2018 08:00","MBA|NO1","FCR","32.80","0.00","32.80","12.30"
"01/06/2018 08:00 - 01/06/2018 09:00","MBA|NO1","FCR","29.70","0.00","29.70",""
"01/06/2018 09:00 - 01/06/2018 10:00","MBA|NO1","FCR","29.90","17.94","29.90",""
"01/06/2018 10:00 - 01/06/2018 11:00","MBA|NO1","FCR","29.80","0.00","29.80","6.71"
"01/06/2018 11:00 - 01/06/2018 12:00","MBA|NO1","FCR","30.00","0.00","30.00","3.00"
"01/06/2018 12:00 - 01/06/2018 13:00","MBA|NO1","FCR","28.80","9.36","28.80",""
"01/06/2018 13:00 - 01/06/2018 14:00","MBA|NO1","FCR","28.50","1.43","28.50",""
"01/06/2018 14:00 - 01/06/2018 15:00","MBA|NO1","FCR","28.90","8.67","28.90",""
"01/06/2018 15:00 - 01/06/2018 16:00","MBA|NO1","FCR","30.90","6.18","30.90",""
"01/06/2018 16:00 - 01/06/2018 17:00","MBA|NO1","FCR","32.50","2.44","32.50",""
"01/06/2018 17:00 - 01/06/2018 18:00","MBA|NO1","FCR","32.70","0.00","32.70","0.82"
"01/06/2018 18:00 - 01/06/2018 19:00","MBA|NO1","FCR","29.60","2.96","29.60",""
"01/06/2018 19:00 - 01/06/2018 20:00","MBA|NO1","FCR","31.60","10.27","31.60",""
"01/06/2018 20:00 - 01/06/2018 21:00","MBA|NO1","FCR","31.70","0.00","31.70","9.51"
"01/06/2018 21:00 - 01/06/2018 22:00","MBA|NO1","FCR","31.60","0.00","31.60","4.74"
"01/06/2018 22:00 - 01/06/2018 23:00","MBA|NO1","FCR","29.60","0.00","29.60","0.74"
"01/06/2018 23:00 - 02/06/2018 00:00","MBA|NO1","FCR","29.60","0.00","29.60","2.96"
"02/06/2018 00:00 - 02/06/2018 01:00","MBA|NO1","FCR","16.70","0.00","16.70","8.77"
"02/06/2018 01:00 - 02/06/2018 02:00","MBA|NO1","FCR","19.60","0.00","19.60","0.98"
"02/06/2018 02:00 - 02/06/2018 03:00","MBA|NO1","FCR","18.70","0.00","18.70",""
"02/06/2018 03:00 - 02/06/2018 04:00","MBA|NO1","FCR","18.90","4.25","18.90",""
"02/06/2018 04:00 - 02/06/2018 05:00","MBA|NO1","FCR","18.80","1.88","18.80",""
"02/06/2018 05:00 - 02/06/2018 06:00","MBA|NO1","FCR","19.00","0.95","19.00",""
"02/06/2018 06:00 - 02/06/2018 07:00","MBA|NO1","FCR","25.80","0.00","25.80",""
"02/06/2018 07:00 - 02/06/2018 08:00","MBA|NO1","FCR","25.90","1.94","25.90",""
"02/06/2018 08:00 - 02/06/2018 09:00","MBA|NO1","FCR","27.30","4.78","27.30",""
"02/06/2018 09:00 - 02/06/2018 10:00","MBA|NO1","FCR","27.30","7.51","27.30",""
"02/06/2018 10:00 - 02/06/2018 11:00","MBA|NO1","FCR","28.10","5.62","28.10",""
"02/06/2018 11:00 - 02/06/2018 12:00","MBA|NO1","FCR","28.30","3.54","28.30",""
"02/06/2018 12:00 - 02/06/2018 13:00","MBA|NO1","FCR","26.30","6.58","26.30",""
"02/06/2018 13:00 - 02/06/2018 14:00","MBA|NO1","FCR","26.20","0.00","26.20","13.10"
"02/06/2018 14:00 - 02/06/2018 15:00","MBA|NO1","FCR","26.10","1.31","26.10",""
"02/06/2018 15:00 - 02/06/2018 16:00","MBA|NO1","FCR","26.30","0.00","26.30","1.32"
"02/06/2018 16:00 - 02/06/2018 17:00","MBA|NO1","FCR","26.20","15.07","26.20",""
"02/06/2018 17:00 - 02/06/2018 18:00","MBA|NO1","FCR","26.10","7.18","26.10",""
"02/06/2018 18:00 - 02/06/2018 19:00","MBA|NO1","FCR","28.30","0.00","28.30","8.49"
